Date,France_GDP_Growth
2006-09,0.02601625999307517
2006-10,0.02578216332147121
2006-11,0.02578216332147121
2006-12,0.02578216332147121
2007-01,0.026134662904708186
2007-02,0.026134662904708186
2007-03,0.026134662904708186
2007-04,0.022482469518897298
2007-05,0.022482469518897298
2007-06,0.022482469518897298
2007-07,0.025427829243140736
2007-08,0.025427829243140736
2007-09,0.025427829243140736
2007-10,0.021233976374055257
2007-11,0.021233976374055257
2007-12,0.021233976374055257
2008-01,0.018168933988145803
2008-02,0.018168933988145803
2008-03,0.018168933988145803
2008-04,0.005376521325784339
2008-05,0.005376521325784339
2008-06,0.005376521325784339
2008-07,-0.00021751433340180823
2008-08,-0.00021751433340180823
2008-09,-0.00021751433340180823
2008-10,-0.01730376446710117
2008-11,-0.01730376446710117
2008-12,-0.01730376446710117
2009-01,-0.03902086422683969
2009-02,-0.03902086422683969
2009-03,-0.03902086422683969
2009-04,-0.03295080427611625
2009-05,-0.03295080427611625
2009-06,-0.03295080427611625
2009-07,-0.031140397740371896
2009-08,-0.031140397740371896
2009-09,-0.031140397740371896
2009-10,-0.007812951614245958
2009-11,-0.007812951614245958
2009-12,-0.007812951614245958
2010-01,0.012387927640366293
2010-02,0.012387927640366293
2010-03,0.012387927640366293
2010-04,0.017067941515239257
2010-05,0.017067941515239257
2010-06,0.017067941515239257
2010-07,0.02253682886018979
2010-08,0.02253682886018979
2010-09,0.02253682886018979
2010-10,0.01995988698018312
2010-11,0.01995988698018312
2010-12,0.01995988698018312
2011-01,0.028140673301729938
2011-02,0.028140673301729938
2011-03,0.028140673301729938
2011-04,0.022595269161759912
2011-05,0.022595269161759912
2011-06,0.022595269161759912
2011-07,0.021078354002164568
2011-08,0.021078354002164568
2011-09,0.021078354002164568
2011-10,0.017482077626013514
2011-11,0.017482077626013514
2011-12,0.017482077626013514
2012-01,0.006001199783421151
2012-02,0.006001199783421151
2012-03,0.006001199783421151
2012-04,0.005592093910669823
2012-05,0.005592093910669823
2012-06,0.005592093910669823
2012-07,0.003519672132978705
2012-08,0.003519672132978705
2012-09,0.003519672132978705
2012-10,-0.0005924631741005247
2012-11,-0.0005924631741005247
2012-12,-0.0005924631741005247
2013-01,0.00046603772341129596
2013-02,0.00046603772341129596
2013-03,0.00046603772341129596
2013-04,0.008457452949440687
2013-05,0.008457452949440687
2013-06,0.008457452949440687
2013-07,0.0049542389712324015
2013-08,0.0049542389712324015
2013-09,0.0049542389712324015
2013-10,0.01409694988593279
2013-11,0.01409694988593279
2013-12,0.01409694988593279
2014-01,0.013161187664498641
2014-02,0.013161187664498641
2014-03,0.013161187664498641
2014-04,0.006884697856045618
2014-05,0.006884697856045618
2014-06,0.006884697856045618
2014-07,0.013428870862742767
2014-08,0.013428870862742767
2014-09,0.013428870862742767
2014-10,0.005105419606989961
2014-11,0.005105419606989961
2014-12,0.005105419606989961
2015-01,0.011004190280551454
2015-02,0.011004190280551454
2015-03,0.011004190280551454
2015-04,0.011689118148806047
2015-05,0.011689118148806047
2015-06,0.011689118148806047
2015-07,0.008190821523965592
2015-08,0.008190821523965592
2015-09,0.008190821523965592
2015-10,0.011072588652303839
2015-11,0.011072588652303839
2015-12,0.011072588652303839
2016-01,0.011992955176490728
2016-02,0.011992955176490728
2016-03,0.011992955176490728
2016-04,0.006629922152415348
2016-05,0.006629922152415348
2016-06,0.006629922152415348
2016-07,0.00829534626240243
2016-08,0.00829534626240243
2016-09,0.00829534626240243
2016-10,0.012334102280843282
2016-11,0.012334102280843282
2016-12,0.012334102280843282
2017-01,0.012374915075979761
2017-02,0.012374915075979761
2017-03,0.012374915075979761
2017-04,0.025287002568072058
2017-05,0.025287002568072058
2017-06,0.025287002568072058
2017-07,0.030495824130821247
2017-08,0.030495824130821247
2017-09,0.030495824130821247
2017-10,0.03022545142309712
2017-11,0.03022545142309712
2017-12,0.03022545142309712
2018-01,0.02377283721322952
2018-02,0.02377283721322952
2018-03,0.02377283721322952
2018-04,0.019533161756787553
2018-05,0.019533161756787553
2018-06,0.019533161756787553
2018-07,0.015112247805991859
2018-08,0.015112247805991859
2018-09,0.015112247805991859
2018-10,0.014447971875021774
2018-11,0.014447971875021774
2018-12,0.014447971875021774
2019-01,0.021615718767758342
2019-02,0.021615718767758342
2019-03,0.021615718767758342
2019-04,0.023665686091812212
2019-05,0.023665686091812212
2019-06,0.023665686091812212
2019-07,0.019953741883764853
2019-08,0.019953741883764853
2019-09,0.019953741883764853
2019-10,0.010408352140128795
2019-11,0.010408352140128795
2019-12,0.010408352140128795
2020-01,-0.049243359777824076
2020-02,-0.049243359777824076
2020-03,-0.049243359777824076
2020-04,-0.1797663606407282
2020-05,-0.1797663606407282
2020-06,-0.1797663606407282
2020-07,-0.03802288574605579
2020-08,-0.03802288574605579
2020-09,-0.03802288574605579
2020-10,-0.03996418707301045
2020-11,-0.03996418707301045
2020-12,-0.03996418707301045
2021-01,0.013661536104848588
2021-02,0.013661536104848588
2021-03,0.013661536104848588
2021-04,0.1777688724368732
2021-05,0.1777688724368732
2021-06,0.1777688724368732
2021-07,0.03337329315825105
2021-08,0.03337329315825105
2021-09,0.03337329315825105
2021-10,0.045797387428861205
2021-11,0.045797387428861205
2021-12,0.045797387428861205
2022-01,0.04435649014215402
2022-02,0.04435649014215402
2022-03,0.04435649014215402
2022-04,0.03875823807795741
2022-05,0.03875823807795741
2022-06,0.03875823807795741
2022-07,0.011804146610963422
2022-08,0.011804146610963422
2022-09,0.011804146610963422
2022-10,0.007194079732633062
2022-11,0.007194079732633062
2022-12,0.007194079732633062
