Date,0
1960-02-01,
1960-03-01,
1960-04-01,
1960-05-01,
1960-06-01,
1960-07-01,
1960-08-01,
1960-09-01,
1960-10-01,
1960-11-01,
1960-12-01,
1961-01-01,
1961-02-01,
1961-03-01,
1961-04-01,
1961-05-01,
1961-06-01,
1961-07-01,
1961-08-01,
1961-09-01,
1961-10-01,
1961-11-01,
1961-12-01,
1962-01-01,
1962-02-01,
1962-03-01,
1962-04-01,
1962-05-01,
1962-06-01,
1962-07-01,
1962-08-01,
1962-09-01,
1962-10-01,
1962-11-01,
1962-12-01,
1963-01-01,
1963-02-01,-0.008110023366460864
1963-03-01,-0.00829273649971113
1963-04-01,-0.029904793230109635
1963-05-01,0.010863705649200604
1963-06-01,0.02022851177182442
1963-07-01,-0.01394853963410368
1963-08-01,0.03520803907142838
1963-09-01,0.018476651279592055
1963-10-01,0.009696715112886771
1963-11-01,-0.003962580307491098
1963-12-01,0.02345644604422183
1964-01-01,0.023860092656861828
1964-02-01,-0.007252089515239782
1964-03-01,-0.030361087134487572
1964-04-01,0.07257065399487882
1964-05-01,0.025560294025612017
1964-06-01,0.04742051801555463
1964-07-01,0.019923706400104737
1964-08-01,0.012539265594178391
1964-09-01,0.025162157459995168
1964-10-01,-0.009557054296809408
1964-11-01,0.002655705771106287
1964-12-01,-0.024297792227214565
1965-01-01,0.04225886664181366
1965-02-01,0.015583374104738387
1965-03-01,0.0320051242459952
1965-04-01,-0.02483211743218031
1965-05-01,-0.007972464295064027
1965-06-01,0.05406181081941415
1965-07-01,-0.0018692299355161915
1965-08-01,-0.026328493029857132
1965-09-01,-0.046525771375484186
1965-10-01,0.03200102733969989
1965-11-01,-0.039203909354835316
1965-12-01,0.007812750194459112
1966-01-01,0.029469164850885982
1966-02-01,-0.029572527095599373
1966-03-01,-0.0014599973544818328
1966-04-01,0.04740913790902837
1966-05-01,0.022745204388553757
1966-06-01,0.06168521923579376
1966-07-01,0.033300663256692425
1966-08-01,-0.002632410698276102
1966-09-01,-0.04860868442314891
1966-10-01,-0.012697998251779327
1966-11-01,0.015582887343162538
1966-12-01,-0.010949813192289404
1967-01-01,-0.04456638726596731
1967-02-01,-0.03249620832229194
1967-03-01,0.03822537927567633
1967-04-01,-0.07680786043417592
1967-05-01,0.04677008465771458
1967-06-01,0.01266427280932515
1967-07-01,0.03567432301986558
1967-08-01,0.061294591348078825
1967-09-01,0.0056021669583024136
1967-10-01,0.03549557424292963
1967-11-01,0.05457981896007447
1967-12-01,-0.038902061391600656
1968-01-01,-0.009036347072407181
1968-02-01,-0.02293768697710588
1968-03-01,-0.01952415652995339
1968-04-01,0.04897814898691175
1968-05-01,0.007595518671096271
1968-06-01,0.06365743840009712
1968-07-01,0.03144498888749705
1968-08-01,0.027260609691294176
1968-09-01,0.024029910217811836
1968-10-01,-0.03675377003575998
1968-11-01,0.02016031965047564
1968-12-01,0.01904470990222868
1969-01-01,0.004849157281185826
1969-02-01,0.03975109023174712
1969-03-01,0.0064176632701740625
1969-04-01,0.04957991723258922
1969-05-01,0.05595812375717008
1969-06-01,0.0004354763239972867
1969-07-01,-0.01636836262760282
1969-08-01,-0.006614048573522847
1969-09-01,0.024793413176954507
1969-10-01,0.055879732557733666
1969-11-01,-0.009074965456359505
1969-12-01,0.015812879853502233
1970-01-01,0.04785278348790401
1970-02-01,0.0634043697350857
1970-03-01,0.017570087461297137
1970-04-01,0.03258262675971114
1970-05-01,-0.00506960938995173
1970-06-01,0.07785702226854248
1970-07-01,-0.02525083727125258
1970-08-01,0.009387431059189799
1970-09-01,0.041612839431668214
1970-10-01,0.0470404319939886
1970-11-01,-0.014526952214568721
1970-12-01,-0.004218937415065998
1971-01-01,0.051321647076331876
1971-02-01,-0.008310359196654883
1971-03-01,-0.015100120209101347
1971-04-01,-0.0157570347796332
1971-05-01,0.053059915505824555
1971-06-01,0.002776184692925122
1971-07-01,0.018834080973601723
1971-08-01,-0.005722959426698577
1971-09-01,0.018734481790597883
1971-10-01,0.017281480106702638
1971-11-01,0.024707609571915454
1971-12-01,0.06011697450831649
1972-01-01,0.014332404404254779
1972-02-01,0.026897130405539763
1972-03-01,0.0305835465336327
1972-04-01,0.034152895506858176
1972-05-01,0.01083964664608137
1972-06-01,-0.003089358031083857
1972-07-01,-0.038077295192126374
1972-08-01,0.06614658992104562
1972-09-01,0.0764565746693676
1972-10-01,-0.00014230436066089638
1972-11-01,0.07389592296492928
1972-12-01,0.10327268242499736
1973-01-01,0.0571127396258498
1973-02-01,0.06786767958974779
1973-03-01,0.01482006952931494
1973-04-01,0.10875205876883415
1973-05-01,0.12587899158774926
1973-06-01,0.026944703318024624
1973-07-01,0.1298121616821149
1973-08-01,0.024284013527596363
1973-09-01,0.003192811677033043
1973-10-01,-0.04741445569010058
1973-11-01,0.046532881109780905
1973-12-01,0.04875340306316273
1974-01-01,0.029910722689136065
1974-02-01,0.014375135961753077
1974-03-01,-0.0017547889878749795
1974-04-01,0.03043944315458147
1974-05-01,-0.006087095266016269
1974-06-01,0.02543470465815755
1974-07-01,0.08962973091794885
1974-08-01,0.04735966834324794
1974-09-01,0.06229629609889298
1974-10-01,-0.01584974154465759
1974-11-01,0.00971477695931131
1974-12-01,-0.010822071713795183
1975-01-01,-0.0836214083952688
1975-02-01,-0.04610802990804566
1975-03-01,-0.015299571926330151
1975-04-01,-0.009078872341953788
1975-05-01,-0.0038797752536916673
1975-06-01,0.03569313931587999
1975-07-01,-0.00467943902504162
1975-08-01,0.00672266741676807
1975-09-01,0.004474340365658222
