Date,tf_returns,igm_returns
1980-06-01,0.0374685387267425,-0.0295865788997808
1980-07-01,0.027647725209103,0.000769222169929
1980-08-01,0.0446785360479498,-0.0047864552233221
1980-09-01,0.0203230976177961,-0.0259831334197747
1980-10-01,0.0253188775194425,-0.0151894797525526
1980-11-01,0.0084459945496625,-0.0414300660986803
1980-12-01,-0.0076076117742092,0.0275938895518875
1981-01-01,-0.0361138479859524,-0.0220597743508389
1981-02-01,-0.0202750647734918,-0.0379076511785125
1981-03-01,-0.0005657122004658,-0.0727058961764396
1981-04-01,0.0138638013343915,-0.0403720680235006
1981-05-01,0.0211395503699201,-0.0469934762907169
1981-06-01,0.060179305479275,-0.0345120707769162
1981-07-01,-0.0001629612437165,-0.0848728623185744
1981-08-01,0.0057414834755175,0.0116893100567624
1981-09-01,-7.08719889768626e-06,-0.0414660255798387
1981-10-01,0.009583556976902,0.0117073213247736
1981-11-01,-0.0032574942458697,0.0530388595749041
1981-12-01,0.0328310322125507,-0.0222886502285327
1982-01-01,0.0149077017295541,-0.0330673657343156
1982-02-01,0.0787795171895339,-0.0513966402293848
1982-03-01,0.0335430794953413,0.0162583010218075
1982-04-01,-0.0137128596499904,0.012431674000567
1982-05-01,0.0384904141500437,0.0027198855327192
1982-06-01,0.0365469178394311,-0.050899403692071
1982-07-01,0.0096166755878729,-0.0096222272916728
1982-08-01,0.0192008290837893,-0.0089216903341885
1982-09-01,0.0637028842138247,0.0184451772159392
1982-10-01,-0.0301293413746788,0.013289385485132
1982-11-01,-0.0434637913216647,-0.0335372708265504
1982-12-01,-0.0223121286995046,-0.024676553651947
1983-01-01,0.0207179928732241,0.0325428285812302
1983-02-01,0.0245602169844447,0.005123047830051
1983-03-01,0.0705315327342589,0.0998652420736841
1983-04-01,-0.0041681745766429,0.0214638889437592
1983-05-01,-0.0111728869359264,-0.001271186225467
1983-06-01,0.0140241438342529,0.0148308571678614
1983-07-01,0.0109455410249915,-0.0147019836936682
1983-08-01,0.0325609449900593,0.0028262136343167
1983-09-01,-0.0138064508221257,-0.0111866640358232
1983-10-01,-0.0228410707967929,-0.0175584686034207
1983-11-01,0.0268462948837764,0.0165712766291798
1983-12-01,0.0411107595075303,0.0046330670537776
1984-01-01,0.0022631008546878,0.0146983546327621
1984-02-01,-0.0223843363622865,-0.005565335661545
1984-03-01,0.0487125469379918,0.0079898824180624
1984-04-01,0.0137456599472314,-0.0195733512185706
1984-05-01,0.0312126868121881,-0.0401130523104237
1984-06-01,0.0167387007057737,-0.0248106512770022
1984-07-01,0.0155414903049626,0.0834616213917689
1984-08-01,0.0029937177230003,-0.019247249295906
1984-09-01,0.0470578761062167,0.0635981098323671
1984-10-01,0.0325798528318788,0.0471024856613517
1984-11-01,0.0375768514638511,0.0238203534913936
1984-12-01,0.0560901355934622,0.0018971776291841
1985-01-01,0.0451569311161328,-0.0062937290871554
1985-02-01,0.079299594284092,0.0420124863134424
1985-03-01,-0.0495203195234604,-0.0578164073041792
1985-04-01,0.0482508953747442,-0.0100873213692104
1985-05-01,0.0136689458069027,0.0215311623582721
1985-06-01,-0.0018581256942607,0.0093053205783601
1985-07-01,-0.0300200966001726,-0.0527898243573032
1985-08-01,0.0587268254838739,0.0304913747751758
1985-09-01,0.0184894701757654,0.0293897589625913
1985-10-01,0.0915306528514648,0.0777237493464168
1985-11-01,-0.0256547116173373,-0.0283131274312031
1985-12-01,0.0871113414916487,0.0551556219567441
1986-01-01,0.0007646450171877,0.0163690986935658
1986-02-01,0.0874075142342428,0.0449197351694307
1986-03-01,0.0673410528389378,0.0371471121234244
1986-04-01,0.0250669126206946,-0.0231650469701242
1986-05-01,-0.0334287067333646,-0.0274269298363532
1986-06-01,0.0070733992171898,0.0591076683544729
1986-07-01,0.0374762505923837,0.0282372031285371
1986-08-01,0.0689575261349051,0.0597861594211648
1986-09-01,0.0187805810352951,-0.0576274085157728
1986-10-01,0.0060232824554702,0.0219600422869771
1986-11-01,0.0561144169379724,0.0071839386115342
1986-12-01,0.0527751333765843,0.0015246741321178
1987-01-01,0.0454300430139736,0.0278096653686716
1987-02-01,0.0389512537753911,0.0175763714907149
1987-03-01,0.0592676729020737,-0.0243781242772782
1987-04-01,0.0356747711655566,-0.0082094394042745
1987-05-01,0.030999580464826,-0.0008088435962661
1987-06-01,0.0233979762305006,-0.0265317898797851
1987-07-01,0.036930547113513,0.0024712298521459
1987-08-01,0.0217440267286477,0.0080174658976484
1987-09-01,0.0083469992743737,0.0148115168881014
1987-10-01,-0.0797325654611433,0.0056791641800089
1987-11-01,0.0473899176807321,0.0122641641970552
1987-12-01,0.0320154148288302,-0.013111226921368
1988-01-01,-0.0014575448245144,-0.0649058239568584
1988-02-01,0.0481089572217446,-0.0239551513442729
1988-03-01,0.047333730332369,0.0395308942907401
1988-04-01,0.0170613806301011,0.0117197434747345
1988-05-01,0.0473932109253289,0.0118997823435405
1988-06-01,0.0877258348576827,-0.0435684144572074
1988-07-01,-0.0202711900967536,0.0219521276073722
1988-08-01,0.0420482960834721,-0.0097633285288643
1988-09-01,0.0120410242635436,-0.015927095801505
1988-10-01,0.0062272844825339,-0.0203065397401718
1988-11-01,0.0186289598124743,0.0219456743288638
1988-12-01,0.0243050607738702,0.0022449297867706
1989-01-01,0.029950993318186,-0.0523364393991926
1989-02-01,-0.0224445857883313,0.0242911100684572
1989-03-01,0.0244151395880539,0.0117677266098672
1989-04-01,0.0315746770015816,-0.0080219143327159
1989-05-01,0.0241486165844137,0.0019432507712351
1989-06-01,0.0227290968642641,0.0103221205592322
1989-07-01,0.023706317476382,-0.0456219467536222
1989-08-01,-0.0010105573003359,0.0018561434976418
1989-09-01,0.0078465007233023,0.0115511623358725
1989-10-01,0.0142458259184918,0.0351268689686589
1989-11-01,-0.0034381414931096,0.0047551998565658
1989-12-01,0.0145107483306042,-0.0051877265128695
1990-01-01,-0.0055991977513575,0.031793902193064
1990-02-01,-0.0146660856576021,0.0300118560271946
1990-03-01,0.0312284557391227,0.0024704606144647
1990-04-01,0.0144666299497356,0.0460847470410656
1990-05-01,-0.0198063929942898,-0.0644730741979631
1990-06-01,0.0256940981068048,-0.004449728211738
1990-07-01,0.047995161705481,-0.0197500768012854
1990-08-01,0.0773528086281341,-0.036265771036099
1990-09-01,0.1113186979447548,-0.0287098193795601
1990-10-01,-0.0202887413075874,0.0346776147229169
1990-11-01,0.0021495642989221,0.0215263097369137
1990-12-01,-0.002631980853331,-0.0088888239916484
1991-01-01,0.0125259243543626,-0.0021545307916123
1991-02-01,0.0767814007974086,-0.051175817436168
1991-03-01,0.0247080516359525,-0.0204756767853695
1991-04-01,0.0652592540631968,-0.028388394695389
1991-05-01,0.0189752803010193,0.0103272680225385
1991-06-01,-0.0197055105926793,-0.0128988360553232
1991-07-01,-0.0306429524840868,-0.0221023443329668
1991-08-01,0.0235871597205787,0.0084350755773226
1991-09-01,0.0276415957315326,0.0304011159722032
1991-10-01,0.030450215502601,0.0159433294981116
1991-11-01,-0.0229484466997175,-0.0110181400246415
1991-12-01,0.0421321252305807,0.0455919100431499
1992-01-01,0.0165493406009992,0.0140877302919098
1992-02-01,0.0106825675644358,0.0214809472194525
1992-03-01,-0.006224540374303,0.0058296865041299
1992-04-01,0.0379149094097169,0.0267407828750363
1992-05-01,0.0171691533582415,-0.0006426167017843
1992-06-01,0.0045174874951595,0.0055406904967342
1992-07-01,0.004927141523237,-0.0229291427566149
1992-08-01,0.0154216261821742,0.0048355492378014
1992-09-01,0.0236870495076516,-0.0075564885695726
1992-10-01,-0.0528471830409997,-0.0006333669801998
1992-11-01,0.0244294674242708,0.0305012611381102
1992-12-01,-0.0054719108579588,0.0030789607315216
1993-01-01,0.0233430872731299,-0.0288588992860862
1993-02-01,0.0273161826022577,-0.030027685699831
1993-03-01,0.0188659281313455,0.0256123571545172
1993-04-01,-0.0083048070261376,0.0031514567967388
1993-05-01,0.0166366624699444,0.0301432535086916
1993-06-01,0.0323989368511205,0.041511483208782
1993-07-01,0.0298979999836083,0.0334905228196981
1993-08-01,0.0089286736304893,0.0272740135109332
1993-09-01,-0.0103567605347772,0.0113071242627103
1993-10-01,0.02119018723814,0.0115834228144402
1993-11-01,0.0329782859725243,-0.0283095471897804
1993-12-01,0.0781964757849577,-0.0042511685683058
1994-01-01,-0.0051547293593784,0.0367458482680095
1994-02-01,-0.0273961617871657,-0.0467144440624863
1994-03-01,0.0154865780610087,-0.0599395172146966
1994-04-01,-0.0305840970846943,-0.0517861278807435
1994-05-01,0.0191363277458922,-0.0069233053079374
1994-06-01,0.0378096415465857,0.0024244962744465
1994-07-01,-0.0091049717832457,0.0159708390026411
1994-08-01,0.017252767660686,0.0172698216589225
1994-09-01,0.0480779190092812,0.0002414527144508
1994-10-01,0.0096225391707149,0.0138523264504449
1994-11-01,0.0181968712052868,0.0267836025544629
1994-12-01,0.0695535062937553,0.0324192142157848
1995-01-01,0.0337457329347887,-0.03094778124771
1995-02-01,-0.005519352170329,-0.0183188678885142
1995-03-01,0.0235682784565361,0.0756035512385291
1995-04-01,0.0182787430620996,0.0059250749576003
1995-05-01,-0.0064877910300404,-0.0533323950820825
1995-06-01,0.0300131612626388,0.0228347102690554
1995-07-01,-0.0192960140889766,-0.0046861489602156
1995-08-01,-0.0175488142443188,-0.0548163396406448
1995-09-01,0.0546229425027142,0.0219852784353085
1995-10-01,0.0301068395168834,0.0175366962500389
1995-11-01,0.0372056399731797,-0.0561087718659678
1995-12-01,0.0535043439955221,-0.0067279082383352
1996-01-01,-0.0206275147925026,0.0053194378515348
1996-02-01,0.0055498370999717,-0.0828134665677542
1996-03-01,0.0582900249803693,-0.0291166930791132
1996-04-01,0.0714940887347991,0.0278463134920953
1996-05-01,-0.0040489401167158,-0.0062034179412711
1996-06-01,0.0140404471094784,0.0368605684199678
1996-07-01,0.0014315923513737,0.0360197672819188
1996-08-01,0.0594528991483053,-0.0063380769906176
1996-09-01,0.0599203136332732,0.009655291935696
1996-10-01,0.0089408942090422,-0.014310645059268
1996-11-01,0.0399721272327643,0.0381722655403782
1996-12-01,0.0422595188415552,0.0014676201998516
1997-01-01,0.0051427189566607,0.092765150580189
1997-02-01,-0.0363939602387195,0.0277247456947819
1997-03-01,0.0481860137144898,-0.01712900068122
1997-04-01,0.0502103768070872,-0.0035840802399825
1997-05-01,0.0531520062096928,-0.0110752292897211
1997-06-01,0.0151795017022447,-0.0115907405913363
1997-07-01,0.0423647942759962,0.046589681258802
1997-08-01,0.0045891419411643,0.0232910813111069
1997-09-01,0.0202763298984428,0.0557141571193685
1997-10-01,0.0089676837100535,0.004297015875583
1997-11-01,0.0678424075687811,0.0624008527315394
1997-12-01,0.0974943417971803,-0.0388899618697659
1998-01-01,0.027939572442479,-0.1182652076919596
1998-02-01,0.0159201453296393,0.0374146392500505
1998-03-01,-0.0064980303140273,0.0314753364476026
1998-04-01,0.0179064563918566,0.0070717702819528
1998-05-01,0.0158396744827099,0.0006451958266716
1998-06-01,0.0468269957370887,0.0930925960036109
1998-07-01,0.0292740191747356,0.0157995883208077
1998-08-01,0.0874122404773356,0.0662079400294412
1998-09-01,-0.0120950991001746,0.1215066601589342
1998-10-01,-0.0206454384472547,-0.0004346676130261
1998-11-01,0.0260290009381185,0.0166971523942952
1998-12-01,0.0441413650055587,0.0290808235640183
1999-01-01,0.0654788278511196,0.1287018835053296
1999-02-01,0.0050965247730009,0.0259289837059283
1999-03-01,-0.0534884771523062,-0.0188561858262458
1999-04-01,-0.0403308950636705,-0.0596292315039508
1999-05-01,-0.0031278470785857,0.0239006866405892
1999-06-01,0.0206794299178639,-0.0278112771994584
1999-07-01,0.0160525645060479,0.0429526050938459
1999-08-01,-0.0151164507853013,0.0300626100222544
1999-09-01,0.0160334355851072,0.0058473871759542
1999-10-01,0.0173739478715993,-0.011903706446412
1999-11-01,0.0371439975146345,0.0116378287631279
1999-12-01,0.0557180490718264,0.037364063342848
2000-01-01,0.006859450744202,-0.0033909102225283
2000-02-01,0.0056561938812442,0.0148163656242878
2000-03-01,-0.002546960470716,0.0008784263268726
2000-04-01,-0.00304679579665,-0.0309150159222237
2000-05-01,0.030537195606147,-0.0234901154572675
2000-06-01,0.02692514645327,-0.007719320976493
2000-07-01,-0.0116785911791679,0.005671575256119
2000-08-01,0.0744198679672451,0.0025664372695568
2000-09-01,-0.0142634151513772,-0.0127568921932107
2000-10-01,0.0165033024419245,0.0209835874583227
2000-11-01,0.0178691546210808,-0.0403827760870149
2000-12-01,-0.0430351343916763,0.0248215590441433
2001-01-01,-0.0432347964442789,-0.0400844261449745
2001-02-01,0.0678452147903615,-0.032193839378346
2001-03-01,0.0234758780274074,0.0384762507020872
2001-04-01,0.0087440355853833,-0.0265672891280227
2001-05-01,0.0196025799549886,0.0089035769346483
2001-06-01,0.0138907187116771,-0.0150272808947574
2001-07-01,-0.0130644430254643,0.0251067175070704
2001-08-01,0.0187147752308564,0.0084584229731449
2001-09-01,0.0579532352789495,0.0555926871370016
2001-10-01,0.0151542005311818,-0.0008912571681675
2001-11-01,-0.0205530441485386,0.0055446768404569
2001-12-01,0.0143602521512238,0.0400025841005466
2002-01-01,0.014466567430064,-0.0109852914637141
2002-02-01,0.0448076424521687,-0.0097044497477814
2002-03-01,-0.0189423347882007,-0.0127610392627504
2002-04-01,0.0338729576665793,-0.0424046748981805
2002-05-01,0.04338204284017,-0.0352864184459154
2002-06-01,-0.0063196312878279,0.0214777423193308
2002-07-01,0.010089844588047,0.0495165048852125
2002-08-01,-0.009846288200084,-0.014119195378513
2002-09-01,0.0567639378770239,0.0392205196203914
2002-10-01,-0.0303218542405466,0.0253247695222197
2002-11-01,-0.0160438647108071,0.0523807434785789
2002-12-01,0.0435692205256234,0.0167737560697282
2003-01-01,0.0482547657062044,0.0279209336564471
2003-02-01,0.0068474752592415,0.0490360016146629
2003-03-01,-0.0334420780815191,-0.0087813291879766
2003-04-01,-0.0138289872371152,0.0485341231383667
2003-05-01,0.029791494695734,-0.0282895767035823
2003-06-01,0.008875770862818,0.0151751209663957
2003-07-01,-0.0133854945559061,0.012964196723044
2003-08-01,0.008878693556786,0.0054655426181175
2003-09-01,0.0452034016710995,0.0065340507661118
2003-10-01,0.0542903054619224,-0.0394346769667215
2003-11-01,0.0212794628051553,0.0050668750627164
2003-12-01,0.0395928930516966,0.0266198318583191
2004-01-01,0.0184433652437982,-0.0098114063010886
2004-02-01,0.0419138529464725,0.0091165954535669
2004-03-01,0.0326377424039946,0.0356278037544988
2004-04-01,-0.0485867947750294,-0.0378928103097508
2004-05-01,0.0021335229743125,-0.0039101721903461
2004-06-01,-0.0080987653159046,-0.0195688483139162
2004-07-01,0.0087585155254687,-0.0079706505402177
2004-08-01,-0.0038784562732564,0.0053177021926999
2004-09-01,0.0583233304541095,-0.0022896245851156
2004-10-01,0.0244418652391049,-0.0050658631156713
2004-11-01,0.036698003428482,0.044216332329564
2004-12-01,-0.0090335574213153,0.0337261670635436
2005-01-01,0.0185538640233385,0.0018161036499507
2005-02-01,0.0137782893231903,0.0242221737873129
2005-03-01,0.0158077537334292,-0.0057272478223829
2005-04-01,-0.0337885697412805,-0.0239383949671861
2005-05-01,-0.016154424944516,-0.0227481085641782
2005-06-01,0.0369076339539115,0.0037567653089936
2005-07-01,0.0315629054938937,-0.0908806992847206
2005-08-01,0.0367017062269845,-0.0402413173770059
2005-09-01,0.0280915370020917,-0.0023801394952082
2005-10-01,-0.0525273035207352,-0.0003983965733823
2005-11-01,0.0505622390890306,0.0005411773325165
2005-12-01,0.0158163041415668,-0.0057325177626115
2006-01-01,0.0911206042101776,-0.0367946640618763
2006-02-01,-0.0157115933267523,-0.0048241657258605
2006-03-01,0.0334123276840956,0.045971718250916
2006-04-01,0.0462554956993456,0.0251683959957639
2006-05-01,-0.03876721831724,0.0021136114646242
2006-06-01,0.0070234925674483,0.0162663692385245
2006-07-01,-0.0127739638287372,-0.0278586781895717
2006-08-01,-0.0032921388448853,-0.0296220492596351
2006-09-01,0.010729670443408,-0.0182584488057355
2006-10-01,0.0407236653447849,-0.0237190915105831
2006-11-01,0.0375757248671235,-0.006538251040532
2006-12-01,0.0113419271228338,-0.0061371946369714
2007-01-01,-0.0028949084334848,-0.0315840963006696
2007-02-01,0.0173950832882682,0.0135374420810147
2007-03-01,0.0086624707609946,-0.0142688098313255
2007-04-01,0.0442125461513373,0.0466342721218876
2007-05-01,0.0393185936087117,0.0026030073554127
2007-06-01,0.0030650484555532,-0.0139603211402183
2007-07-01,-0.0035202098121576,-0.0189016677773833
2007-08-01,0.0061332816685418,-0.01836272356684
2007-09-01,0.0910205430723095,0.0651201647820061
2007-10-01,0.0451641375139995,0.0540293115332486
2007-11-01,-0.0172137208537793,0.0890423331817093
2007-12-01,0.0110413528605599,0.1014648826934077
2008-01-01,0.0190695491415346,0.076977565384028
2008-02-01,0.0901294589334673,0.0278160081353506
2008-03-01,0.0023609077476823,-0.0110069134029247
2008-04-01,-0.0119289493894063,-0.0378006528288203
2008-05-01,0.0016873018816467,-0.0282709915598105
2008-06-01,0.0667613587311503,0.083217389684018
2008-07-01,-0.0417584583526829,0.0443788564350357
2008-08-01,-0.0307711648581181,-0.0296948550939674
2008-09-01,-0.0294067357541032,0.0128952352870113
2008-10-01,0.1043938236416724,0.1004493864751227
2008-11-01,0.0337046356039354,0.0239005010241407
2008-12-01,-0.016908073041992,-0.0621916353451854
2009-01-01,0.0246592642118408,0.0069939979014014
2009-02-01,0.0356606107887195,0.0345478412905917
2009-03-01,-0.030416352315629,-0.0117120939444413
2009-04-01,-0.0414292518995928,-0.0586537922065059
2009-05-01,-0.0567975629329887,-0.062592460617342
2009-06-01,0.0041567921174704,-0.000200452899184
2009-07-01,-0.0185649375642842,-0.0146129134317016
2009-08-01,0.0156992674495025,0.0164285625568139
2009-09-01,-0.0166557623788363,-0.0219934648009838
2009-10-01,-0.0408740062480597,-0.0074391283678526
2009-11-01,0.0237252636136929,0.0048436154398737
2009-12-01,0.006070776741467,-0.0819356708210353
2010-01-01,-0.0149288491735322,0.0168906016750569
2010-02-01,-0.0019138139648349,0.0089757367292833
2010-03-01,0.0231207994322441,-0.0034651045028091
2010-04-01,0.0027929389406325,0.005261929649107
2010-05-01,-0.0252244225223578,-0.0063126044221288
2010-06-01,-0.0153558935131048,-0.0016027586196969
2010-07-01,-0.0166745539067355,0.0111271033843556
2010-08-01,0.0097194094397758,-0.0262858441632436
2010-09-01,0.0166817748713539,0.0497673329103601
2010-10-01,0.0225923249264549,0.0235581089067877
2010-11-01,-0.0116542917982244,-0.0062761216430931
2010-12-01,0.0419417696579395,0.0425498009605548
2011-01-01,-0.0011376079359714,-0.0027268834507141
2011-02-01,0.0204406504036328,0.0041375379632516
2011-03-01,0.0061348116243959,0.0080898863463369
2011-04-01,0.0190346094953614,0.0398075113428325
2011-05-01,-0.0188478773138546,-0.0038535039550914
2011-06-01,-0.0037862053055481,0.0084732715374585
2011-07-01,0.0178054344065846,-0.0391811581246965
2011-08-01,0.0036791969801698,-0.0129972969929794
2011-09-01,-0.0670127358427248,-0.0202646331831414
2011-10-01,-0.008465759024627,-0.0235063725604626
2011-11-01,0.043775947124652,0.0270086116393663
2011-12-01,0.0427472493724247,0.0277853686826049
2012-01-01,-0.0208842354952936,-0.0112938777979465
2012-02-01,-0.0041915285215875,-0.0417338913194609
2012-03-01,0.0061057376381596,-0.0087031028754495
2012-04-01,0.0389605664634661,0.0151839453663849
2012-05-01,0.0435274725194185,0.0762424128057925
2012-06-01,-0.0274014555902983,0.0219770065098392
2012-07-01,0.0098565925651213,0.0519495791391566
2012-08-01,0.0145193451153933,0.0301551283184064
2012-09-01,-0.0151379654689195,0.0279574388375593
2012-10-01,0.0213961240615261,0.0549771666956862
2012-11-01,0.0022596555406091,0.0844028436848485
2012-12-01,0.0452192757447376,0.0908784635477188
2013-01-01,0.0130370962501962,0.088681499364398
2013-02-01,0.0312913633941151,0.0389643415285358
2013-03-01,0.0365911646126658,0.0297125803041703
2013-04-01,0.0596507247011012,0.0870205831890501
2013-05-01,0.0469690419217948,0.0528958779330356
2013-06-01,-0.0040975458419471,-0.0347731133280005
2013-07-01,0.0229013481586999,0.0172046902695232
2013-08-01,0.0442837262470046,-0.008270738939925
2013-09-01,0.0304333139643346,0.0227170694796542
2013-10-01,0.0315810420467196,0.0129962172101838
2013-11-01,0.0945428694873015,0.0253872846163871
2013-12-01,0.0742271788913508,0.0053396829254236
2014-01-01,0.0842506124174988,-0.0212141324777219
2014-02-01,-0.055612455823765,-0.0108015868392941
2014-03-01,0.0160688218765036,-0.0375236496232758
2014-04-01,-0.0024092163331083,-0.0156122944196325
2014-05-01,-0.0197886862251071,0.0076187017756934
2014-06-01,0.025755260099439,0.0081014402302083
2014-07-01,-0.0253006646750334,-0.0043424177193958
2014-08-01,0.0080782768256833,0.0129976774923642
2014-09-01,-0.0172158265716462,-0.0189526018973718
2014-10-01,-0.0195042385024434,-0.0456407057886743
2014-11-01,0.0599304091346415,0.0083912836689449
2014-12-01,0.0185227192812918,0.0306954602368212
2015-01-01,0.0257508344467828,-0.0011307917604209
2015-02-01,-0.0385691127168206,0.0374133726280454
2015-03-01,0.0508224123280903,0.019711429003307
2015-04-01,-0.0444355108195183,-0.0452891563687914
2015-05-01,0.0377005403109918,0.0426604705856093
2015-06-01,-0.0087373878613151,-0.0360708554302216
2015-07-01,0.0446782200927927,0.0576125623484074
2015-08-01,0.0151715384716591,-0.0223518639173254
2015-09-01,0.0280561999749927,-0.0024563063058177
2015-10-01,-0.0371130537665094,0.0217684979113293
2015-11-01,0.0599059171130418,-0.0096186437659985
2015-12-01,0.0324085825884498,-0.0351528032866271
2016-01-01,0.0282728970614535,0.0062410417567183
2016-02-01,0.0090309168340004,0.0145826065742868
2016-03-01,-0.0687012554201448,-0.0117338815490829
2016-04-01,-0.020855384502766,0.0095528908301236
2016-05-01,0.0056299112895085,-0.0020479494250093
2016-06-01,0.0256200988951173,0.0437392316110272
2016-07-01,0.0136439285397463,0.040995288465275
2016-08-01,-0.0008100942423987,0.0063627910103453
2016-09-01,0.0492741912088157,0.0128075128782121
2016-10-01,-0.0148126585728316,0.0320584190806731
2016-11-01,-0.0207883035068785,0.0012198315102455
2016-12-01,-0.0286568069927437,0.0160911512268905
2017-01-01,0.0073146885224348,0.0381842236341045
2017-02-01,-0.0029007475994456,-0.0214910918966883
2017-03-01,-0.0021312262384208,0.0066931491517685
2017-04-01,-0.0195803774706516,-0.0316036868737874
2017-05-01,-0.0170730108761008,-0.0297244283009732
2017-06-01,-0.0075347717229735,-0.0013019198890636
2017-07-01,0.017576608966379,-0.0045071859670165
2017-08-01,0.0169185308252321,-0.0089733570943102
2017-09-01,-0.0005730704440417,0.0188106288640894
2017-10-01,0.0340079159910299,-9.24297690913563e-07
2017-11-01,-0.0081941317092423,0.0065778685410657
2017-12-01,0.0222652168412807,-0.011920345760537
2018-01-01,0.0425812660326974,0.0077877131344792
2018-02-01,-0.0363969799378847,0.0144900241295877
2018-03-01,-0.0062790084135137,0.0007866811996913
2018-04-01,-0.0034025510729034,-0.0033116009720332
2018-05-01,-0.0219924586234684,-0.0648002760339977
2018-06-01,-0.0138226842891163,-0.0247030193854328
2018-07-01,-0.0243096167465624,0.0076148375197448
2018-08-01,0.0610271476823475,-0.0936541625576493
