Date,USDAUD
1989-09,0.01767224601012063
1989-10,0.005086071987480345
1989-11,0.0051120723554856085
1989-12,0.0032349692283415443
1990-01,-0.019571439622495523
1990-02,-0.016808640097353278
1990-03,-0.0066485343003929165
1990-04,-0.0029378531073444014
1990-05,0.02060428999769348
1990-06,0.0340249622386517
1990-07,0.002310756972111694
1990-08,0.02223670277755141
1990-09,0.01471195966608807
1990-10,-0.048671174713005194
1990-11,-0.017080145297163618
1990-12,-0.0017744175281592112
1991-01,0.017106089139987457
1991-02,0.0038597873178416453
1991-03,-0.012983983828331436
1991-04,0.008151747922871877
1991-05,-0.030841689456092447
1991-06,0.010051407964398296
1991-07,0.013846752236483573
1991-08,0.008868309527546803
1991-09,0.016189488794959628
1991-10,-0.01770466118292191
1991-11,0.0018050541516245744
1991-12,-0.028810975609756095
1992-01,-0.014793121573928092
1992-02,0.005436013590033983
1992-03,0.020494645196085903
1992-04,-0.01800711205265948
1992-05,0.0015913913307061822
1992-06,-0.014046622833233657
1992-07,-0.004092566411191267
1992-08,-0.0385605952210617
1992-09,-0.003066828328935123
1992-10,-0.024422488171444656
1992-11,-0.019110019110018972
1992-12,0.010273736468316974
1993-01,-0.013535573391375455
1993-02,0.022107897664071396
1993-03,0.014815860025398475
1993-04,0.002546329042297346
1993-05,-0.04071108698602266
1993-06,-0.019166777585518324
1993-07,0.03677637480162832
1993-08,-0.023908943965517127
1993-09,-0.04082687338501301
1993-10,0.03172487336710206
1993-11,-0.010616551269370111
1993-12,0.030160994497656413
1994-01,0.04315476190476186
1994-02,0.006921155904388243
1994-03,-0.012610962378469703
1994-04,0.015598168288494474
1994-05,0.03014667944276539
1994-06,-0.011655860712464494
1994-07,0.015085410042150249
1994-08,0.004531273213489673
1994-09,-0.003626674561468257
1994-10,0.0032672458602507337
1994-11,0.03528597785977872
1994-12,0.008606652709932439
1995-01,-0.024137409200968518
1995-02,-0.02342422227148433
1995-03,-0.006022769004774053
1995-04,-0.008520244683949851
1995-05,-0.014355440712029988
1995-06,-0.010511363636363513
1995-07,0.039881831610043994
1995-08,0.01682186842895783
1995-09,0.006196161402448386
1995-10,0.005164818471821375
1995-11,-0.020751208627742712
1995-12,-0.0013369976973929276
1996-01,0.004776475856407059
1996-02,0.024545037467502695
1996-03,0.02379834037889461
1996-04,0.005905976848570971
1996-05,0.01421611692356839
1996-06,-0.01331757289204094
1996-07,-0.01947148817802513
1996-08,0.02187129885511263
1996-09,0.0022157157553215345
1996-10,0.00039582013932881743
1996-11,0.030931200522321012
1996-12,-0.02692185514612455
1997-01,-0.04002439582221551
1997-02,0.021096061030671187
1997-03,0.00927089880578258
1997-04,-0.006478807274997944
1997-05,-0.02614975294564814
1997-06,-0.008142954082786757
1997-07,-0.008225529051072877
1997-08,-0.020795196602474975
1997-09,-0.009788283062645009
1997-10,-0.032954704809984636
1997-11,-0.02834173593132583
1997-12,-0.04539542143600417
1998-01,0.05056026236676692
1998-02,-0.0047599619203045895
1998-03,-0.025770122557138175
1998-04,-0.019932476301778856
1998-05,-0.04055316763221839
1998-06,-0.003538175046554848
1998-07,-0.02446409107424008
1998-08,-0.06159790885327876
1998-09,0.04432971337012637
1998-10,0.05312167989500671
1998-11,0.005909348085748389
1998-12,-0.02917302410741529
1999-01,0.03264637297535766
1999-02,-0.018252691498577
1999-03,0.025052324475169696
1999-04,0.0428599775117402
1999-05,-0.019011160134959737
1999-06,0.029938519112536754
1999-07,-0.024065740559577442
1999-08,-0.019503772860979596
1999-09,0.019692227438706134
1999-10,-0.020439448134900284
1999-11,-0.0052735243662239695
1999-12,0.033488738590846445
2000-01,-0.02938177182919055
2000-02,-0.030883261272390272
2000-03,-0.01717962726886424
2000-04,-0.03779205607476632
2000-05,-0.0195292365843881
2000-06,0.041825775656324726
2000-07,-0.026995645863570505
2000-08,-0.006230889055558686
2000-09,-0.05926729986431489
2000-10,-0.04419774861233594
2000-11,0.017846771212841395
2000-12,0.05822204838799805
2001-01,-0.014862112621786716
2001-02,-0.04434508153603367
2001-03,-0.07696042728817665
2001-04,0.0551798339993852
2001-05,-0.012196973531049204
2001-06,0.010949091839345115
2001-07,-0.0035178953808505664
2001-08,0.038437102922490585
2001-09,-0.07211632933778744
2001-10,0.023789166624754943
2001-11,0.03757240515576887
2001-12,-0.02374038412552848
2002-01,-0.0034523023810734133
2002-02,0.01998860752938736
2002-03,0.02876778008630332
2002-04,0.01093278759155547
2002-05,0.0534437762396458
2002-06,-0.008438343834383466
2002-07,-0.035119144547576475
2002-08,0.014817671036686297
2002-09,-0.01486867809854564
2002-10,0.02213101114870475
2002-11,0.011331126942278447
2002-12,0.0014605921015673484
2003-01,0.045211672831894756
2003-02,0.0364532619279454
2003-03,-0.006469556805127175
2003-04,0.03653797944346948
2003-05,0.04246700640271772
2003-06,0.03091533643160238
2003-07,-0.03672224745344843
2003-08,-0.0018779950783577304
2003-09,0.05076211213935755
2003-10,0.04145701934660906
2003-11,0.02194380069524904
2003-12,0.03835163182433443
2004-01,0.016045232273838694
2004-02,0.012611218568665539
2004-03,-0.00897101671522782
2004-04,-0.05996828600259474
2004-05,-0.007866132723112207
2004-06,-0.022508038585209
2004-07,0.0053408292340126895
2004-08,0.0018304702900591163
2004-09,0.0334691501746216
2004-10,0.02851156177505043
2004-11,0.03276914753844973
2004-12,0.00951860809861893
2005-01,-0.005817561278312011
2005-02,0.020744259699128964
2005-03,-0.023805843252434733
2005-04,0.010939209251445536
2005-05,-0.03257993801496695
2005-06,0.008692337018680663
2005-07,-0.007717333736854126
2005-08,-0.0018125519220602015
2005-09,0.009068739521414404
2005-10,-0.018181818181818077
2005-11,-0.014307839811195655
2005-12,-0.004259381655283612
2006-01,0.03260787138848853
2006-02,-0.020864270864270895
2006-03,-0.035105315947843496
2006-04,0.06007442849548106
2006-05,-0.009478672985781866
2006-06,-0.011893258009366026
2006-07,0.031118264735188195
2006-08,-0.003437213565536168
2006-09,-0.023203760352160097
2006-10,0.03706282884555856
2006-11,0.01964497041420099
2006-12,-0.0005519634127107986
2007-01,-0.014684173723875316
2007-02,0.014103372202962206
2007-03,0.02619663648124204
2007-04,0.026645637918153664
2007-05,-0.0026492259292986153
2007-06,0.025904535417020647
2007-07,0.002725259751320097
2007-08,-0.03880157170923382
2007-09,0.08461333570096774
2007-10,0.052125175151798375
2007-11,-0.05332507958967103
2007-12,-0.01041393191563833
2008-01,0.023466188983430225
2008-02,0.039281392534673776
2008-03,-0.01908327246165087
2008-04,0.033500047183164794
2008-05,0.01300066915208875
2008-06,0.0027799079754602385
2008-07,-0.017054555733534427
2008-08,-0.08971609915087064
2008-09,-0.07614896988906494
2008-10,-0.15731837606837618
2008-11,-0.018610747051114096
2008-12,0.072231590781338
2009-01,-0.09309883387497608
2009-02,0.0024273395081444438
2009-03,0.08204312966546867
2009-04,0.049775068930489
2009-05,0.10423844243249736
2009-06,0.0063699403322046155
2009-07,0.03643657028246672
2009-08,0.009789029535864913
2009-09,0.0459881719480979
2009-10,0.019161568909679794
2009-11,0.018135189595163803
2009-12,-0.01860674157303366
2010-01,-0.016878755744079044
2010-02,0.01343363782912399
2010-03,0.02412180133908093
2010-04,0.011410018552875822
2010-05,-0.08814075452546088
2010-06,-0.00605347233899467
2010-07,0.07540687160940318
2010-08,-0.014962593516209433
2010-09,0.08577507010927388
2010-10,0.017114192977279563
2010-11,-0.025309174575783633
2010-12,0.06743757674989759
2011-01,-0.02533413125872719
2011-02,0.02118557751069461
2011-03,0.014046684569303913
2011-04,0.06220515633571022
2011-05,-0.027214514407684076
2011-06,0.004610271255494736
2011-07,0.025395778364116106
2011-08,-0.026124197002141414
2011-09,-0.09758454106280179
2011-10,0.08981783721175107
2011-11,-0.02344473007712089
2011-12,-0.007247856267864394
2012-01,0.040467339352097786
2012-02,0.010409959218716569
2012-03,-0.036002482929857305
2012-04,0.008030034414433285
2012-05,-0.06667315553825204
2012-06,0.05180180180180183
2012-07,0.025942653082659417
2012-08,-0.017237819983484837
2012-09,0.005500778412039553
2012-10,-0.00031126789790403286
2012-11,0.005005213764337713
2012-12,-0.0031185031185031464
2013-01,0.0028145522777023313
2013-02,-0.02012257405515827
2013-03,0.020004167534903194
2013-04,-0.004563368595727146
2013-05,-0.07714395099540583
2013-06,-0.04523439641780136
2013-07,-0.0170663792329111
2013-08,-0.009078771695594123
2013-09,0.0467716388707724
2013-10,0.014940898345153553
2013-11,-0.03688524590163933
2013-12,-0.021128644022465726
2014-01,-0.017861833464670407
2014-02,0.01927710843373487
2014-03,0.03807670928293505
2014-04,0.0024145616641901846
2014-05,0.002513732427148252
2014-06,0.013206301292330913
2014-07,-0.0145937906674104
2014-08,0.004763239002521846
2014-09,-0.06333654098504071
2014-10,0.005718810487418624
2014-11,-0.03309230114844741
2014-12,-0.03954571451916011
2015-01,-0.049028749028748986
2015-02,0.005311670051554307
2015-03,-0.02624172815090886
2015-04,0.0392885375494072
2015-05,-0.0329485513339961
2015-06,0.00816955684007703
2015-07,-0.05202016512018692
2015-08,-0.026321405705342582
2015-09,-0.013613079783874826
2015-10,0.017201998572448307
2015-11,0.012502710125027239
2015-12,0.008307221453034863
2016-01,-0.027909612523907223
2016-02,0.008069123107683485
2016-03,0.07236388697450025
2016-04,-0.006769090355947638
2016-05,-0.04903804426442926
2016-06,0.03009983609000133
2016-07,0.01983131980852515
2016-08,-0.010599909788001849
2016-09,0.01891995404059732
2016-10,-0.006619996956323093
2016-11,-0.029609392305988358
2016-12,-0.024771368906171154
2017-01,0.053322208737863974
2017-02,0.009494640122511555
2017-03,-0.0036618858712235136
2017-04,-0.01834793679322999
2017-05,-0.0078020508247883535
2017-06,0.03467363727223827
2017-07,0.041059708660156735
2017-08,-0.007309709200699066
2017-09,-0.014022718370544363
2017-10,-0.022737712448323455
2017-11,-0.011727320874631242
2017-12,0.03177205308352882
2018-01,0.03198259888826205
2018-02,-0.03655696988512869
2018-03,-0.009760971485665904
2018-04,-0.02032979444318972
2018-05,0.00507037990010617
2018-06,-0.021402651262682593
2018-07,0.002971105994206358
2018-08,-0.03185675248094344
2018-09,0.004478474429355561
2018-10,-0.02079502051209492
2018-11,0.03370622212473484
2018-12,-0.0360163518466311
2019-01,0.03222990178246632
2019-02,-0.02490068104426779
2019-03,0.00035483642041023167
2019-04,-0.0067667582998520714
2019-05,-0.015816857440166365
2019-06,0.01207610756160915
2019-07,-0.024852800219087978
2019-08,-0.016232235468444767
2019-09,0.0025660071578093024
2019-10,0.020958290244743383
2019-11,-0.019070805437208183
2019-12,0.037538591074936845
2020-01,-0.04675272557019616
2020-02,-0.02681767883876829
2020-03,-0.05702185121532033
2020-04,0.06095337327428996
2020-05,0.024074691563854778
2020-06,0.03513737401629169
2020-07,0.034788199157082644
2020-08,0.03252692137483404
2020-09,-0.028935682566967547
2020-10,-0.018695529940961464
2020-11,0.044870382609973
2020-12,0.0475421186245093
2021-01,-0.006344595627579941
2021-02,0.008013561411619685
2021-03,-0.01427920401032956
2021-04,0.01542495758136675
2021-05,0.0027842227378189754
2021-06,-0.030371203599550034
2021-07,-0.020565552699228773
2021-08,-0.004023408924652583
2021-09,-0.012069090120690906
2021-10,0.04029772197579118
2021-11,-0.05196008553100495
2021-12,0.01895562495460812
2022-01,-0.02671944581890151
2022-02,0.027378358750907772
2022-03,0.03053435114503822
2022-04,-0.056489196441180556
2022-05,0.016435799899519044
2022-06,-0.0379755575502313
2022-07,0.01173594132029332
2022-08,-0.020660874324416767
2022-09,-0.06445212493599584
2022-10,-0.00019197542714521898
2022-11,0.060752104262828954
2022-12,0.0036789753372394873
2023-01,0.03555806406095674
2023-02,-0.04622838301594778
2023-03,-0.0064848241743548085
2023-04,-0.01051795991268123
2023-05,-0.016972298088177906
2023-06,0.024790083966413468
2023-07,0.007993551420702794
2023-08,-0.034690701595123996
2023-09,-0.007593307593307563
