Date,Australia_IRS10
2006-08,-0.031254142352823644
2006-09,-0.04012494091285046
2006-10,0.05469117709707927
2006-11,0.00867121288507966
2006-12,0.0527442435989085
2007-01,-0.015223861578643083
2007-02,-0.013684632202505154
2007-03,0.05816460704537629
2007-04,0.020875264309246022
2007-05,0.026868849264974903
2007-06,0.06642444005644221
2007-07,-0.01176435193877079
2007-08,-0.05067705095129005
2007-09,0.11616275149453026
2007-10,0.0779352171608676
2007-11,-0.06435417057865567
2007-12,0.0369613918529359
2008-01,-0.01566426434278223
2008-02,0.08604010616263325
2008-03,-0.046362766704116765
2008-04,0.053209399686305
2008-05,0.02964061637894222
2008-06,0.016797629157524474
2008-07,-0.06643318699560907
2008-08,-0.14727352487191225
2008-09,-0.10729315427526886
2008-10,-0.22382852614245363
2008-11,-0.15821388919033996
2008-12,-0.08000406280088368
2009-01,-0.08169193021612231
2009-02,0.1269453794014639
2009-03,0.1034317166178016
2009-04,0.07210626820992472
2009-05,0.22042315688349334
2009-06,0.06087610618903483
2009-07,0.04076587926443187
2009-08,0.007268757415559213
2009-09,0.049826660652494636
2009-10,0.044229860782478925
2009-11,-0.025216065436260426
2009-12,0.039586844271852106
2010-01,-0.05618788186386803
2010-02,0.011745285246318238
2010-03,0.051551346456297775
2010-04,0.005574644644436466
2010-05,-0.12838627904987843
2010-06,-0.05216001284828031
2010-07,0.07950503722638613
2010-08,-0.08491388767919406
2010-09,0.1557240409720828
2010-10,0.043759460905320235
2010-11,0.02230996346210712
2010-12,0.08625099606315656
2011-01,-0.031764916372071905
2011-02,0.026696334051848236
2011-03,0.006175471658526499
2011-04,0.05553101441632413
2011-05,-0.05984301296132288
2011-06,0.01940955601402483
2011-07,-0.032835493421719764
2011-08,-0.0891682168431075
2011-09,-0.16354036598996402
2011-10,0.15697110342114362
2011-11,-0.08099087928359427
2011-12,-0.049382224902115746
2012-01,0.04103528003951684
2012-02,0.060020922846476976
2012-03,-0.047031055668049215
2012-04,-0.05348047794331223
2012-05,-0.19634545661753144
2012-06,0.0914924358320588
2012-07,-0.016510146355243727
2012-08,-0.016916445823897952
2012-09,-0.029012978284026048
2012-10,0.012548641316679543
2012-11,0.012394957983193233
2012-12,0.012757512757512801
2013-01,0.048009982785319316
2013-02,-0.0323710418794686
2013-03,0.04389034107844214
2013-04,-0.06550846847762148
2013-05,-0.040667427319334926
2013-06,0.04612783814551413
2013-07,-0.05742976099951802
2013-08,0.05606623064769933
2013-09,0.025445221780026506
2013-10,0.0460165006630584
2013-11,-0.007732669264132963
2013-12,-0.023258940771056613
2014-01,-0.06016767597082695
2014-02,0.018696323756564492
2014-03,0.0451787164159998
2014-04,-0.042994931502930656
2014-05,-0.04505512794899169
2014-06,-0.010136558700082676
2014-07,-0.025898642017306073
2014-08,-0.05159678794346101
2014-09,-0.017271124967911722
2014-10,-0.025709902340313118
2014-11,-0.09937226437617486
2014-12,-0.13032458277167802
2015-01,-0.17102585771908474
2015-02,0.036555359980030344
2015-03,-0.06767825035725317
2015-04,0.1364812618943052
2015-05,-0.009202156743552181
2015-06,0.12315087819869741
2015-07,-0.1335970648576189
2015-08,-0.04054722932328392
2015-09,-0.06561370819724566
2015-10,0.026047233342643583
2015-11,0.03956097220595467
2015-12,0.04328896317464648
2016-01,-0.13780934050297855
2016-02,-0.07032600540480805
2016-03,0.11172645028606443
2016-04,0.005586892252064768
2016-05,-0.12453974963473935
2016-06,-0.08041908882930571
2016-07,-0.02884378056186454
2016-08,-0.024939041530204542
2016-09,0.07011568702548043
2016-10,0.13711293230553911
2016-11,0.1468612340065618
2016-12,0.007696998490949625
2017-01,0.042771401972543144
2017-02,0.026518158505690614
2017-03,-0.018532603992548746
2017-04,-0.058010646417746004
2017-05,-0.07177270807424285
2017-06,0.13071929136501992
2017-07,0.027214641749618407
2017-08,-0.027163515016685125
2017-09,0.048967844430982455
2017-10,-0.0691963866688785
2017-11,-0.055862090257637886
2017-12,0.058819423127697945
2018-01,0.09687325176583772
2018-02,-0.04821544016551038
2018-03,-0.04859222294407928
2018-04,0.015144761915618199
2018-05,-0.008566426006262562
2018-06,-0.03879586887354214
2018-07,0.010931194137017597
2018-08,-0.0898775857749552
2018-09,0.06664489467091195
2018-10,-0.03795899911836842
2018-11,0.02817345019543227
2018-12,-0.11728492846225136
2019-01,-0.010737552503287784
2019-02,-0.04283812380482288
2019-03,-0.15482774622054885
2019-04,0.0018008728670007024
2019-05,-0.16972698846968215
2019-06,-0.07953107089255518
2019-07,-0.14286424477856163
2019-08,-0.21491055139231752
2019-09,0.05258961752130853
2019-10,0.13574711422901697
2019-11,-0.0695948553029303
2019-12,0.29734845957771805
2020-01,-0.3258845233334169
2020-02,-0.1711983151956975
2020-03,-0.0839640840377398
2020-04,0.11741867885471446
2020-05,-0.049462586819719934
2020-06,0.04403540301929687
2020-07,-0.11366863055153276
2020-08,0.21232016639035245
2020-09,-0.1434334921987609
2020-10,-0.008513545431285907
2020-11,0.1806538554689554
2020-12,0.15479397649209603
2021-01,0.1756991425780543
2021-02,0.5250269687162892
2021-03,0.03520440029837135
2021-04,-0.0329757339388298
2021-05,-0.025150073404394124
2021-06,-0.10181753596589882
2021-07,-0.1890604307860092
2021-08,0.029011270230343555
2021-09,0.1847879915526771
2021-10,0.36615097765928506
2021-11,-0.10149450467968946
2021-12,0.0013222766859251056
2022-01,0.06326309598274737
2022-02,0.1388344197313458
2022-03,0.3262756160344673
2022-04,0.09733580946590692
2022-05,0.04112369233288704
2022-06,0.0711320926300476
2022-07,-0.13657073280898668
2022-08,0.15146539624886746
2022-09,-0.0003424160929196285
2022-10,0.035896441350853125
2022-11,-0.05940758852943273
2022-12,0.12780581673983127
2023-01,-0.06691607092033647
2023-02,0.042223896289467655
2023-03,-0.14376854037386944
2023-04,-0.021062041359864225
2023-05,0.052617889334206414
2023-06,0.102392499459949
2023-07,0.010858797445207236
2023-08,-0.04500046757128495
2023-09,0.08098380627363655
