BCOMCCTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Cocoa Subindex Total Return Max Cuml Total Return 3065.9677% On 11/30/1978,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
10/30/1992,60.47,--,505.73%,494.74%,-7.42%,-7.42%
,,,,,,
9/30/1992,65.31,--,554.25%,542.38%,-7.37%,-7.37%
8/31/1992,70.51,--,606.28%,593.47%,2.15%,2.15%
7/31/1992,69.02,--,591.39%,578.84%,6.48%,6.48%
,,,,,,
6/30/1992,64.82,--,549.29%,537.50%,5.07%,5.07%
5/29/1992,61.69,--,517.93%,506.72%,-7.12%,-7.12%
4/30/1992,66.42,--,565.31%,553.24%,-9.11%,-9.11%
,,,,,,
3/31/1992,73.07,--,632.02%,618.73%,-11.33%,-11.33%
2/28/1992,82.41,--,725.54%,710.56%,-7.89%,-7.89%
1/31/1992,89.47,--,796.29%,780.02%,-5.15%,-5.15%
,,,,,,
12/31/1991,94.33,--,844.92%,827.77%,1.68%,1.68%
11/29/1991,92.77,--,829.34%,812.47%,-2.91%,-2.91%
10/31/1991,95.55,--,857.16%,839.80%,-0.55%,-0.55%
,,,,,,
9/30/1991,96.07,--,862.42%,844.96%,12.33%,12.33%
8/30/1991,85.53,--,756.75%,741.20%,-0.14%,-0.14%
7/31/1991,85.64,--,757.93%,742.36%,14.68%,14.68%
,,,,,,
6/28/1991,74.68,--,648.09%,634.51%,-14.65%,-14.65%
5/31/1991,87.5,--,776.52%,760.61%,-0.01%,-0.01%
4/30/1991,87.51,--,776.59%,760.68%,-8.42%,-8.42%
,,,,,,
3/29/1991,95.55,--,857.16%,839.79%,-2.45%,-2.45%
2/28/1991,97.94,--,881.15%,863.35%,-1.00%,-1.00%
1/31/1991,98.93,--,891.04%,873.05%,-1.38%,-1.38%
,,,,,,
12/31/1990,100.31,--,904.87%,886.64%,-9.83%,-9.83%
11/30/1990,111.25,--,1014.41%,994.19%,6.33%,6.33%
10/31/1990,104.62,--,948.03%,929.01%,-9.38%,-9.38%
,,,,,,
9/28/1990,115.46,--,1056.57%,1035.58%,-2.32%,-2.32%
8/31/1990,118.19,--,1084.00%,1062.51%,1.73%,1.73%
7/31/1990,116.18,--,1063.82%,1042.70%,0.85%,0.85%
,,,,,,
6/29/1990,115.2,--,1053.99%,1033.05%,-13.54%,-13.54%
5/31/1990,133.24,--,1234.75%,1210.53%,9.84%,9.84%
4/30/1990,121.31,--,1115.22%,1093.17%,8.58%,8.58%
,,,,,,
3/30/1990,111.73,--,1019.24%,998.93%,12.88%,12.88%
2/28/1990,98.98,--,891.53%,873.53%,9.86%,9.86%
1/31/1990,90.1,--,802.55%,786.17%,4.74%,4.74%
,,,,,,
12/29/1989,86.02,--,761.70%,746.06%,-0.88%,-0.88%
11/30/1989,86.78,--,769.32%,753.54%,-4.12%,-4.12%
10/31/1989,90.51,--,806.69%,790.23%,-5.41%,-5.41%
,,,,,,
9/29/1989,95.69,--,858.55%,841.15%,-8.91%,-8.91%
8/31/1989,105.04,--,952.26%,933.16%,-10.51%,-10.51%
7/31/1989,117.38,--,1075.80%,1054.46%,3.81%,3.81%
,,,,,,
6/30/1989,113.07,--,1032.69%,1012.13%,6.63%,6.63%
5/31/1989,106.04,--,962.22%,942.95%,-6.12%,-6.12%
4/28/1989,112.95,--,1031.42%,1010.89%,-11.39%,-11.39%
,,,,,,
3/31/1989,127.47,--,1176.90%,1153.73%,-2.89%,-2.89%
2/28/1989,131.26,--,1214.91%,1191.05%,6.48%,6.48%
1/31/1989,123.27,--,1134.90%,1112.49%,-2.88%,-2.88%
,,,,,,
12/30/1988,126.93,--,1171.50%,1148.43%,2.32%,2.32%
11/30/1988,124.05,--,1142.68%,1120.13%,12.36%,12.36%
10/31/1988,110.4,--,1005.94%,985.87%,16.01%,16.01%
,,,,,,
9/30/1988,95.16,--,853.28%,835.98%,-8.96%,-8.96%
8/31/1988,104.52,--,947.06%,928.06%,-14.60%,-14.60%
7/29/1988,122.39,--,1126.06%,1103.81%,-6.58%,-6.58%
,,,,,,
6/30/1988,131.01,--,1212.42%,1188.60%,-3.56%,-3.56%
5/31/1988,135.85,--,1260.90%,1236.20%,0.37%,0.37%
4/29/1988,135.35,--,1255.82%,1231.22%,2.33%,2.33%
,,,,,,
3/31/1988,132.27,--,1224.97%,1200.93%,-2.85%,-2.85%
2/29/1988,136.15,--,1263.84%,1239.10%,-9.21%,-9.21%
1/29/1988,149.96,--,1402.20%,1374.94%,-2.51%,-2.51%
,,,,,,
12/31/1987,153.82,--,1440.91%,1412.95%,-2.29%,-2.29%
11/30/1987,157.43,--,1477.04%,1448.42%,1.92%,1.92%
10/30/1987,154.46,--,1447.30%,1419.23%,-0.33%,-0.33%
,,,,,,
9/30/1987,154.97,--,1452.41%,1424.24%,-7.76%,-7.76%
8/31/1987,168.01,--,1583.04%,1552.50%,1.27%,1.27%
7/31/1987,165.9,--,1561.90%,1531.75%,-1.27%,-1.27%
,,,,,,
6/30/1987,168.04,--,1583.28%,1552.74%,4.83%,4.83%
5/29/1987,160.29,--,1505.73%,1476.59%,-4.40%,-4.40%
4/30/1987,167.68,--,1579.68%,1549.20%,1.18%,1.18%
,,,,,,
3/31/1987,165.72,--,1560.10%,1529.98%,2.84%,2.84%
2/27/1987,161.14,--,1514.21%,1484.91%,1.80%,1.80%
1/30/1987,158.29,--,1485.63%,1456.86%,-5.16%,-5.16%
,,,,,,
12/31/1986,166.9,--,1571.95%,1541.61%,2.85%,2.85%
11/28/1986,162.27,--,1525.57%,1496.08%,-1.20%,-1.20%
10/31/1986,164.24,--,1545.24%,1515.39%,-6.29%,-6.29%
,,,,,,
9/30/1986,175.27,--,1655.71%,1623.85%,-5.10%,-5.10%
8/29/1986,184.68,--,1750.02%,1716.45%,6.33%,6.33%
7/31/1986,173.69,--,1639.94%,1608.36%,8.43%,8.43%
,,,,,,
6/30/1986,160.18,--,1504.63%,1475.51%,-0.30%,-0.30%
5/30/1986,160.67,--,1509.49%,1480.29%,-1.66%,-1.66%
4/30/1986,163.39,--,1536.74%,1507.04%,-5.55%,-5.55%
,,,,,,
3/31/1986,172.99,--,1632.87%,1601.42%,-8.20%,-8.20%
2/28/1986,188.43,--,1787.56%,1753.31%,-6.60%,-6.60%
1/31/1986,201.75,--,1920.98%,1884.30%,-6.04%,-6.04%
,,,,,,
12/31/1985,214.7,--,2050.78%,2011.75%,4.46%,4.46%
11/29/1985,205.54,--,1959.02%,1921.66%,1.06%,1.06%
10/31/1985,203.39,--,1937.48%,1900.51%,-6.90%,-6.90%
,,,,,,
9/30/1985,218.47,--,2088.46%,2048.75%,2.93%,2.93%
8/30/1985,212.25,--,2026.21%,1987.63%,3.87%,3.87%
7/31/1985,204.34,--,1946.99%,1909.85%,3.43%,3.43%
,,,,,,
6/28/1985,197.57,--,1879.10%,1843.18%,0.30%,0.30%
5/31/1985,196.97,--,1873.12%,1837.32%,-0.20%,-0.20%
4/30/1985,197.37,--,1877.11%,1841.23%,-6.88%,-6.88%
,,,,,,
3/29/1985,211.96,--,2023.25%,1984.72%,14.94%,14.94%
2/28/1985,184.4,--,1747.25%,1713.73%,-6.03%,-6.03%
1/31/1985,196.23,--,1865.70%,1830.03%,11.42%,11.42%
,,,,,,
12/31/1984,176.12,--,1664.23%,1632.22%,-2.38%,-2.38%
11/30/1984,180.4,--,1707.15%,1674.36%,-4.28%,-4.28%
10/31/1984,188.48,--,1788.04%,1753.78%,5.71%,5.71%
,,,,,,
9/28/1984,178.29,--,1686.01%,1653.60%,-5.76%,-5.76%
8/31/1984,189.18,--,1795.11%,1760.72%,27.07%,27.07%
7/31/1984,148.88,--,1391.36%,1364.30%,-14.81%,-14.81%
,,,,,,
6/29/1984,174.77,--,1650.71%,1618.94%,-11.10%,-11.10%
5/31/1984,196.6,--,1869.38%,1833.64%,3.69%,3.69%
4/30/1984,189.6,--,1799.33%,1764.87%,-1.25%,-1.25%
,,,,,,
3/30/1984,191.99,--,1823.28%,1788.38%,8.64%,8.64%
2/29/1984,176.72,--,1670.26%,1638.14%,-2.81%,-2.81%
1/31/1984,181.82,--,1721.42%,1688.36%,-7.75%,-7.75%
,,,,,,
12/30/1983,197.1,--,1874.41%,1838.58%,24.81%,24.81%
11/30/1983,157.92,--,1481.93%,1453.22%,13.34%,13.34%
10/31/1983,139.33,--,1295.74%,1270.41%,-4.53%,-4.53%
,,,,,,
9/30/1983,145.95,--,1362.03%,1335.50%,-0.24%,-0.24%
8/31/1983,146.3,--,1365.55%,1338.96%,-12.14%,-12.14%
7/29/1983,166.51,--,1568.01%,1537.74%,9.87%,9.87%
,,,,,,
6/30/1983,151.56,--,1418.22%,1390.67%,1.96%,1.96%
5/31/1983,148.65,--,1389.10%,1362.08%,7.87%,7.87%
4/29/1983,137.8,--,1280.42%,1255.37%,11.13%,11.13%
,,,,,,
3/31/1983,124,--,1142.13%,1119.59%,-1.37%,-1.37%
2/28/1983,125.72,--,1159.41%,1136.56%,-6.26%,-6.26%
1/31/1983,134.12,--,1243.57%,1219.18%,14.71%,14.71%
,,,,,,
12/31/1982,116.93,--,1071.31%,1050.05%,10.15%,10.15%
11/30/1982,106.15,--,963.39%,944.09%,1.08%,1.08%
10/29/1982,105.02,--,952.06%,932.97%,-9.70%,-9.70%
,,,,,,
9/30/1982,116.31,--,1065.13%,1043.98%,4.37%,4.37%
8/31/1982,111.44,--,1016.37%,996.12%,1.36%,1.36%
7/30/1982,109.95,--,1001.37%,981.39%,-4.59%,-4.59%
,,,,,,
6/30/1982,115.24,--,1054.40%,1033.45%,-2.32%,-2.32%
5/31/1982,117.98,--,1081.82%,1060.37%,-9.49%,-9.49%
4/30/1982,130.34,--,1205.69%,1181.99%,1.04%,1.04%
,,,,,,
3/31/1982,128.99,--,1192.19%,1168.74%,-14.57%,-14.57%
2/26/1982,151,--,1412.61%,1385.16%,-0.87%,-0.87%
1/29/1982,152.32,--,1425.81%,1398.12%,-4.51%,-4.51%
,,,,,,
12/31/1981,159.51,--,1497.91%,1468.91%,8.49%,8.49%
11/30/1981,147.02,--,1372.80%,1346.07%,-3.70%,-3.70%
10/30/1981,152.68,--,1429.41%,1401.66%,-11.80%,-11.80%
,,,,,,
9/30/1981,173.1,--,1634.00%,1602.54%,2.98%,2.98%
8/31/1981,168.08,--,1583.75%,1553.19%,2.03%,2.03%
7/31/1981,164.74,--,1550.32%,1520.37%,33.39%,33.39%
,,,,,,
6/30/1981,123.5,--,1137.20%,1114.75%,-11.67%,-11.67%
5/29/1981,139.82,--,1300.59%,1275.17%,-12.37%,-12.37%
4/30/1981,159.56,--,1498.36%,1469.36%,-5.86%,-5.86%
,,,,,,
3/31/1981,169.48,--,1597.77%,1566.96%,3.00%,3.00%
2/27/1981,164.54,--,1548.25%,1518.34%,-0.13%,-0.13%
1/30/1981,164.76,--,1550.45%,1520.50%,-4.00%,-4.00%
,,,,,,
12/31/1980,171.62,--,1619.17%,1587.97%,5.83%,5.83%
11/28/1980,162.17,--,1524.51%,1495.03%,-11.29%,-11.29%
10/31/1980,182.81,--,1731.30%,1698.07%,1.14%,1.14%
,,,,,,
9/30/1980,180.74,--,1710.58%,1677.72%,0.60%,0.60%
8/29/1980,179.67,--,1699.82%,1667.16%,-1.58%,-1.58%
7/31/1980,182.55,--,1728.64%,1695.45%,-1.96%,-1.96%
,,,,,,
6/30/1980,186.2,--,1765.20%,1731.35%,-5.59%,-5.59%
5/30/1980,197.22,--,1875.61%,1839.76%,-11.34%,-11.34%
4/30/1980,222.44,--,2128.28%,2087.85%,-7.69%,-7.69%
,,,,,,
3/31/1980,240.97,--,2313.92%,2270.11%,-0.81%,-0.81%
2/29/1980,242.93,--,2333.51%,2289.35%,-5.06%,-5.06%
1/31/1980,255.87,--,2463.14%,2416.63%,8.68%,8.68%
,,,,,,
12/31/1979,235.43,--,2258.41%,2215.61%,-3.92%,-3.92%
11/30/1979,245.04,--,2354.71%,2310.16%,12.53%,12.53%
10/31/1979,217.75,--,2081.34%,2041.75%,-12.71%,-12.71%
,,,,,,
9/28/1979,249.47,--,2399.02%,2353.67%,8.99%,8.99%
8/31/1979,228.89,--,2192.92%,2151.31%,-4.96%,-4.96%
7/31/1979,240.85,--,2312.70%,2268.92%,-11.69%,-11.69%
,,,,,,
6/29/1979,272.75,--,2632.22%,2582.64%,1.77%,1.77%
5/31/1979,267.99,--,2584.62%,2535.90%,3.65%,3.65%
4/30/1979,258.55,--,2489.98%,2442.98%,0.06%,0.06%
,,,,,,
3/30/1979,258.4,--,2488.49%,2441.52%,-8.27%,-8.27%
2/28/1979,281.69,--,2721.77%,2670.56%,4.56%,4.56%
1/31/1979,269.4,--,2598.70%,2549.73%,-14.83%,-14.83%
,,,,,,
12/29/1978,316.33,--,3068.78%,3011.28%,-1.73%,-1.73%
11/30/1978,321.89,--,3124.48%,3065.97%,3.09%,3.09%
10/31/1978,312.25,--,3027.96%,2971.20%,6.48%,6.48%
,,,,,,
9/29/1978,293.26,--,2837.73%,2784.42%,5.36%,5.36%
8/31/1978,278.35,--,2688.39%,2637.79%,8.35%,8.35%
7/31/1978,256.9,--,2473.51%,2426.81%,7.34%,7.34%
,,,,,,
6/30/1978,239.34,--,2297.57%,2254.06%,12.32%,12.32%
5/31/1978,213.08,--,2034.55%,1995.81%,-8.98%,-8.98%
4/28/1978,234.11,--,2245.18%,2202.62%,-9.22%,-9.22%
,,,,,,
3/31/1978,257.88,--,2483.27%,2436.39%,24.27%,24.27%
2/28/1978,207.51,--,1978.71%,1940.99%,10.72%,10.72%
1/31/1978,187.42,--,1777.51%,1743.44%,-5.38%,-5.38%
,,,,,,
12/30/1977,198.09,--,1884.36%,1848.35%,-3.46%,-3.46%
11/30/1977,205.19,--,1955.44%,1918.14%,-2.60%,-2.60%
10/31/1977,210.67,--,2010.39%,1972.09%,-0.43%,-0.43%
,,,,,,
9/30/1977,211.59,--,2019.60%,1981.14%,3.34%,3.34%
8/31/1977,204.75,--,1951.10%,1913.88%,-7.29%,-7.29%
7/29/1977,220.86,--,2112.45%,2072.31%,7.27%,7.27%
,,,,,,
6/30/1977,205.9,--,1962.55%,1925.12%,5.08%,5.08%
5/31/1977,195.94,--,1862.79%,1827.17%,16.20%,16.20%
4/29/1977,168.63,--,1589.22%,1558.56%,7.70%,7.70%
,,,,,,
3/31/1977,156.57,--,1468.39%,1439.93%,-8.63%,-8.63%
2/28/1977,171.36,--,1616.55%,1585.40%,5.78%,5.78%
1/31/1977,161.99,--,1522.73%,1493.28%,24.85%,24.85%
,,,,,,
12/31/1976,129.75,--,1199.78%,1176.19%,12.46%,12.46%
11/30/1976,115.37,--,1055.73%,1034.75%,0.08%,0.08%
10/29/1976,115.28,--,1054.84%,1033.88%,9.44%,9.44%
,,,,,,
9/30/1976,105.34,--,955.23%,936.09%,12.35%,12.35%
8/31/1976,93.76,--,839.23%,822.19%,25.04%,25.04%
7/30/1976,74.98,--,651.13%,637.50%,-2.49%,-2.49%
,,,,,,
6/30/1976,76.9,--,670.34%,656.36%,7.56%,7.56%
5/31/1976,71.49,--,616.17%,603.17%,16.69%,16.69%
4/30/1976,61.26,--,513.72%,502.58%,20.31%,20.31%
,,,,,,
3/31/1976,50.92,--,410.12%,400.86%,9.18%,9.18%
2/27/1976,46.64,--,367.24%,358.76%,-3.81%,-3.81%
1/30/1976,48.49,--,385.73%,376.92%,7.27%,7.27%
,,,,,,
12/31/1975,45.2,--,352.80%,344.59%,19.55%,19.55%
11/28/1975,37.81,--,278.76%,271.89%,-6.49%,-6.49%
10/31/1975,40.43,--,305.04%,297.69%,12.77%,12.77%
,,,,,,
9/30/1975,35.86,--,259.18%,252.66%,8.88%,8.88%
8/29/1975,32.93,--,229.89%,223.90%,1.39%,1.39%
7/31/1975,32.48,--,225.36%,219.46%,27.94%,27.94%
,,,,,,
6/30/1975,25.39,--,154.30%,149.69%,-2.69%,-2.69%
5/30/1975,26.09,--,161.32%,156.58%,5.55%,5.55%
4/30/1975,24.72,--,147.58%,143.09%,-18.47%,-18.47%
,,,,,,
3/31/1975,30.31,--,203.67%,198.16%,-5.72%,-5.72%
2/28/1975,32.15,--,222.08%,216.24%,-3.28%,-3.28%
1/31/1975,33.24,--,233.00%,226.96%,16.15%,16.15%
,,,,,,
12/31/1974,28.62,--,186.69%,181.49%,-7.40%,-7.40%
11/29/1974,30.9,--,209.59%,203.97%,-15.17%,-15.17%
10/31/1974,36.43,--,264.97%,258.34%,11.63%,11.63%
,,,,,,
9/30/1974,32.64,--,226.93%,221.00%,2.16%,2.16%
8/30/1974,31.95,--,220.01%,214.21%,1.87%,1.87%
7/31/1974,31.36,--,214.13%,208.43%,10.33%,10.33%
,,,,,,
6/28/1974,28.42,--,184.72%,179.55%,15.05%,15.05%
5/31/1974,24.7,--,147.47%,142.98%,-20.01%,-20.01%
4/30/1974,30.88,--,209.36%,203.75%,19.50%,19.50%
,,,,,,
3/29/1974,25.84,--,158.88%,154.18%,45.01%,45.01%
2/28/1974,17.82,--,78.53%,75.29%,21.73%,21.73%
1/31/1974,14.64,--,46.66%,44.00%,-2.17%,-2.17%
,,,,,,
12/31/1973,14.97,--,49.92%,47.20%,13.59%,13.59%
11/30/1973,13.18,--,31.98%,29.59%,-4.42%,-4.42%
10/31/1973,13.79,--,38.09%,35.59%,-11.52%,-11.52%
,,,,,,
9/28/1973,15.58,--,56.07%,53.24%,18.23%,18.23%
8/31/1973,13.18,--,32.00%,29.61%,-22.53%,-22.53%
7/31/1973,17.01,--,70.40%,67.30%,25.71%,25.71%
,,,,,,
6/29/1973,13.53,--,35.55%,33.09%,20.13%,20.13%
5/31/1973,11.26,--,12.83%,10.79%,20.16%,20.16%
4/30/1973,9.37,--,-6.10%,-7.80%,13.45%,13.45%
,,,,,,
3/30/1973,8.26,--,-17.23%,-18.73%,16.39%,16.39%
2/28/1973,7.1,--,-28.88%,-30.18%,13.81%,13.81%
1/31/1973,6.24,--,-37.51%,-38.65%,2.31%,2.31%
,,,,,,
12/29/1972,6.1,--,-38.92%,-40.03%,3.87%,3.87%
11/30/1972,5.87,--,-41.20%,-42.26%,-1.46%,-1.46%
10/31/1972,5.96,--,-40.32%,-41.41%,-2.57%,-2.57%
,,,,,,
9/29/1972,6.11,--,-38.75%,-39.86%,3.46%,3.46%
8/31/1972,5.91,--,-40.80%,-41.87%,15.32%,15.32%
7/31/1972,5.12,--,-48.66%,-49.59%,3.91%,3.91%
,,,,,,
6/30/1972,4.93,--,-50.59%,-51.49%,-5.54%,-5.54%
5/31/1972,5.22,--,-47.70%,-48.65%,8.64%,8.64%
4/28/1972,4.81,--,-51.86%,-52.73%,-2.44%,-2.44%
,,,,,,
3/31/1972,4.93,--,-50.65%,-51.55%,6.26%,6.26%
2/29/1972,4.64,--,-53.56%,-54.40%,-0.07%,-0.07%
1/31/1972,4.64,--,-53.52%,-54.37%,17.50%,17.50%
,,,,,,
12/31/1971,3.95,--,-60.45%,-61.16%,-2.44%,-2.44%
11/30/1971,4.05,--,-59.46%,-60.19%,-2.50%,-2.50%
10/29/1971,4.15,--,-58.42%,-59.17%,-1.88%,-1.88%
,,,,,,
9/30/1971,4.23,--,-57.62%,-58.39%,-12.44%,-12.44%
8/31/1971,4.83,--,-51.60%,-52.48%,-2.14%,-2.14%
7/30/1971,4.94,--,-50.54%,-51.44%,4.46%,4.46%
,,,,,,
6/30/1971,4.73,--,-52.65%,-53.51%,11.73%,11.73%
5/31/1971,4.23,--,-57.63%,-58.39%,-5.13%,-5.13%
4/30/1971,4.46,--,-55.33%,-56.14%,-0.06%,-0.06%
,,,,,,
3/31/1971,4.46,--,-55.30%,-56.12%,4.05%,4.05%
2/26/1971,4.29,--,-57.04%,-57.82%,-8.09%,-8.09%
1/29/1971,4.67,--,-53.26%,-54.11%,-11.44%,-11.44%
,,,,,,
12/31/1970,5.27,--,-47.22%,-48.18%,-1.48%,-1.48%
11/30/1970,5.35,--,-46.43%,-47.40%,-3.33%,-3.33%
10/30/1970,5.53,--,-44.58%,-45.59%,1.57%,1.57%
,,,,,,
9/30/1970,5.45,--,-45.44%,-46.43%,-14.85%,-14.85%
8/31/1970,6.4,--,-35.92%,-37.08%,18.82%,18.82%
7/31/1970,5.38,--,-46.07%,-47.05%,16.63%,16.63%
,,,,,,
6/30/1970,4.62,--,-53.76%,-54.60%,-6.05%,-6.05%
5/29/1970,4.91,--,-50.78%,-51.67%,-5.84%,-5.84%
4/30/1970,5.22,--,-47.72%,-48.67%,-1.62%,-1.62%
,,,,,,
3/31/1970,5.3,--,-46.86%,-47.83%,-0.04%,-0.04%
2/27/1970,5.31,--,-46.84%,-47.81%,-12.18%,-12.18%
1/30/1970,6.04,--,-39.47%,-40.57%,-6.63%,-6.63%
,,,,,,
12/31/1969,6.47,--,-35.17%,-36.35%,-10.44%,-10.44%
11/28/1969,7.23,--,-27.61%,-28.92%,-5.06%,-5.06%
10/31/1969,7.61,--,-23.75%,-25.13%,9.85%,9.85%
,,,,,,
9/30/1969,6.93,--,-30.59%,-31.85%,4.36%,4.36%
8/29/1969,6.64,--,-33.48%,-34.69%,-7.64%,-7.64%
7/31/1969,7.19,--,-27.98%,-29.29%,5.00%,5.00%
,,,,,,
6/30/1969,6.85,--,-31.41%,-32.65%,1.17%,1.17%
5/30/1969,6.77,--,-32.20%,-33.43%,6.83%,6.83%
4/30/1969,6.33,--,-36.54%,-37.69%,6.21%,6.21%
,,,,,,
3/31/1969,5.96,--,-40.25%,-41.33%,-8.15%,-8.15%
2/28/1969,6.49,--,-34.95%,-36.13%,0.36%,0.36%
1/31/1969,6.47,--,-35.18%,-36.36%,-7.98%,-7.98%
,,,,,,
12/31/1968,7.03,--,-29.56%,-30.84%,0.74%,0.74%
11/29/1968,6.98,--,-30.08%,-31.35%,8.13%,8.13%
10/31/1968,6.45,--,-35.34%,-36.51%,15.13%,15.13%
,,,,,,
9/30/1968,5.61,--,-43.84%,-44.86%,14.08%,14.08%
8/30/1968,4.91,--,-50.77%,-51.67%,8.56%,8.56%
7/31/1968,4.53,--,-54.65%,-55.47%,5.23%,5.23%
,,,,,,
6/28/1968,4.3,--,-56.91%,-57.69%,-4.58%,-4.58%
5/31/1968,4.51,--,-54.84%,-55.66%,-1.02%,-1.02%
4/30/1968,4.55,--,-54.37%,-55.20%,-0.81%,-0.81%
,,,,,,
3/29/1968,4.59,--,-54.00%,-54.84%,3.67%,3.67%
2/29/1968,4.43,--,-55.63%,-56.44%,-5.61%,-5.61%
1/31/1968,4.69,--,-52.99%,-53.85%,-0.35%,-0.35%
,,,,,,
12/29/1967,4.71,--,-52.83%,-53.68%,2.24%,2.24%
11/30/1967,4.61,--,-53.86%,-54.70%,-0.19%,-0.19%
10/31/1967,4.61,--,-53.77%,-54.61%,0.58%,0.58%
,,,,,,
9/29/1967,4.59,--,-54.04%,-54.88%,-0.65%,-0.65%
8/31/1967,4.62,--,-53.74%,-54.58%,5.36%,5.36%
7/31/1967,4.38,--,-56.10%,-56.89%,0.37%,0.37%
,,,,,,
6/30/1967,4.37,--,-56.26%,-57.05%,-4.35%,-4.35%
5/31/1967,4.57,--,-54.27%,-55.10%,3.62%,3.62%
4/28/1967,4.41,--,-55.87%,-56.67%,-3.78%,-3.78%
,,,,,,
3/31/1967,4.58,--,-54.13%,-54.97%,-1.72%,-1.72%
2/28/1967,4.66,--,-53.33%,-54.18%,-2.14%,-2.14%
1/31/1967,4.76,--,-52.31%,-53.18%,5.33%,5.33%
,,,,,,
12/30/1966,4.52,--,-54.72%,-55.55%,12.41%,12.41%
11/30/1966,4.02,--,-59.72%,-60.45%,7.48%,7.48%
10/31/1966,3.74,--,-62.53%,-63.21%,-9.25%,-9.25%
,,,,,,
9/30/1966,4.12,--,-58.71%,-59.46%,2.31%,2.31%
8/31/1966,4.03,--,-59.64%,-60.37%,-15.78%,-15.78%
7/29/1966,4.78,--,-52.08%,-52.95%,9.04%,9.04%
,,,,,,
6/30/1966,4.39,--,-56.05%,-56.85%,3.86%,3.86%
5/31/1966,4.22,--,-57.68%,-58.45%,-2.35%,-2.35%
4/29/1966,4.33,--,-56.67%,-57.45%,5.12%,5.12%
,,,,,,
3/31/1966,4.12,--,-58.78%,-59.53%,-0.64%,-0.64%
2/28/1966,4.14,--,-58.51%,-59.27%,9.02%,9.02%
1/31/1966,3.8,--,-61.95%,-62.64%,-8.50%,-8.50%
,,,,,,
12/31/1965,4.15,--,-58.41%,-59.16%,9.38%,9.38%
11/30/1965,3.8,--,-61.98%,-62.67%,26.59%,26.59%
10/29/1965,3,--,-69.96%,-70.51%,-4.30%,-4.30%
,,,,,,
9/30/1965,3.13,--,-68.61%,-69.18%,14.51%,14.51%
8/31/1965,2.74,--,-72.59%,-73.09%,13.98%,13.98%
7/30/1965,2.4,--,-75.95%,-76.39%,-0.83%,-0.83%
,,,,,,
6/30/1965,2.42,--,-75.75%,-76.19%,-13.20%,-13.20%
5/31/1965,2.79,--,-72.06%,-72.57%,-13.51%,-13.51%
4/30/1965,3.22,--,-67.70%,-68.29%,2.41%,2.41%
,,,,,,
3/31/1965,3.15,--,-68.46%,-69.03%,-11.10%,-11.10%
2/26/1965,3.54,--,-64.53%,-65.17%,-20.10%,-20.10%
1/29/1965,4.43,--,-55.60%,-56.41%,-7.05%,-7.05%
,,,,,,
12/31/1964,4.77,--,-52.24%,-53.10%,-2.13%,-2.13%
11/30/1964,4.87,--,-51.20%,-52.08%,-3.25%,-3.25%
10/30/1964,5.04,--,-49.56%,-50.48%,-1.11%,-1.11%
,,,,,,
9/30/1964,5.09,--,-49.00%,-49.92%,2.35%,2.35%
8/31/1964,4.97,--,-50.17%,-51.07%,0.81%,0.81%
7/31/1964,4.93,--,-50.57%,-51.46%,-3.40%,-3.40%
,,,,,,
6/30/1964,5.11,--,-48.83%,-49.75%,1.90%,1.90%
5/29/1964,5.01,--,-49.78%,-50.69%,2.24%,2.24%
4/30/1964,4.9,--,-50.88%,-51.77%,-7.74%,-7.74%
,,,,,,
3/31/1964,5.31,--,-46.76%,-47.73%,-1.51%,-1.51%
2/28/1964,5.4,--,-45.94%,-46.92%,-3.03%,-3.03%
1/31/1964,5.57,--,-44.25%,-45.27%,-12.84%,-12.84%
,,,,,,
12/31/1963,6.39,--,-36.04%,-37.20%,1.92%,1.92%
11/29/1963,6.27,--,-37.24%,-38.38%,-6.54%,-6.54%
10/31/1963,6.7,--,-32.85%,-34.07%,13.27%,13.27%
,,,,,,
9/30/1963,5.92,--,-40.72%,-41.79%,1.47%,1.47%
8/30/1963,5.83,--,-41.57%,-42.64%,2.07%,2.07%
7/31/1963,5.71,--,-42.76%,-43.80%,-4.82%,-4.82%
,,,,,,
6/28/1963,6,--,-39.86%,-40.95%,-13.35%,-13.35%
5/31/1963,6.93,--,-30.60%,-31.86%,-3.44%,-3.44%
4/30/1963,7.18,--,-28.13%,-29.43%,13.46%,13.46%
,,,,,,
3/29/1963,6.32,--,-36.65%,-37.80%,-1.68%,-1.68%
2/28/1963,6.43,--,-35.57%,-36.74%,-1.31%,-1.31%
1/31/1963,6.52,--,-34.71%,-35.90%,14.60%,14.60%
,,,,,,
12/31/1962,5.69,--,-43.03%,-44.07%,-2.96%,-2.96%
11/30/1962,5.86,--,-41.30%,-42.36%,5.38%,5.38%
10/31/1962,5.56,--,-44.29%,-45.31%,-0.90%,-0.90%
,,,,,,
9/28/1962,5.61,--,-43.79%,-44.81%,-1.15%,-1.15%
8/31/1962,5.68,--,-43.14%,-44.17%,-1.55%,-1.55%
7/31/1962,5.77,--,-42.24%,-43.29%,-4.61%,-4.61%
,,,,,,
