BCOMHGTR Index Settings Total Return Analysis,,,,,,
Range01/31/1989 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 407 Month Holding Period Chart,,,,,,
Bloomberg Copper Subindex Total Return Max Cuml Total Return 1217.2895% On 02/28/2011,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
2/28/2020,499.21,--,578.51%,577.01%,0.73%,0.73%
1/31/2020,495.57,--,573.56%,572.07%,-9.89%,-9.89%
,,,,,,
12/31/2019,549.97,--,647.50%,645.85%,5.24%,5.24%
11/29/2019,522.61,--,610.31%,608.74%,0.63%,0.63%
10/31/2019,519.32,--,605.85%,604.28%,2.46%,2.46%
,,,,,,
9/30/2019,506.87,--,588.92%,587.40%,1.23%,1.23%
8/30/2019,500.73,--,580.57%,579.06%,-4.43%,-4.43%
7/31/2019,523.93,--,612.10%,610.52%,-1.56%,-1.56%
,,,,,,
6/28/2019,532.22,--,623.38%,621.77%,2.92%,2.92%
5/31/2019,517.11,--,602.83%,601.27%,-8.90%,-8.90%
4/30/2019,567.65,--,671.53%,669.82%,-1.13%,-1.13%
,,,,,,
3/29/2019,574.16,--,680.38%,678.65%,-0.21%,-0.21%
2/28/2019,575.39,--,682.05%,680.31%,5.82%,5.82%
1/31/2019,543.75,--,639.04%,637.40%,6.06%,6.06%
,,,,,,
12/31/2018,512.7,--,596.84%,595.30%,-5.42%,-5.42%
11/30/2018,542.08,--,636.77%,635.14%,4.40%,4.40%
10/31/2018,519.23,--,605.71%,604.15%,-5.01%,-5.01%
,,,,,,
9/28/2018,546.61,--,642.93%,641.28%,5.19%,5.19%
8/31/2018,519.63,--,606.27%,604.70%,-6.22%,-6.22%
7/31/2018,554.08,--,653.08%,651.41%,-4.37%,-4.37%
,,,,,,
6/29/2018,579.38,--,687.48%,685.73%,-3.66%,-3.66%
5/31/2018,601.38,--,717.38%,715.57%,-0.13%,-0.13%
4/30/2018,602.18,--,718.46%,716.65%,1.15%,1.15%
,,,,,,
3/30/2018,595.35,--,709.18%,707.39%,-3.28%,-3.28%
2/28/2018,615.56,--,736.65%,734.79%,-2.47%,-2.47%
1/31/2018,631.14,--,757.83%,755.92%,-3.05%,-3.05%
,,,,,,
12/29/2017,651.02,--,784.85%,782.88%,7.83%,7.83%
11/30/2017,603.73,--,720.56%,718.75%,-1.74%,-1.74%
10/31/2017,614.4,--,735.07%,733.22%,5.04%,5.04%
,,,,,,
9/29/2017,584.91,--,695.00%,693.23%,-4.55%,-4.55%
8/31/2017,612.81,--,732.91%,731.06%,6.48%,6.48%
7/31/2017,575.49,--,682.19%,680.46%,6.76%,6.76%
,,,,,,
6/30/2017,539.07,--,632.69%,631.06%,4.72%,4.72%
5/31/2017,514.79,--,599.68%,598.13%,-0.97%,-0.97%
4/28/2017,519.85,--,606.56%,605.00%,-2.22%,-2.22%
,,,,,,
3/31/2017,531.63,--,622.57%,620.97%,-2.21%,-2.21%
2/28/2017,543.62,--,638.87%,637.23%,-0.97%,-0.97%
1/31/2017,548.93,--,646.08%,644.43%,8.91%,8.91%
,,,,,,
12/30/2016,504.02,--,585.04%,583.52%,-4.80%,-4.80%
11/30/2016,529.44,--,619.59%,618.00%,18.94%,18.94%
10/31/2016,445.12,--,505.00%,503.66%,-0.22%,-0.22%
,,,,,,
9/30/2016,446.11,--,506.34%,504.99%,6.43%,6.43%
8/31/2016,419.15,--,469.70%,468.44%,-6.95%,-6.95%
7/29/2016,450.48,--,512.28%,510.93%,1.21%,1.21%
,,,,,,
6/30/2016,445.11,--,504.97%,503.63%,4.57%,4.57%
5/31/2016,425.66,--,478.55%,477.27%,-8.21%,-8.21%
4/29/2016,463.74,--,530.30%,528.90%,4.22%,4.22%
,,,,,,
3/31/2016,444.97,--,504.79%,503.45%,2.40%,2.40%
2/29/2016,434.56,--,490.64%,489.33%,3.05%,3.05%
1/29/2016,421.69,--,473.15%,471.88%,-3.17%,-3.17%
,,,,,,
12/31/2015,435.48,--,491.89%,490.57%,4.25%,4.25%
11/30/2015,417.74,--,467.78%,466.52%,-11.99%,-11.99%
10/30/2015,474.66,--,545.14%,543.71%,-1.00%,-1.00%
,,,,,,
9/30/2015,479.47,--,551.67%,550.23%,0.15%,0.15%
8/31/2015,478.73,--,550.67%,549.23%,-1.39%,-1.39%
7/31/2015,485.46,--,559.82%,558.36%,-9.62%,-9.62%
,,,,,,
6/30/2015,537.1,--,630.01%,628.40%,-4.30%,-4.30%
5/29/2015,561.26,--,662.85%,661.16%,-5.49%,-5.49%
4/30/2015,593.87,--,707.16%,705.37%,5.27%,5.27%
,,,,,,
3/31/2015,564.13,--,666.74%,665.04%,1.80%,1.80%
2/27/2015,554.13,--,653.15%,651.48%,7.91%,7.91%
1/30/2015,513.52,--,597.97%,596.42%,-11.71%,-11.71%
,,,,,,
12/31/2014,581.65,--,690.56%,688.81%,-0.72%,-0.72%
11/28/2014,585.85,--,696.27%,694.51%,-6.43%,-6.43%
10/31/2014,626.14,--,751.03%,749.14%,1.31%,1.31%
,,,,,,
9/30/2014,618.01,--,739.98%,738.12%,-4.84%,-4.84%
8/29/2014,649.44,--,782.70%,780.74%,-2.65%,-2.65%
7/31/2014,667.13,--,806.75%,804.74%,0.86%,0.86%
,,,,,,
6/30/2014,661.44,--,799.00%,797.01%,2.68%,2.68%
5/30/2014,644.2,--,775.58%,773.64%,3.17%,3.17%
4/30/2014,624.39,--,748.65%,746.77%,0.46%,0.46%
,,,,,,
3/31/2014,621.52,--,744.75%,742.88%,-5.08%,-5.08%
2/28/2014,654.77,--,789.94%,787.97%,-0.21%,-0.21%
1/31/2014,656.13,--,791.78%,789.81%,-5.87%,-5.87%
,,,,,,
12/31/2013,697.04,--,847.39%,845.29%,5.98%,5.98%
11/29/2013,657.7,--,793.92%,791.94%,-3.16%,-3.16%
10/31/2013,679.13,--,823.05%,821.00%,-0.67%,-0.67%
,,,,,,
9/30/2013,683.73,--,829.30%,827.24%,2.79%,2.79%
8/30/2013,665.2,--,804.12%,802.11%,3.44%,3.44%
7/31/2013,643.07,--,774.04%,772.11%,2.00%,2.00%
,,,,,,
6/28/2013,630.47,--,756.91%,755.01%,-7.56%,-7.56%
5/31/2013,682,--,826.95%,824.89%,3.30%,3.30%
4/30/2013,660.22,--,797.35%,795.36%,-6.85%,-6.85%
,,,,,,
3/29/2013,708.78,--,863.34%,861.21%,-4.09%,-4.09%
2/28/2013,739.03,--,904.47%,902.24%,-5.33%,-5.33%
1/31/2013,780.66,--,961.04%,958.69%,2.18%,2.18%
,,,,,,
12/31/2012,763.98,--,938.37%,936.07%,0.08%,0.08%
11/30/2012,763.41,--,937.60%,935.30%,3.44%,3.44%
10/31/2012,737.99,--,903.05%,900.83%,-6.39%,-6.39%
,,,,,,
9/28/2012,788.38,--,971.53%,969.16%,8.72%,8.72%
8/31/2012,725.17,--,885.63%,883.45%,0.82%,0.82%
7/31/2012,719.26,--,877.60%,875.43%,-2.25%,-2.25%
,,,,,,
6/29/2012,735.83,--,900.11%,897.89%,3.64%,3.64%
5/31/2012,710.01,--,865.03%,862.89%,-12.11%,-12.11%
4/30/2012,807.84,--,997.99%,995.56%,-0.08%,-0.08%
,,,,,,
3/30/2012,808.51,--,998.89%,996.46%,-1.40%,-1.40%
2/29/2012,819.96,--,1014.46%,1011.99%,2.17%,2.17%
1/31/2012,802.54,--,990.78%,988.37%,10.31%,10.31%
,,,,,,
12/30/2011,727.56,--,888.88%,886.69%,-3.90%,-3.90%
11/30/2011,757.09,--,929.02%,926.74%,-2.13%,-2.13%
10/31/2011,773.57,--,951.42%,949.09%,15.23%,15.23%
,,,,,,
9/30/2011,671.33,--,812.45%,810.42%,-25.03%,-25.03%
8/31/2011,895.48,--,1117.11%,1114.41%,-6.66%,-6.66%
7/29/2011,959.41,--,1204.00%,1201.11%,4.60%,4.60%
,,,,,,
6/30/2011,917.2,--,1146.62%,1143.86%,2.06%,2.06%
5/31/2011,898.72,--,1121.51%,1118.81%,-0.03%,-0.03%
4/29/2011,899.01,--,1121.91%,1119.20%,-3.39%,-3.39%
,,,,,,
3/31/2011,930.6,--,1164.84%,1162.04%,-4.19%,-4.19%
2/28/2011,971.34,--,1220.22%,1217.29%,0.65%,0.65%
1/31/2011,965.09,--,1211.71%,1208.80%,0.27%,0.27%
,,,,,,
12/31/2010,962.47,--,1208.15%,1205.25%,16.26%,16.26%
11/30/2010,827.85,--,1025.18%,1022.69%,2.25%,2.25%
10/29/2010,809.61,--,1000.40%,997.96%,2.26%,2.26%
,,,,,,
9/30/2010,791.75,--,976.11%,973.73%,8.37%,8.37%
8/31/2010,730.62,--,893.03%,890.83%,1.13%,1.13%
7/30/2010,722.48,--,881.97%,879.80%,12.25%,12.25%
,,,,,,
6/30/2010,643.64,--,774.81%,772.87%,-5.59%,-5.59%
5/31/2010,681.77,--,826.64%,824.59%,-7.41%,-7.41%
4/30/2010,736.36,--,900.84%,898.62%,-6.13%,-6.13%
,,,,,,
3/31/2010,784.41,--,966.15%,963.79%,8.22%,8.22%
2/26/2010,724.83,--,885.16%,882.98%,6.95%,6.95%
1/29/2010,677.73,--,821.15%,819.11%,-8.78%,-8.78%
,,,,,,
12/31/2009,742.97,--,909.82%,907.58%,5.34%,5.34%
11/30/2009,705.3,--,858.62%,856.50%,6.62%,6.62%
10/30/2009,661.53,--,799.12%,797.13%,4.85%,4.85%
,,,,,,
9/30/2009,630.93,--,757.54%,755.64%,-0.25%,-0.25%
8/31/2009,632.54,--,759.73%,757.82%,7.18%,7.18%
7/31/2009,590.14,--,702.10%,700.32%,15.49%,15.49%
,,,,,,
6/30/2009,510.99,--,594.52%,592.98%,2.93%,2.93%
5/29/2009,496.45,--,574.75%,573.26%,7.34%,7.34%
4/30/2009,462.49,--,528.60%,527.21%,10.30%,10.30%
,,,,,,
3/31/2009,419.29,--,469.88%,468.62%,19.92%,19.92%
2/27/2009,349.65,--,375.23%,374.18%,3.91%,3.91%
1/30/2009,336.5,--,357.36%,356.35%,4.16%,4.16%
,,,,,,
12/31/2008,323.06,--,339.09%,338.12%,-14.52%,-14.52%
11/28/2008,377.92,--,413.66%,412.52%,-10.10%,-10.10%
10/31/2008,420.4,--,471.39%,470.13%,-36.42%,-36.42%
,,,,,,
9/30/2008,661.27,--,798.77%,796.78%,-14.89%,-14.89%
8/29/2008,776.91,--,955.95%,953.61%,-7.12%,-7.12%
7/31/2008,836.47,--,1036.90%,1034.38%,-5.55%,-5.55%
,,,,,,
6/30/2008,885.64,--,1103.73%,1101.06%,7.76%,7.76%
5/30/2008,821.87,--,1017.06%,1014.58%,-7.51%,-7.51%
4/30/2008,888.63,--,1107.79%,1105.11%,2.12%,2.12%
,,,,,,
3/31/2008,870.21,--,1082.76%,1080.14%,-0.50%,-0.50%
2/29/2008,874.56,--,1088.67%,1086.04%,16.86%,16.86%
1/31/2008,748.35,--,917.13%,914.88%,8.73%,8.73%
,,,,,,
12/31/2007,688.29,--,835.49%,833.42%,-4.25%,-4.25%
11/30/2007,718.83,--,877.01%,874.85%,-9.10%,-9.10%
10/31/2007,790.79,--,974.81%,972.43%,-4.24%,-4.24%
,,,,,,
9/28/2007,825.8,--,1022.40%,1019.91%,7.50%,7.50%
8/31/2007,768.21,--,944.12%,941.81%,-6.45%,-6.45%
7/31/2007,821.19,--,1016.14%,1013.66%,6.19%,6.19%
,,,,,,
6/29/2007,773.3,--,951.04%,948.71%,1.95%,1.95%
5/31/2007,758.54,--,930.97%,928.69%,-4.13%,-4.13%
4/30/2007,791.22,--,975.40%,973.02%,13.44%,13.44%
,,,,,,
3/30/2007,697.5,--,848.02%,845.92%,14.79%,14.79%
2/28/2007,607.63,--,725.87%,724.04%,5.93%,5.93%
1/31/2007,573.61,--,679.63%,677.91%,-9.21%,-9.21%
,,,,,,
12/29/2006,631.8,--,758.73%,756.82%,-9.80%,-9.80%
11/30/2006,700.45,--,852.03%,849.92%,-4.85%,-4.85%
10/31/2006,736.19,--,900.61%,898.39%,-2.90%,-2.90%
,,,,,,
9/29/2006,758.19,--,930.50%,928.22%,0.52%,0.52%
8/31/2006,754.25,--,925.15%,922.87%,-1.51%,-1.51%
7/31/2006,765.78,--,940.81%,938.51%,6.86%,6.86%
,,,,,,
6/30/2006,716.58,--,873.96%,871.80%,-5.75%,-5.75%
5/31/2006,760.27,--,933.33%,931.04%,13.02%,13.02%
4/28/2006,672.69,--,814.30%,812.27%,31.81%,31.81%
,,,,,,
3/31/2006,510.35,--,593.64%,592.11%,13.50%,13.50%
2/28/2006,449.64,--,511.14%,509.78%,-1.09%,-1.09%
1/31/2006,454.6,--,517.87%,516.50%,9.54%,9.54%
,,,,,,
12/30/2005,415.01,--,464.07%,462.82%,6.37%,6.37%
11/30/2005,390.17,--,430.30%,429.12%,10.10%,10.10%
10/31/2005,354.36,--,381.64%,380.57%,5.17%,5.17%
,,,,,,
9/30/2005,336.96,--,357.98%,356.97%,6.98%,6.98%
8/31/2005,314.98,--,328.12%,327.17%,1.51%,1.51%
7/29/2005,310.29,--,321.73%,320.80%,9.19%,9.19%
,,,,,,
6/30/2005,284.18,--,286.25%,285.40%,7.39%,7.39%
5/31/2005,264.63,--,259.68%,258.88%,-0.26%,-0.26%
4/29/2005,265.32,--,260.61%,259.81%,-1.87%,-1.87%
,,,,,,
3/31/2005,270.37,--,267.47%,266.66%,0.51%,0.51%
2/28/2005,269.01,--,265.62%,264.81%,5.53%,5.53%
1/31/2005,254.92,--,246.48%,245.71%,-1.00%,-1.00%
,,,,,,
12/31/2004,257.5,--,249.98%,249.21%,1.48%,1.48%
11/30/2004,253.75,--,244.89%,244.13%,8.34%,8.34%
10/29/2004,234.23,--,218.35%,217.65%,-4.06%,-4.06%
,,,,,,
9/30/2004,244.13,--,231.81%,231.07%,9.13%,9.13%
8/31/2004,223.71,--,204.06%,203.39%,-1.00%,-1.00%
7/30/2004,225.98,--,207.15%,206.47%,8.40%,8.40%
,,,,,,
6/30/2004,208.47,--,183.35%,182.72%,-5.37%,-5.37%
5/31/2004,220.3,--,199.43%,198.76%,5.88%,5.88%
4/30/2004,208.07,--,182.80%,182.17%,-11.24%,-11.24%
,,,,,,
3/31/2004,234.41,--,218.61%,217.90%,1.13%,1.13%
2/27/2004,231.8,--,215.06%,214.36%,18.39%,18.39%
1/30/2004,195.79,--,166.11%,165.52%,9.65%,9.65%
,,,,,,
12/31/2003,178.57,--,142.70%,142.16%,14.49%,14.49%
11/28/2003,155.97,--,111.99%,111.52%,-3.13%,-3.13%
10/31/2003,161.01,--,118.84%,118.36%,14.75%,14.75%
,,,,,,
9/30/2003,140.31,--,90.71%,90.29%,1.07%,1.07%
8/29/2003,138.83,--,88.69%,88.27%,-1.59%,-1.59%
7/31/2003,141.06,--,91.73%,91.31%,9.05%,9.05%
,,,,,,
6/30/2003,129.36,--,75.82%,75.43%,-4.14%,-4.14%
5/30/2003,134.94,--,83.41%,83.00%,7.14%,7.14%
4/30/2003,125.95,--,71.19%,70.81%,1.77%,1.77%
,,,,,,
3/31/2003,123.76,--,68.21%,67.83%,-8.43%,-8.43%
2/28/2003,135.14,--,83.68%,83.27%,-2.31%,-2.31%
1/31/2003,138.34,--,88.03%,87.61%,13.21%,13.21%
,,,,,,
12/31/2002,122.2,--,66.09%,65.72%,-7.16%,-7.16%
11/29/2002,131.62,--,78.89%,78.49%,4.60%,4.60%
10/31/2002,125.82,--,71.02%,70.64%,7.81%,7.81%
,,,,,,
9/30/2002,116.71,--,58.63%,58.28%,-4.11%,-4.11%
8/30/2002,121.71,--,65.43%,65.06%,1.13%,1.13%
7/31/2002,120.35,--,63.58%,63.21%,-11.94%,-11.94%
,,,,,,
6/28/2002,136.66,--,85.75%,85.34%,0.71%,0.71%
5/31/2002,135.7,--,84.43%,84.02%,3.54%,3.54%
4/30/2002,131.06,--,78.13%,77.74%,-3.92%,-3.92%
,,,,,,
3/29/2002,136.4,--,85.39%,84.98%,6.12%,6.12%
2/28/2002,128.54,--,74.71%,74.32%,-2.37%,-2.37%
1/31/2002,131.66,--,78.95%,78.55%,11.46%,11.46%
,,,,,,
12/31/2001,118.12,--,60.55%,60.19%,-9.84%,-9.84%
11/30/2001,131.01,--,78.06%,77.67%,16.11%,16.11%
10/31/2001,112.84,--,53.36%,53.02%,-3.94%,-3.94%
,,,,,,
9/28/2001,117.47,--,59.66%,59.31%,-4.87%,-4.87%
8/31/2001,123.49,--,67.84%,67.47%,-0.77%,-0.77%
7/31/2001,124.44,--,69.13%,68.76%,-4.04%,-4.04%
,,,,,,
6/29/2001,129.68,--,76.26%,75.87%,-6.72%,-6.72%
5/31/2001,139.03,--,88.96%,88.55%,-2.20%,-2.20%
4/30/2001,142.16,--,93.21%,92.78%,1.17%,1.17%
,,,,,,
3/30/2001,140.51,--,90.97%,90.55%,-6.02%,-6.02%
2/28/2001,149.5,--,103.20%,102.75%,-3.22%,-3.22%
1/31/2001,154.48,--,109.97%,109.50%,0.79%,0.79%
,,,,,,
12/29/2000,153.27,--,108.32%,107.86%,0.18%,0.18%
11/30/2000,152.99,--,107.94%,107.48%,-0.83%,-0.83%
10/31/2000,154.28,--,109.69%,109.23%,-7.32%,-7.32%
,,,,,,
9/29/2000,166.46,--,126.24%,125.74%,3.35%,3.35%
8/31/2000,161.06,--,118.91%,118.42%,2.09%,2.09%
7/31/2000,157.77,--,114.44%,113.96%,6.67%,6.67%
,,,,,,
6/30/2000,147.9,--,101.03%,100.58%,0.92%,0.92%
5/31/2000,146.56,--,99.19%,98.75%,2.88%,2.88%
4/28/2000,142.45,--,93.61%,93.18%,-1.78%,-1.78%
,,,,,,
3/31/2000,145.03,--,97.12%,96.68%,1.38%,1.38%
2/29/2000,143.06,--,94.44%,94.01%,-6.83%,-6.83%
1/31/2000,153.55,--,108.70%,108.24%,-1.09%,-1.09%
,,,,,,
12/31/1999,155.25,--,111.01%,110.54%,5.96%,5.96%
11/30/1999,146.51,--,99.13%,98.69%,0.34%,0.34%
10/29/1999,146.01,--,98.45%,98.01%,-2.16%,-2.16%
,,,,,,
9/30/1999,149.23,--,102.82%,102.37%,4.77%,4.77%
8/31/1999,142.43,--,93.59%,93.16%,3.06%,3.06%
7/30/1999,138.2,--,87.84%,87.43%,-0.14%,-0.14%
,,,,,,
6/30/1999,138.39,--,88.10%,87.68%,20.77%,20.77%
5/31/1999,114.6,--,55.75%,55.41%,-13.37%,-13.37%
4/30/1999,132.28,--,79.80%,79.40%,14.89%,14.89%
,,,,,,
3/31/1999,115.14,--,56.49%,56.14%,-0.38%,-0.38%
2/26/1999,115.57,--,57.09%,56.74%,-2.73%,-2.73%
1/29/1999,118.82,--,61.50%,61.14%,-3.68%,-3.68%
,,,,,,
12/31/1998,123.36,--,67.66%,67.29%,-5.59%,-5.59%
11/30/1998,130.66,--,77.58%,77.19%,-2.26%,-2.26%
10/30/1998,133.68,--,81.69%,81.29%,-1.49%,-1.49%
,,,,,,
9/30/1998,135.71,--,84.45%,84.04%,3.77%,3.77%
8/31/1998,130.77,--,77.74%,77.35%,-7.89%,-7.89%
7/31/1998,141.97,--,92.97%,92.54%,4.72%,4.72%
,,,,,,
6/30/1998,135.58,--,84.27%,83.87%,-4.87%,-4.87%
5/29/1998,142.52,--,93.71%,93.28%,-7.03%,-7.03%
4/30/1998,153.29,--,108.35%,107.89%,4.64%,4.64%
,,,,,,
3/31/1998,146.49,--,99.11%,98.67%,4.10%,4.10%
2/27/1998,140.72,--,91.27%,90.84%,-3.61%,-3.61%
1/30/1998,146,--,98.43%,97.99%,1.96%,1.96%
,,,,,,
12/31/1997,143.18,--,94.61%,94.18%,-7.64%,-7.64%
11/28/1997,155.03,--,110.72%,110.25%,-6.48%,-6.48%
10/31/1997,165.77,--,125.31%,124.81%,-6.05%,-6.05%
,,,,,,
9/30/1997,176.44,--,139.81%,139.28%,-1.88%,-1.88%
8/29/1997,179.81,--,144.39%,143.85%,-6.46%,-6.46%
7/31/1997,192.23,--,161.27%,160.69%,-2.47%,-2.47%
,,,,,,
6/30/1997,197.1,--,167.89%,167.30%,-2.70%,-2.70%
5/30/1997,202.57,--,175.33%,174.72%,7.42%,7.42%
4/30/1997,188.59,--,156.32%,155.75%,0.70%,0.70%
,,,,,,
3/31/1997,187.27,--,154.53%,153.97%,2.35%,2.35%
2/28/1997,182.98,--,148.70%,148.15%,11.24%,11.24%
1/31/1997,164.49,--,123.57%,123.08%,3.94%,3.94%
,,,,,,
12/31/1996,158.25,--,115.09%,114.62%,-2.16%,-2.16%
11/29/1996,161.75,--,119.85%,119.36%,17.11%,17.11%
10/31/1996,138.12,--,87.73%,87.32%,1.77%,1.77%
,,,,,,
9/30/1996,135.72,--,84.47%,84.06%,-4.99%,-4.99%
8/30/1996,142.85,--,94.16%,93.73%,4.91%,4.91%
7/31/1996,136.16,--,85.07%,84.65%,3.59%,3.59%
,,,,,,
6/28/1996,131.45,--,78.66%,78.26%,-17.08%,-17.08%
5/31/1996,158.53,--,115.46%,114.99%,-3.06%,-3.06%
4/30/1996,163.53,--,122.27%,121.78%,4.11%,4.11%
,,,,,,
3/29/1996,157.07,--,113.49%,113.01%,1.45%,1.45%
2/29/1996,154.83,--,110.44%,109.98%,2.52%,2.52%
1/31/1996,151.03,--,105.28%,104.82%,-4.32%,-4.32%
,,,,,,
12/29/1995,157.85,--,114.55%,114.07%,-2.05%,-2.05%
11/30/1995,161.15,--,119.03%,118.55%,5.70%,5.70%
10/31/1995,152.46,--,107.23%,106.77%,-4.79%,-4.79%
,,,,,,
9/29/1995,160.14,--,117.65%,117.17%,0.20%,0.20%
8/31/1995,159.81,--,117.21%,116.73%,1.74%,1.74%
7/31/1995,157.08,--,113.50%,113.03%,-0.56%,-0.56%
,,,,,,
6/30/1995,157.96,--,114.70%,114.22%,6.95%,6.95%
5/31/1995,147.7,--,100.75%,100.31%,3.61%,3.61%
4/28/1995,142.55,--,93.75%,93.32%,-4.42%,-4.42%
,,,,,,
3/31/1995,149.15,--,102.72%,102.27%,6.87%,6.87%
2/28/1995,139.56,--,89.69%,89.27%,-3.07%,-3.07%
1/31/1995,143.98,--,95.69%,95.26%,-1.16%,-1.16%
,,,,,,
12/30/1994,145.67,--,97.98%,97.55%,5.30%,5.30%
11/30/1994,138.34,--,88.02%,87.61%,10.47%,10.47%
10/31/1994,125.23,--,70.20%,69.83%,9.38%,9.38%
,,,,,,
9/30/1994,114.48,--,55.60%,55.26%,-2.39%,-2.39%
8/31/1994,117.29,--,59.41%,59.06%,3.91%,3.91%
7/29/1994,112.88,--,53.42%,53.08%,3.26%,3.26%
,,,,,,
6/30/1994,109.31,--,48.57%,48.24%,4.78%,4.78%
5/31/1994,104.32,--,41.79%,41.47%,13.80%,13.80%
4/29/1994,91.67,--,24.59%,24.32%,5.51%,5.51%
,,,,,,
3/31/1994,86.89,--,18.09%,17.83%,0.42%,0.42%
2/28/1994,86.52,--,17.60%,17.34%,0.33%,0.33%
1/31/1994,86.24,--,17.21%,16.95%,5.43%,5.43%
,,,,,,
12/31/1993,81.79,--,11.17%,10.92%,10.34%,10.34%
11/30/1993,74.13,--,0.75%,0.53%,1.95%,1.95%
10/29/1993,72.71,--,-1.18%,-1.40%,-2.10%,-2.10%
,,,,,,
9/30/1993,74.27,--,0.94%,0.72%,-12.69%,-12.69%
8/31/1993,85.06,--,15.61%,15.35%,-2.78%,-2.78%
7/30/1993,87.49,--,18.92%,18.65%,2.34%,2.34%
,,,,,,
6/30/1993,85.49,--,16.20%,15.94%,8.13%,8.13%
5/31/1993,79.06,--,7.46%,7.22%,-5.29%,-5.29%
4/30/1993,83.47,--,13.45%,13.20%,-12.73%,-12.73%
,,,,,,
3/31/1993,95.65,--,30.00%,29.72%,0.53%,0.53%
2/26/1993,95.14,--,29.31%,29.03%,-3.42%,-3.42%
1/29/1993,98.51,--,33.89%,33.60%,-4.25%,-4.25%
,,,,,,
12/31/1992,102.89,--,39.84%,39.53%,4.94%,4.94%
11/30/1992,98.05,--,33.26%,32.97%,-3.31%,-3.31%
10/30/1992,101.4,--,37.83%,37.52%,-2.97%,-2.97%
,,,,,,
9/30/1992,104.51,--,42.05%,41.73%,-5.26%,-5.26%
8/31/1992,110.32,--,49.94%,49.61%,-1.14%,-1.14%
7/31/1992,111.59,--,51.67%,51.33%,2.84%,2.84%
,,,,,,
6/30/1992,108.51,--,47.48%,47.15%,9.02%,9.02%
5/29/1992,99.53,--,35.28%,34.98%,0.94%,0.94%
4/30/1992,98.6,--,34.01%,33.72%,-0.94%,-0.94%
,,,,,,
3/31/1992,99.53,--,35.28%,34.98%,-1.15%,-1.15%
2/28/1992,100.69,--,36.85%,36.55%,5.79%,5.79%
1/31/1992,95.18,--,29.36%,29.08%,1.41%,1.41%
,,,,,,
12/31/1991,93.85,--,27.56%,27.28%,-3.06%,-3.06%
11/29/1991,96.81,--,31.58%,31.29%,-3.15%,-3.15%
