BCOMSMT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Soybean Meal Subindex Total Return Max Cuml Total Return 1879.2115% On 12/30/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
5/31/2017,1394.68,--,1320.62%,1276.37%,-5.53%,-5.53%
4/28/2017,1476.28,--,1403.74%,1356.90%,1.11%,1.11%
,,,,,,
3/31/2017,1460.13,--,1387.29%,1340.96%,-8.27%,-8.27%
2/28/2017,1591.71,--,1521.32%,1470.82%,-0.68%,-0.68%
1/31/2017,1602.53,--,1532.35%,1481.50%,5.73%,5.73%
,,,,,,
12/30/2016,1515.62,--,1443.82%,1395.73%,-1.80%,-1.80%
11/30/2016,1543.39,--,1472.11%,1423.14%,0.16%,0.16%
10/31/2016,1540.88,--,1469.55%,1420.66%,5.68%,5.68%
,,,,,,
9/30/2016,1458.07,--,1385.20%,1338.94%,-2.29%,-2.29%
8/31/2016,1492.22,--,1419.98%,1372.64%,-11.77%,-11.77%
7/29/2016,1691.23,--,1622.69%,1569.03%,-13.27%,-13.27%
,,,,,,
6/30/2016,1950.01,--,1886.29%,1824.42%,3.32%,3.32%
5/31/2016,1887.33,--,1822.44%,1762.56%,18.49%,18.49%
4/29/2016,1592.86,--,1522.49%,1471.95%,22.80%,22.80%
,,,,,,
3/31/2016,1297.16,--,1221.29%,1180.13%,3.00%,3.00%
2/29/2016,1259.38,--,1182.81%,1142.85%,-4.35%,-4.35%
1/29/2016,1316.63,--,1241.13%,1199.35%,2.62%,2.62%
,,,,,,
12/31/2015,1283.03,--,1206.90%,1166.19%,-7.52%,-7.52%
11/30/2015,1387.32,--,1313.12%,1269.11%,-5.86%,-5.86%
10/30/2015,1473.72,--,1401.13%,1354.37%,-1.62%,-1.62%
,,,,,,
9/30/2015,1498.02,--,1425.89%,1378.36%,-0.73%,-0.73%
8/31/2015,1509.1,--,1437.18%,1389.30%,-3.88%,-3.88%
7/31/2015,1570.07,--,1499.28%,1449.47%,-6.22%,-6.22%
,,,,,,
6/30/2015,1674.26,--,1605.41%,1552.28%,19.16%,19.16%
5/29/2015,1405.09,--,1331.23%,1286.65%,-3.29%,-3.29%
4/30/2015,1452.87,--,1379.90%,1333.80%,-3.29%,-3.29%
,,,,,,
3/31/2015,1502.32,--,1430.27%,1382.60%,-4.55%,-4.55%
2/27/2015,1574,--,1503.28%,1453.34%,5.99%,5.99%
1/30/2015,1484.99,--,1412.62%,1365.50%,-5.09%,-5.09%
,,,,,,
12/31/2014,1564.63,--,1493.74%,1444.09%,-1.70%,-1.70%
11/28/2014,1591.67,--,1521.28%,1470.78%,-0.11%,-0.11%
10/31/2014,1593.38,--,1523.02%,1472.47%,23.67%,23.67%
,,,,,,
9/30/2014,1288.38,--,1212.35%,1171.47%,-14.77%,-14.77%
8/29/2014,1511.63,--,1439.75%,1391.79%,0.55%,0.55%
7/31/2014,1503.41,--,1431.38%,1383.68%,-5.06%,-5.06%
,,,,,,
6/30/2014,1583.54,--,1513.00%,1462.75%,-11.39%,-11.39%
5/30/2014,1787.02,--,1720.27%,1663.57%,1.32%,1.32%
4/30/2014,1763.76,--,1696.58%,1640.62%,5.25%,5.25%
,,,,,,
3/31/2014,1675.83,--,1607.00%,1553.83%,4.72%,4.72%
2/28/2014,1600.24,--,1530.01%,1479.23%,11.92%,11.92%
1/31/2014,1429.85,--,1356.45%,1311.09%,2.19%,2.19%
,,,,,,
12/31/2013,1399.26,--,1325.29%,1280.89%,-2.26%,-2.26%
11/29/2013,1431.67,--,1358.30%,1312.88%,10.12%,10.12%
10/31/2013,1300.11,--,1224.29%,1183.04%,-1.31%,-1.31%
,,,,,,
9/30/2013,1317.38,--,1241.89%,1200.09%,-4.32%,-4.32%
8/30/2013,1376.82,--,1302.44%,1258.75%,16.02%,16.02%
7/31/2013,1186.68,--,1108.76%,1071.11%,-2.35%,-2.35%
,,,,,,
6/28/2013,1215.23,--,1137.84%,1099.28%,-2.91%,-2.91%
5/31/2013,1251.67,--,1174.95%,1135.24%,7.89%,7.89%
4/30/2013,1160.1,--,1081.68%,1044.87%,2.73%,2.73%
,,,,,,
3/29/2013,1129.27,--,1050.28%,1014.45%,-7.11%,-7.11%
2/28/2013,1215.7,--,1138.32%,1099.75%,2.50%,2.50%
1/31/2013,1186.01,--,1108.07%,1070.44%,1.68%,1.68%
,,,,,,
12/31/2012,1166.46,--,1088.17%,1051.16%,-2.49%,-2.49%
11/30/2012,1196.23,--,1118.48%,1080.53%,-8.47%,-8.47%
10/31/2012,1306.96,--,1231.28%,1189.81%,-1.48%,-1.48%
,,,,,,
9/28/2012,1326.6,--,1251.28%,1209.19%,-8.71%,-8.71%
8/31/2012,1453.18,--,1380.21%,1334.11%,7.79%,7.79%
7/31/2012,1348.17,--,1273.25%,1230.47%,19.81%,19.81%
,,,,,,
6/29/2012,1125.24,--,1046.17%,1010.47%,15.53%,15.53%
5/31/2012,973.97,--,892.09%,861.19%,-9.41%,-9.41%
4/30/2012,1075.11,--,995.11%,961.00%,11.47%,11.47%
,,,,,,
3/30/2012,964.47,--,882.41%,851.81%,10.15%,10.15%
2/29/2012,875.57,--,791.86%,764.08%,9.72%,9.72%
1/31/2012,797.97,--,712.82%,687.50%,1.98%,1.98%
,,,,,,
12/30/2011,782.46,--,697.02%,672.19%,5.59%,5.59%
11/30/2011,741.05,--,654.84%,631.33%,-8.11%,-8.11%
10/31/2011,806.48,--,721.48%,695.89%,2.32%,2.32%
,,,,,,
9/30/2011,788.22,--,702.89%,677.88%,-20.42%,-20.42%
8/31/2011,990.5,--,908.93%,877.50%,8.09%,8.09%
7/29/2011,916.39,--,833.43%,804.36%,8.43%,8.43%
,,,,,,
6/30/2011,845.11,--,760.83%,734.02%,-4.70%,-4.70%
5/31/2011,886.79,--,803.29%,775.15%,-2.28%,-2.28%
4/29/2011,907.47,--,824.35%,795.56%,-3.37%,-3.37%
,,,,,,
3/31/2011,939.16,--,856.63%,826.83%,2.44%,2.44%
2/28/2011,916.78,--,833.84%,804.75%,-5.65%,-5.65%
1/31/2011,971.63,--,889.71%,858.88%,1.73%,1.73%
,,,,,,
12/31/2010,955.15,--,872.92%,842.62%,9.10%,9.10%
