BCOMSYTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Soybeans Subindex Total Return Max Cuml Total Return 15203.4576% On 12/30/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
5/29/1992,103.1,--,2210.74%,2205.83%,6.13%,6.13%
4/30/1992,97.15,--,2077.35%,2072.73%,-2.29%,-2.29%
,,,,,,
3/31/1992,99.42,--,2128.35%,2123.61%,0.19%,0.19%
2/28/1992,99.24,--,2124.13%,2119.40%,2.23%,2.23%
1/31/1992,97.07,--,2075.61%,2070.99%,3.03%,3.03%
,,,,,,
12/31/1991,94.21,--,2011.55%,2007.07%,-0.89%,-0.89%
11/29/1991,95.06,--,2030.55%,2026.02%,-1.39%,-1.39%
10/31/1991,96.4,--,2060.56%,2055.97%,-4.77%,-4.77%
,,,,,,
9/30/1991,101.23,--,2168.86%,2164.04%,-0.14%,-0.14%
8/30/1991,101.37,--,2171.95%,2167.12%,-1.22%,-1.22%
7/31/1991,102.62,--,2200.00%,2195.11%,12.45%,12.45%
,,,,,,
6/28/1991,91.26,--,1945.35%,1941.00%,-9.19%,-9.19%
5/31/1991,100.49,--,2152.23%,2147.45%,-0.84%,-0.84%
4/30/1991,101.35,--,2171.40%,2166.58%,0.98%,0.98%
,,,,,,
3/29/1991,100.36,--,2149.32%,2144.54%,-1.80%,-1.80%
2/28/1991,102.2,--,2190.46%,2185.59%,1.77%,1.77%
1/31/1991,100.42,--,2150.70%,2145.92%,-0.84%,-0.84%
,,,,,,
12/31/1990,101.27,--,2169.80%,2164.97%,-4.35%,-4.35%
11/30/1990,105.88,--,2272.99%,2267.95%,-2.66%,-2.66%
10/31/1990,108.78,--,2337.95%,2332.77%,-2.90%,-2.90%
,,,,,,
9/28/1990,112.03,--,2410.78%,2405.45%,1.20%,1.20%
8/31/1990,110.7,--,2381.10%,2375.83%,1.27%,1.27%
7/31/1990,109.32,--,2350.05%,2344.84%,-5.58%,-5.58%
,,,,,,
6/29/1990,115.77,--,2494.74%,2489.23%,4.86%,4.86%
5/31/1990,110.41,--,2374.53%,2369.27%,-5.72%,-5.72%
4/30/1990,117.11,--,2524.71%,2519.13%,7.20%,7.20%
,,,,,,
3/30/1990,109.25,--,2348.52%,2343.32%,3.16%,3.16%
2/28/1990,105.9,--,2273.58%,2268.54%,2.00%,2.00%
1/31/1990,103.83,--,2227.13%,2222.19%,-2.96%,-2.96%
,,,,,,
12/29/1989,107,--,2298.18%,2293.08%,-1.73%,-1.73%
11/30/1989,108.89,--,2340.40%,2335.22%,2.50%,2.50%
10/31/1989,106.23,--,2280.93%,2275.87%,-0.65%,-0.65%
,,,,,,
9/29/1989,106.93,--,2296.48%,2291.39%,-2.70%,-2.70%
8/31/1989,109.9,--,2363.10%,2357.87%,2.21%,2.21%
7/31/1989,107.52,--,2309.77%,2304.65%,-10.82%,-10.82%
,,,,,,
6/30/1989,120.56,--,2602.07%,2596.33%,3.67%,3.67%
5/31/1989,116.3,--,2506.51%,2500.97%,-1.36%,-1.36%
4/28/1989,117.9,--,2542.32%,2536.71%,-2.02%,-2.02%
,,,,,,
3/31/1989,120.32,--,2596.69%,2590.96%,-3.81%,-3.81%
2/28/1989,125.09,--,2703.57%,2697.62%,-0.67%,-0.67%
1/31/1989,125.93,--,2722.34%,2716.34%,-4.98%,-4.98%
,,,,,,
12/30/1988,132.52,--,2870.10%,2863.79%,7.71%,7.71%
11/30/1988,123.03,--,2657.41%,2651.55%,-3.88%,-3.88%
10/31/1988,127.99,--,2768.57%,2762.48%,-3.82%,-3.82%
,,,,,,
9/30/1988,133.08,--,2882.61%,2876.28%,-5.69%,-5.69%
8/31/1988,141.11,--,3062.67%,3055.95%,10.88%,10.88%
7/29/1988,127.27,--,2752.44%,2746.38%,-18.49%,-18.49%
,,,,,,
6/30/1988,156.14,--,3399.51%,3392.08%,21.74%,21.74%
5/31/1988,128.26,--,2774.54%,2768.43%,14.88%,14.88%
4/29/1988,111.64,--,2402.22%,2396.91%,5.82%,5.82%
,,,,,,
3/31/1988,105.5,--,2264.53%,2259.51%,2.19%,2.19%
2/29/1988,103.23,--,2213.75%,2208.83%,4.45%,4.45%
1/29/1988,98.83,--,2115.11%,2110.41%,-0.38%,-0.38%
,,,,,,
12/31/1987,99.21,--,2123.56%,2118.83%,0.65%,0.65%
11/30/1987,98.57,--,2109.16%,2104.46%,12.33%,12.33%
10/30/1987,87.75,--,1866.63%,1862.45%,0.87%,0.87%
,,,,,,
9/30/1987,86.99,--,1849.73%,1845.59%,6.07%,6.07%
8/31/1987,82.02,--,1738.24%,1734.34%,-3.59%,-3.59%
7/31/1987,85.07,--,1806.63%,1802.57%,-4.03%,-4.03%
,,,,,,
6/30/1987,88.64,--,1886.64%,1882.42%,-1.12%,-1.12%
5/29/1987,89.65,--,1909.18%,1904.91%,2.67%,2.67%
4/30/1987,87.31,--,1856.91%,1852.75%,8.25%,8.25%
,,,,,,
3/31/1987,80.66,--,1707.70%,1703.86%,3.31%,3.31%
2/27/1987,78.07,--,1649.83%,1646.11%,-2.86%,-2.86%
1/30/1987,80.38,--,1701.43%,1697.61%,1.57%,1.57%
,,,,,,
12/31/1986,79.13,--,1673.52%,1669.75%,-2.05%,-2.05%
11/28/1986,80.79,--,1710.66%,1706.81%,1.12%,1.12%
10/31/1986,79.89,--,1690.57%,1686.76%,1.46%,1.46%
,,,,,,
9/30/1986,78.74,--,1664.77%,1661.02%,1.93%,1.93%
8/29/1986,77.25,--,1631.27%,1627.59%,-3.76%,-3.76%
7/31/1986,80.26,--,1698.83%,1695.01%,3.77%,3.77%
,,,,,,
6/30/1986,77.34,--,1633.42%,1629.74%,-2.55%,-2.55%
5/30/1986,79.37,--,1678.83%,1675.05%,-4.18%,-4.18%
4/30/1986,82.83,--,1756.45%,1752.50%,2.74%,2.74%
,,,,,,
3/31/1986,80.62,--,1706.87%,1703.04%,2.81%,2.81%
2/28/1986,78.42,--,1657.53%,1653.80%,-1.51%,-1.51%
1/31/1986,79.62,--,1684.48%,1680.69%,-1.19%,-1.19%
,,,,,,
12/31/1985,80.58,--,1705.98%,1702.15%,7.40%,7.40%
11/29/1985,75.03,--,1581.50%,1577.92%,-4.84%,-4.84%
10/31/1985,78.84,--,1667.08%,1663.32%,1.00%,1.00%
,,,,,,
9/30/1985,78.06,--,1649.61%,1645.89%,0.82%,0.82%
8/30/1985,77.43,--,1635.46%,1631.77%,-2.58%,-2.58%
7/31/1985,79.48,--,1681.44%,1677.65%,-4.06%,-4.06%
,,,,,,
6/28/1985,82.85,--,1756.89%,1752.94%,-0.33%,-0.33%
5/31/1985,83.13,--,1763.05%,1759.09%,-3.91%,-3.91%
4/30/1985,86.5,--,1838.77%,1834.65%,-2.39%,-2.39%
,,,,,,
3/29/1985,88.62,--,1886.21%,1881.99%,6.41%,6.41%
2/28/1985,83.28,--,1766.55%,1762.59%,-6.06%,-6.06%
1/31/1985,88.66,--,1887.00%,1882.78%,3.43%,3.43%
,,,,,,
12/31/1984,85.72,--,1821.13%,1817.05%,-5.34%,-5.34%
11/30/1984,90.55,--,1929.42%,1925.11%,-2.76%,-2.76%
10/31/1984,93.12,--,1987.13%,1982.69%,5.73%,5.73%
,,,,,,
9/28/1984,88.08,--,1874.10%,1869.91%,-6.26%,-6.26%
8/31/1984,93.96,--,2005.84%,2001.36%,5.30%,5.30%
7/31/1984,89.23,--,1899.82%,1895.57%,-15.44%,-15.44%
,,,,,,
6/29/1984,105.51,--,2264.84%,2259.82%,-4.21%,-4.21%
5/31/1984,110.15,--,2368.77%,2363.52%,9.18%,9.18%
4/30/1984,100.89,--,2161.11%,2156.31%,-1.23%,-1.23%
,,,,,,
3/30/1984,102.15,--,2189.33%,2184.47%,3.96%,3.96%
2/29/1984,98.25,--,2102.13%,2097.45%,2.96%,2.96%
1/31/1984,95.43,--,2038.85%,2034.31%,-11.53%,-11.53%
,,,,,,
12/30/1983,107.87,--,2317.68%,2312.54%,3.36%,3.36%
11/30/1983,104.37,--,2239.12%,2234.15%,-3.38%,-3.38%
10/31/1983,108.02,--,2321.02%,2315.88%,-5.07%,-5.07%
,,,,,,
9/30/1983,113.8,--,2450.44%,2445.02%,-4.26%,-4.26%
8/31/1983,118.86,--,2563.96%,2558.30%,26.64%,26.64%
7/29/1983,93.86,--,2003.64%,1999.17%,16.42%,16.42%
,,,,,,
6/30/1983,80.63,--,1707.02%,1703.18%,0.93%,0.93%
5/31/1983,79.88,--,1690.35%,1686.55%,-6.88%,-6.88%
4/29/1983,85.79,--,1822.69%,1818.61%,1.26%,1.26%
,,,,,,
3/31/1983,84.72,--,1798.83%,1794.79%,11.47%,11.47%
2/28/1983,76,--,1603.44%,1599.82%,-6.46%,-6.46%
1/31/1983,81.25,--,1721.12%,1717.25%,6.19%,6.19%
,,,,,,
12/31/1982,76.52,--,1615.01%,1611.36%,-1.11%,-1.11%
11/30/1982,77.38,--,1634.31%,1630.63%,5.60%,5.60%
10/29/1982,73.28,--,1542.37%,1538.88%,0.45%,0.45%
,,,,,,
9/30/1982,72.95,--,1534.97%,1531.50%,-3.86%,-3.86%
8/31/1982,75.88,--,1600.58%,1596.97%,-6.77%,-6.77%
7/30/1982,81.39,--,1724.06%,1720.19%,-2.14%,-2.14%
,,,,,,
6/30/1982,83.16,--,1763.93%,1759.97%,-2.77%,-2.77%
5/31/1982,85.53,--,1816.99%,1812.92%,-3.58%,-3.58%
4/30/1982,88.71,--,1888.16%,1883.93%,3.24%,3.24%
