BCOMSNTR Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Tin Subindex Total Return Max Cuml Total Return 1930.8140% On 02/28/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
9/29/2017,732.98,--,628.84%,632.98%,0.35%,0.35%
8/31/2017,730.43,--,626.30%,630.43%,0.34%,0.34%
7/31/2017,727.93,--,623.81%,627.93%,3.39%,3.39%
,,,,,,
6/30/2017,704.08,--,600.10%,604.08%,-1.19%,-1.19%
5/31/2017,712.54,--,608.51%,612.54%,2.47%,2.47%
4/28/2017,695.38,--,591.45%,595.38%,-1.37%,-1.37%
,,,,,,
3/31/2017,705.06,--,601.07%,605.06%,5.24%,5.24%
2/28/2017,669.95,--,566.16%,569.95%,-2.92%,-2.92%
1/31/2017,690.13,--,586.23%,590.13%,-6.25%,-6.25%
,,,,,,
12/30/2016,736.12,--,631.96%,636.12%,0.39%,0.39%
11/30/2016,733.25,--,629.11%,633.25%,2.04%,2.04%
10/31/2016,718.6,--,614.54%,618.60%,3.44%,3.44%
,,,,,,
9/30/2016,694.71,--,590.78%,594.71%,6.44%,6.44%
8/31/2016,652.69,--,549.00%,552.69%,5.76%,5.76%
7/29/2016,617.17,--,513.68%,517.17%,4.73%,4.73%
,,,,,,
6/30/2016,589.31,--,485.98%,489.31%,4.64%,4.64%
5/31/2016,563.17,--,459.98%,463.17%,-5.24%,-5.24%
4/29/2016,594.28,--,490.92%,494.28%,3.39%,3.39%
,,,,,,
3/31/2016,574.77,--,471.52%,474.77%,5.75%,5.75%
2/29/2016,543.52,--,440.45%,443.52%,6.80%,6.80%
1/29/2016,508.91,--,406.04%,408.91%,2.29%,2.29%
,,,,,,
12/31/2015,497.5,--,394.69%,397.51%,-3.40%,-3.40%
11/30/2015,515.02,--,412.11%,415.02%,0.56%,0.56%
10/30/2015,512.14,--,409.24%,412.14%,-3.79%,-3.79%
,,,,,,
9/30/2015,532.29,--,429.28%,432.29%,10.31%,10.31%
8/31/2015,482.54,--,379.81%,382.54%,-13.03%,-13.03%
7/31/2015,554.83,--,451.70%,454.83%,17.67%,17.67%
,,,,,,
6/30/2015,471.5,--,368.83%,371.50%,-10.78%,-10.78%
5/29/2015,528.47,--,425.48%,428.47%,-2.73%,-2.73%
4/30/2015,543.28,--,440.21%,443.28%,-3.50%,-3.50%
,,,,,,
3/31/2015,562.98,--,459.80%,462.98%,-7.60%,-7.60%
2/27/2015,609.3,--,505.86%,509.30%,-5.61%,-5.61%
1/30/2015,645.52,--,541.87%,545.52%,-2.08%,-2.08%
,,,,,,
12/31/2014,659.26,--,555.53%,559.26%,-4.18%,-4.18%
11/28/2014,688.03,--,584.14%,588.03%,2.96%,2.96%
10/31/2014,668.24,--,564.47%,568.24%,-3.12%,-3.12%
,,,,,,
9/30/2014,689.77,--,585.87%,589.77%,-7.20%,-7.20%
8/29/2014,743.25,--,639.05%,643.25%,-4.35%,-4.35%
7/31/2014,777.01,--,672.62%,677.01%,1.28%,1.28%
,,,,,,
6/30/2014,767.19,--,662.85%,667.19%,-2.96%,-2.96%
5/30/2014,790.62,--,686.15%,690.62%,1.19%,1.19%
4/30/2014,781.31,--,676.90%,681.31%,0.64%,0.64%
,,,,,,
3/31/2014,776.36,--,671.98%,676.37%,-3.09%,-3.09%
2/28/2014,801.13,--,696.60%,701.13%,6.92%,6.92%
1/31/2014,749.29,--,645.05%,649.29%,-1.29%,-1.29%
,,,,,,
12/31/2013,759.08,--,654.79%,659.08%,-2.03%,-2.03%
11/29/2013,774.8,--,670.42%,674.80%,-0.33%,-0.33%
10/31/2013,777.37,--,672.98%,677.37%,-2.06%,-2.06%
,,,,,,
9/30/2013,793.73,--,689.24%,693.73%,9.91%,9.91%
8/30/2013,722.18,--,618.10%,622.18%,3.97%,3.97%
7/31/2013,694.6,--,590.67%,594.60%,3.73%,3.73%
,,,,,,
6/28/2013,669.65,--,565.86%,569.65%,-5.99%,-5.99%
5/31/2013,712.33,--,608.30%,612.33%,2.53%,2.53%
4/30/2013,694.73,--,590.80%,594.73%,-12.35%,-12.35%
,,,,,,
3/29/2013,792.65,--,688.17%,692.65%,-0.79%,-0.79%
2/28/2013,798.98,--,694.46%,698.98%,-5.57%,-5.57%
1/31/2013,846.14,--,741.36%,746.15%,5.86%,5.86%
,,,,,,
12/31/2012,799.33,--,694.81%,699.33%,7.12%,7.12%
11/30/2012,746.16,--,641.95%,646.16%,9.70%,9.70%
10/31/2012,680.22,--,576.37%,580.22%,-8.80%,-8.80%
,,,,,,
9/28/2012,745.81,--,641.60%,645.81%,12.68%,12.68%
8/31/2012,661.9,--,558.16%,561.90%,7.29%,7.29%
7/31/2012,616.91,--,513.42%,516.91%,-3.65%,-3.65%
,,,,,,
6/29/2012,640.28,--,536.66%,540.28%,-4.07%,-4.07%
5/31/2012,667.41,--,563.64%,567.41%,-13.87%,-13.87%
4/30/2012,774.86,--,670.48%,674.86%,-0.23%,-0.23%
,,,,,,
3/30/2012,776.61,--,672.22%,676.61%,-3.60%,-3.60%
2/29/2012,805.6,--,701.04%,705.60%,-2.98%,-2.98%
1/31/2012,830.34,--,725.64%,730.34%,26.74%,26.74%
,,,,,,
12/30/2011,655.13,--,551.43%,555.13%,-8.28%,-8.28%
11/30/2011,714.28,--,610.24%,614.28%,-5.02%,-5.02%
10/31/2011,752.05,--,647.80%,652.05%,7.99%,7.99%
,,,,,,
9/30/2011,696.42,--,592.48%,596.42%,-16.56%,-16.56%
8/31/2011,834.63,--,729.91%,734.63%,-13.28%,-13.28%
7/29/2011,962.39,--,856.95%,862.39%,7.78%,7.78%
,,,,,,
6/30/2011,892.9,--,787.85%,792.90%,-6.86%,-6.86%
5/31/2011,958.61,--,853.20%,858.62%,-12.91%,-12.91%
4/29/2011,1100.72,--,994.50%,1000.72%,0.67%,0.67%
,,,,,,
3/31/2011,1093.44,--,987.26%,993.44%,-1.58%,-1.58%
2/28/2011,1110.97,--,1004.69%,1010.97%,7.26%,7.26%
1/31/2011,1035.76,--,929.91%,935.76%,11.98%,11.98%
,,,,,,
12/31/2010,924.94,--,819.71%,824.94%,9.96%,9.96%
11/30/2010,841.13,--,736.38%,741.13%,-4.32%,-4.32%
10/29/2010,879.15,--,774.18%,779.15%,5.58%,5.58%
,,,,,,
9/30/2010,832.65,--,727.95%,732.65%,15.49%,15.49%
8/31/2010,720.99,--,616.92%,620.99%,7.81%,7.81%
7/30/2010,668.79,--,565.01%,568.79%,11.98%,11.98%
,,,,,,
6/30/2010,597.22,--,493.84%,497.22%,-2.73%,-2.73%
5/31/2010,613.99,--,510.52%,513.99%,-1.98%,-1.98%
4/30/2010,626.41,--,522.87%,526.41%,-1.21%,-1.21%
,,,,,,
3/31/2010,634.06,--,530.48%,534.06%,7.58%,7.58%
2/26/2010,589.37,--,486.04%,489.37%,-0.54%,-0.54%
1/29/2010,592.56,--,489.21%,492.56%,1.35%,1.35%
,,,,,,
12/31/2009,584.66,--,481.36%,484.66%,11.27%,11.27%
11/30/2009,525.46,--,422.50%,425.47%,3.29%,3.29%
10/30/2009,508.73,--,405.85%,408.73%,-1.80%,-1.80%
,,,,,,
9/30/2009,518.08,--,415.15%,418.08%,7.68%,7.68%
8/31/2009,481.14,--,378.42%,381.14%,2.71%,2.71%
7/31/2009,468.46,--,365.81%,368.46%,-1.49%,-1.49%
,,,,,,
