BCOMRBTR Index Settings Total Return Analysis,,,,,,
Range01/30/1987 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 431 Month Holding Period Chart,,,,,,
Bloomberg Unleaded Gasoline Subindex Total Return Max Cuml Total Return 3535.8703% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
3/31/2020,188.55,--,453.31%,444.80%,-59.85%,-59.85%
2/28/2020,469.64,--,1278.21%,1257.02%,-10.15%,-10.15%
1/31/2020,522.7,--,1433.92%,1410.33%,-11.56%,-11.56%
,,,,,,
12/31/2019,591.03,--,1634.46%,1607.79%,6.13%,6.13%
11/29/2019,556.9,--,1534.30%,1509.17%,1.35%,1.35%
10/31/2019,549.49,--,1512.55%,1487.75%,5.41%,5.41%
,,,,,,
9/30/2019,521.26,--,1429.72%,1406.20%,4.41%,4.41%
8/30/2019,499.24,--,1365.08%,1342.56%,-9.00%,-9.00%
7/31/2019,548.64,--,1510.05%,1485.29%,0.67%,0.67%
,,,,,,
6/28/2019,545.01,--,1499.40%,1474.81%,8.46%,8.46%
5/31/2019,502.48,--,1374.58%,1351.91%,-12.70%,-12.70%
4/30/2019,575.56,--,1589.05%,1563.08%,11.08%,11.08%
,,,,,,
3/29/2019,518.13,--,1420.53%,1397.15%,6.82%,6.82%
2/28/2019,485.07,--,1323.50%,1301.62%,12.70%,12.70%
1/31/2019,430.4,--,1163.06%,1143.64%,5.22%,5.22%
,,,,,,
12/31/2018,409.05,--,1100.40%,1081.94%,-7.33%,-7.33%
11/30/2018,441.38,--,1195.28%,1175.36%,-19.84%,-19.84%
10/31/2018,550.61,--,1515.85%,1491.00%,-15.73%,-15.73%
,,,,,,
9/28/2018,653.4,--,1817.48%,1788.00%,5.62%,5.62%
8/31/2018,618.61,--,1715.39%,1687.47%,2.14%,2.14%
7/31/2018,605.63,--,1677.29%,1649.97%,-2.25%,-2.25%
,,,,,,
6/29/2018,619.56,--,1718.19%,1690.24%,0.20%,0.20%
5/31/2018,618.35,--,1714.62%,1686.72%,1.75%,1.75%
4/30/2018,607.72,--,1683.44%,1656.02%,5.64%,5.64%
,,,,,,
3/30/2018,575.25,--,1588.15%,1562.20%,4.34%,4.34%
2/28/2018,551.35,--,1518.01%,1493.13%,-7.54%,-7.54%
1/31/2018,596.29,--,1649.89%,1622.99%,4.57%,4.57%
,,,,,,
12/29/2017,570.22,--,1573.39%,1547.66%,2.80%,2.80%
11/30/2017,554.72,--,1527.89%,1502.86%,1.12%,1.12%
10/31/2017,548.55,--,1509.78%,1485.03%,9.36%,9.36%
,,,,,,
9/29/2017,501.58,--,1371.95%,1349.31%,-0.84%,-0.84%
8/31/2017,505.82,--,1384.40%,1361.58%,3.64%,3.64%
7/31/2017,488.05,--,1332.25%,1310.23%,11.70%,11.70%
,,,,,,
6/30/2017,436.94,--,1182.26%,1162.55%,-4.65%,-4.65%
5/31/2017,458.25,--,1244.78%,1224.10%,2.90%,2.90%
4/28/2017,445.31,--,1206.82%,1186.73%,-8.59%,-8.59%
,,,,,,
3/31/2017,487.17,--,1329.65%,1307.67%,-2.94%,-2.94%
2/28/2017,501.9,--,1372.90%,1350.26%,-1.62%,-1.62%
1/31/2017,510.15,--,1397.11%,1374.10%,-8.04%,-8.04%
,,,,,,
12/30/2016,554.75,--,1527.99%,1502.96%,10.94%,10.94%
11/30/2016,500.04,--,1367.42%,1344.86%,4.65%,4.65%
10/31/2016,477.84,--,1302.27%,1280.71%,-3.01%,-3.01%
,,,,,,
9/30/2016,492.67,--,1345.80%,1323.57%,10.65%,10.65%
8/31/2016,445.24,--,1206.61%,1186.52%,7.27%,7.27%
7/29/2016,415.07,--,1118.07%,1099.34%,-12.45%,-12.45%
,,,,,,
6/30/2016,474.09,--,1291.29%,1269.90%,-6.99%,-6.99%
5/31/2016,509.71,--,1395.82%,1372.82%,0.34%,0.34%
4/29/2016,508.01,--,1390.82%,1367.90%,10.45%,10.45%
,,,,,,
3/31/2016,459.93,--,1249.73%,1228.98%,7.34%,7.34%
2/29/2016,428.5,--,1157.49%,1138.16%,-5.75%,-5.75%
1/29/2016,454.65,--,1234.22%,1213.71%,-12.76%,-12.76%
,,,,,,
12/31/2015,521.16,--,1429.41%,1405.90%,-3.98%,-3.98%
11/30/2015,542.75,--,1492.77%,1468.28%,-4.68%,-4.68%
10/30/2015,569.39,--,1570.96%,1545.27%,-0.21%,-0.21%
,,,,,,
9/30/2015,570.62,--,1574.56%,1548.81%,-7.25%,-7.25%
8/31/2015,615.22,--,1705.45%,1677.69%,-2.37%,-2.37%
7/31/2015,630.19,--,1749.37%,1720.93%,-11.39%,-11.39%
,,,,,,
6/30/2015,711.15,--,1986.97%,1954.88%,1.00%,1.00%
5/29/2015,704.13,--,1966.35%,1934.58%,1.65%,1.65%
4/30/2015,692.72,--,1932.87%,1901.61%,14.94%,14.94%
,,,,,,
3/31/2015,602.67,--,1668.61%,1641.42%,-10.17%,-10.17%
2/27/2015,670.89,--,1868.82%,1838.55%,14.37%,14.37%
1/30/2015,586.61,--,1621.48%,1595.01%,-1.68%,-1.68%
,,,,,,
12/31/2014,596.63,--,1650.89%,1623.97%,-19.34%,-19.34%
11/28/2014,739.65,--,2070.59%,2037.21%,-14.82%,-14.82%
10/31/2014,868.37,--,2448.34%,2409.16%,-10.58%,-10.58%
,,,,,,
9/30/2014,971.1,--,2749.80%,2705.98%,-5.79%,-5.79%
8/29/2014,1030.72,--,2924.79%,2878.28%,-2.02%,-2.02%
7/31/2014,1051.93,--,2987.02%,2939.56%,-6.92%,-6.92%
,,,,,,
6/30/2014,1130.12,--,3216.46%,3165.47%,3.77%,3.77%
5/30/2014,1089.05,--,3095.96%,3046.82%,1.49%,1.49%
4/30/2014,1073.09,--,3049.11%,3000.70%,2.65%,2.65%
,,,,,,
3/31/2014,1045.39,--,2967.83%,2920.66%,-1.67%,-1.67%
2/28/2014,1063.11,--,3019.84%,2971.87%,6.26%,6.26%
1/31/2014,1000.46,--,2835.97%,2790.83%,-5.74%,-5.74%
,,,,,,
12/31/2013,1061.43,--,3014.91%,2967.02%,3.60%,3.60%
11/29/2013,1024.59,--,2906.80%,2860.57%,2.76%,2.76%
10/31/2013,997.03,--,2825.90%,2780.92%,-0.79%,-0.79%
,,,,,,
9/30/2013,1004.93,--,2849.08%,2803.74%,-7.89%,-7.89%
8/30/2013,1090.98,--,3101.61%,3052.38%,0.79%,0.79%
7/31/2013,1082.39,--,3076.41%,3027.57%,11.03%,11.03%
,,,,,,
6/28/2013,974.88,--,2760.91%,2716.92%,-0.91%,-0.91%
5/31/2013,983.82,--,2787.16%,2742.77%,-1.04%,-1.04%
4/30/2013,994.18,--,2817.54%,2772.68%,-10.04%,-10.04%
,,,,,,
3/29/2013,1105.07,--,3142.98%,3093.12%,1.07%,1.07%
2/28/2013,1093.37,--,3108.64%,3059.31%,-4.28%,-4.28%
1/31/2013,1142.23,--,3252.01%,3200.47%,9.71%,9.71%
,,,,,,
12/31/2012,1041.15,--,2955.39%,2908.41%,0.21%,0.21%
11/30/2012,1038.93,--,2948.86%,2901.99%,4.93%,4.93%
10/31/2012,990.1,--,2805.57%,2760.89%,-5.15%,-5.15%
,,,,,,
9/28/2012,1043.91,--,2963.48%,2916.38%,1.24%,1.24%
8/31/2012,1031.1,--,2925.89%,2879.36%,13.63%,13.63%
7/31/2012,907.43,--,2562.98%,2522.04%,8.49%,8.49%
,,,,,,
6/29/2012,836.45,--,2354.67%,2316.93%,-1.61%,-1.61%
5/31/2012,850.12,--,2394.78%,2356.43%,-11.71%,-11.71%
4/30/2012,962.92,--,2725.80%,2682.35%,-2.68%,-2.68%
,,,,,,
3/30/2012,989.48,--,2803.75%,2759.10%,1.77%,1.77%
2/29/2012,972.23,--,2753.14%,2709.28%,7.79%,7.79%
1/31/2012,901.95,--,2546.88%,2506.18%,8.88%,8.88%
,,,,,,
12/30/2011,828.39,--,2331.02%,2293.65%,2.50%,2.50%
11/30/2011,808.19,--,2271.73%,2235.26%,-1.41%,-1.41%
10/31/2011,819.77,--,2305.73%,2268.74%,6.09%,6.09%
,,,,,,
9/30/2011,772.68,--,2167.54%,2132.67%,-10.28%,-10.28%
8/31/2011,861.2,--,2427.30%,2388.44%,-1.32%,-1.32%
7/29/2011,872.72,--,2461.12%,2421.74%,4.39%,4.39%
,,,,,,
6/30/2011,836.03,--,2353.43%,2315.71%,-3.02%,-3.02%
5/31/2011,862.1,--,2429.93%,2391.04%,-8.93%,-8.93%
4/29/2011,946.6,--,2677.90%,2635.19%,8.92%,8.92%
,,,,,,
3/31/2011,869.05,--,2450.34%,2411.13%,6.84%,6.84%
2/28/2011,813.44,--,2287.13%,2250.43%,9.42%,9.42%
1/31/2011,743.38,--,2081.53%,2047.99%,2.76%,2.76%
,,,,,,
12/31/2010,723.39,--,2022.88%,1990.24%,11.22%,11.22%
