BCOMGCTR Index Settings Total Return Analysis,,,,,,
Range01/31/1975 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 575 Month Holding Period Chart,,,,,,
Bloomberg Gold Subindex Total Return Max Cuml Total Return 847.1100% On 07/31/2020,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
6/30/1992,88.71,--,80.63%,77.97%,2.11%,2.11%
5/29/1992,86.88,--,76.90%,74.30%,-0.02%,-0.02%
4/30/1992,86.9,--,76.94%,74.34%,-1.89%,-1.89%
,,,,,,
3/31/1992,88.57,--,80.34%,77.69%,-2.69%,-2.69%
2/28/1992,91.02,--,85.33%,82.60%,-1.04%,-1.04%
1/31/1992,91.98,--,87.28%,84.53%,0.81%,0.81%
,,,,,,
12/31/1991,91.24,--,85.78%,83.04%,-3.93%,-3.93%
11/29/1991,94.98,--,93.38%,90.53%,2.83%,2.83%
10/31/1991,92.36,--,88.06%,85.29%,1.06%,1.06%
,,,,,,
9/30/1991,91.4,--,86.09%,83.35%,1.71%,1.71%
8/30/1991,89.86,--,82.96%,80.27%,-4.40%,-4.40%
7/31/1991,93.99,--,91.38%,88.56%,-1.14%,-1.14%
,,,,,,
6/28/1991,95.08,--,93.58%,90.74%,1.87%,1.87%
5/31/1991,93.33,--,90.03%,87.24%,1.70%,1.70%
4/30/1991,91.77,--,86.85%,84.10%,0.05%,0.05%
,,,,,,
3/29/1991,91.72,--,86.75%,84.00%,-2.96%,-2.96%
2/28/1991,94.52,--,92.45%,89.62%,0.60%,0.60%
1/31/1991,93.95,--,91.29%,88.48%,-7.22%,-7.22%
,,,,,,
12/31/1990,101.27,--,106.18%,103.15%,3.33%,3.33%
11/30/1990,98,--,99.53%,96.60%,0.77%,0.77%
10/31/1990,97.25,--,98.01%,95.10%,-5.94%,-5.94%
,,,,,,
9/28/1990,103.39,--,110.51%,107.41%,5.47%,5.47%
8/31/1990,98.03,--,99.60%,96.67%,3.30%,3.30%
7/31/1990,94.9,--,93.22%,90.37%,3.58%,3.58%
,,,,,,
6/29/1990,91.62,--,86.54%,83.80%,-1.74%,-1.74%
5/31/1990,93.24,--,89.85%,87.06%,-1.34%,-1.34%
4/30/1990,94.51,--,92.43%,89.60%,-0.29%,-0.29%
,,,,,,
3/30/1990,94.78,--,92.98%,90.14%,-8.91%,-8.91%
2/28/1990,104.05,--,111.86%,108.74%,-1.53%,-1.53%
1/31/1990,105.67,--,115.15%,111.99%,2.55%,2.55%
,,,,,,
12/29/1989,103.04,--,109.79%,106.71%,-2.34%,-2.34%
11/30/1989,105.51,--,114.82%,111.66%,9.99%,9.99%
10/31/1989,95.92,--,95.31%,92.44%,2.20%,2.20%
,,,,,,
9/29/1989,93.86,--,91.10%,88.29%,2.45%,2.45%
8/31/1989,91.61,--,86.53%,83.78%,-2.85%,-2.85%
7/31/1989,94.3,--,91.99%,89.17%,-1.09%,-1.09%
,,,,,,
6/30/1989,95.34,--,94.11%,91.26%,3.66%,3.66%
5/31/1989,91.97,--,87.26%,84.50%,-3.93%,-3.93%
4/28/1989,95.73,--,94.92%,92.05%,-1.76%,-1.76%
,,,,,,
3/31/1989,97.45,--,98.41%,95.49%,-0.54%,-0.54%
2/28/1989,97.97,--,99.48%,96.55%,-0.70%,-0.70%
1/31/1989,98.67,--,100.89%,97.94%,-4.54%,-4.54%
,,,,,,
12/30/1988,103.36,--,110.44%,107.34%,-3.37%,-3.37%
11/30/1988,106.96,--,117.78%,114.58%,2.94%,2.94%
10/31/1988,103.9,--,111.55%,108.44%,4.65%,4.65%
,,,,,,
9/30/1988,99.29,--,102.16%,99.19%,-8.70%,-8.70%
8/31/1988,108.75,--,121.41%,118.16%,-1.01%,-1.01%
7/29/1988,109.86,--,123.68%,120.39%,0.22%,0.22%
,,,,,,
6/30/1988,109.62,--,123.19%,119.91%,-4.28%,-4.28%
5/31/1988,114.53,--,133.18%,129.75%,1.16%,1.16%
4/29/1988,113.21,--,130.50%,127.11%,-0.68%,-0.68%
,,,,,,
3/31/1988,113.99,--,132.09%,128.68%,5.48%,5.48%
2/29/1988,108.07,--,120.03%,116.80%,-5.33%,-5.33%
1/29/1988,114.16,--,132.43%,129.01%,-6.92%,-6.92%
,,,,,,
12/31/1987,122.64,--,149.71%,146.04%,-1.17%,-1.17%
11/30/1987,124.1,--,152.67%,148.95%,4.72%,4.72%
10/30/1987,118.5,--,141.27%,137.72%,3.27%,3.27%
,,,,,,
9/30/1987,114.75,--,133.63%,130.20%,0.56%,0.56%
8/31/1987,114.11,--,132.34%,128.92%,-2.95%,-2.95%
7/31/1987,117.58,--,139.40%,135.88%,3.19%,3.19%
,,,,,,
6/30/1987,113.95,--,132.01%,128.59%,-0.32%,-0.32%
5/29/1987,114.32,--,132.76%,129.34%,-0.82%,-0.82%
4/30/1987,115.26,--,134.68%,131.23%,8.52%,8.52%
,,,,,,
3/31/1987,106.21,--,116.26%,113.07%,3.18%,3.18%
2/27/1987,102.94,--,109.59%,106.51%,0.07%,0.07%
1/30/1987,102.86,--,109.44%,106.36%,0.00%,0.00%
,,,,,,
12/31/1986,102.87,--,109.44%,106.36%,3.59%,3.59%
11/28/1986,99.31,--,102.19%,99.22%,-2.95%,-2.95%
10/31/1986,102.32,--,108.33%,105.26%,-5.23%,-5.23%
,,,,,,
9/30/1986,107.97,--,119.82%,116.59%,9.79%,9.79%
8/29/1986,98.34,--,100.22%,97.28%,6.87%,6.87%
7/31/1986,92.02,--,87.35%,84.60%,4.97%,4.97%
,,,,,,
6/30/1986,87.66,--,78.49%,75.86%,0.71%,0.71%
5/30/1986,87.04,--,77.22%,74.61%,-0.66%,-0.66%
4/30/1986,87.62,--,78.41%,75.78%,4.50%,4.50%
,,,,,,
3/31/1986,83.85,--,70.72%,68.21%,-2.31%,-2.31%
2/28/1986,85.83,--,74.75%,72.18%,-2.84%,-2.84%
1/31/1986,88.33,--,79.85%,77.20%,6.03%,6.03%
,,,,,,
12/31/1985,83.31,--,69.62%,67.12%,1.81%,1.81%
11/29/1985,81.83,--,66.60%,64.15%,-0.45%,-0.45%
10/31/1985,82.2,--,67.36%,64.90%,0.50%,0.50%
,,,,,,
9/30/1985,81.79,--,66.52%,64.07%,-3.14%,-3.14%
8/30/1985,84.44,--,71.92%,69.39%,1.99%,1.99%
7/31/1985,82.79,--,68.57%,66.09%,3.77%,3.77%
,,,,,,
6/28/1985,79.79,--,62.45%,60.06%,-0.01%,-0.01%
5/31/1985,79.8,--,62.47%,60.08%,0.37%,0.37%
4/30/1985,79.5,--,61.87%,59.49%,-4.58%,-4.58%
,,,,,,
3/29/1985,83.32,--,69.64%,67.15%,14.86%,14.86%
2/28/1985,72.54,--,47.70%,45.53%,-5.48%,-5.48%
1/31/1985,76.74,--,56.26%,53.96%,-1.28%,-1.28%
,,,,,,
12/31/1984,77.74,--,58.29%,55.96%,-6.47%,-6.47%
11/30/1984,83.12,--,69.24%,66.75%,-1.53%,-1.53%
10/31/1984,84.41,--,71.87%,69.34%,-3.46%,-3.46%
,,,,,,
9/28/1984,87.44,--,78.04%,75.42%,-1.06%,-1.06%
8/31/1984,88.37,--,79.93%,77.29%,3.14%,3.14%
7/31/1984,85.68,--,74.46%,71.89%,-9.67%,-9.67%
,,,,,,
6/29/1984,94.86,--,93.14%,90.30%,-3.66%,-3.66%
5/31/1984,98.47,--,100.48%,97.54%,2.69%,2.69%
4/30/1984,95.89,--,95.24%,92.37%,-2.91%,-2.91%
,,,,,,
3/30/1984,98.76,--,101.08%,98.12%,-2.02%,-2.02%
2/29/1984,100.79,--,105.22%,102.20%,5.97%,5.97%
1/31/1984,95.11,--,93.66%,90.81%,-3.02%,-3.02%
,,,,,,
12/30/1983,98.07,--,99.68%,96.75%,-4.41%,-4.41%
11/30/1983,102.6,--,108.90%,105.83%,7.02%,7.02%
10/31/1983,95.87,--,95.21%,92.34%,-6.40%,-6.40%
,,,,,,
9/30/1983,102.43,--,108.55%,105.49%,-3.26%,-3.26%
8/31/1983,105.88,--,115.59%,112.41%,0.26%,0.26%
7/29/1983,105.61,--,115.03%,111.87%,-0.61%,-0.61%
,,,,,,
6/30/1983,106.26,--,116.35%,113.17%,0.75%,0.75%
5/31/1983,105.47,--,114.75%,111.59%,-4.15%,-4.15%
4/29/1983,110.04,--,124.04%,120.74%,3.42%,3.42%
,,,,,,
3/31/1983,106.4,--,116.64%,113.45%,-1.06%,-1.06%
2/28/1983,107.54,--,118.97%,115.75%,-17.71%,-17.71%
1/31/1983,130.68,--,166.08%,162.17%,13.53%,13.53%
,,,,,,
12/31/1982,115.11,--,134.37%,130.92%,1.56%,1.56%
11/30/1982,113.34,--,130.76%,127.36%,5.36%,5.36%
10/29/1982,107.57,--,119.02%,115.80%,5.15%,5.15%
,,,,,,
9/30/1982,102.31,--,108.30%,105.24%,-2.61%,-2.61%
8/31/1982,105.05,--,113.89%,110.74%,18.67%,18.67%
7/30/1982,88.53,--,80.24%,77.59%,8.13%,8.13%
,,,,,,
6/30/1982,81.87,--,66.70%,64.25%,-2.31%,-2.31%
5/31/1982,83.81,--,70.64%,68.13%,-6.15%,-6.15%
4/30/1982,89.3,--,81.83%,79.15%,4.81%,4.81%
,,,,,,
3/31/1982,85.21,--,73.48%,70.93%,-9.17%,-9.17%
2/26/1982,93.81,--,91.00%,88.19%,-5.94%,-5.94%
1/29/1982,99.74,--,103.08%,100.09%,-3.55%,-3.55%
,,,,,,
12/31/1981,103.41,--,110.55%,107.46%,-1.62%,-1.62%
11/30/1981,105.11,--,114.02%,110.87%,-5.17%,-5.17%
10/30/1981,110.85,--,125.69%,122.37%,-1.52%,-1.52%
,,,,,,
9/30/1981,112.56,--,129.18%,125.81%,1.15%,1.15%
8/31/1981,111.28,--,126.58%,123.25%,6.23%,6.23%
7/31/1981,104.76,--,113.29%,110.15%,-6.12%,-6.12%
,,,,,,
6/30/1981,111.58,--,127.18%,123.84%,-11.82%,-11.82%
5/29/1981,126.54,--,157.65%,153.86%,-0.13%,-0.13%
4/30/1981,126.71,--,157.99%,154.19%,-5.87%,-5.87%
,,,,,,
3/31/1981,134.62,--,174.09%,170.06%,6.97%,6.97%
2/27/1981,125.84,--,156.23%,152.46%,-3.94%,-3.94%
1/30/1981,131,--,166.73%,162.81%,-15.78%,-15.78%
,,,,,,
12/31/1980,155.54,--,216.70%,212.04%,-5.63%,-5.63%
11/28/1980,164.83,--,235.60%,230.66%,-1.29%,-1.29%
10/31/1980,166.99,--,239.99%,234.99%,-5.82%,-5.82%
,,,,,,
9/30/1980,177.3,--,261.00%,255.69%,5.92%,5.92%
8/29/1980,167.38,--,240.80%,235.79%,2.93%,2.93%
7/31/1980,162.63,--,231.11%,226.24%,-4.91%,-4.91%
,,,,,,
6/30/1980,171.03,--,248.23%,243.10%,18.55%,18.55%
5/30/1980,144.27,--,193.75%,189.43%,8.14%,8.14%
4/30/1980,133.41,--,171.64%,167.64%,-1.17%,-1.17%
,,,,,,
3/31/1980,134.99,--,174.85%,170.81%,-20.38%,-20.38%
2/29/1980,169.55,--,245.22%,240.14%,-8.14%,-8.14%
1/31/1980,184.58,--,275.81%,270.28%,28.41%,28.41%
,,,,,,
12/31/1979,143.73,--,192.65%,188.35%,26.97%,26.97%
11/30/1979,113.21,--,130.49%,127.10%,9.80%,9.80%
10/31/1979,103.1,--,109.92%,106.84%,-3.63%,-3.63%
,,,,,,
9/28/1979,106.99,--,117.83%,114.63%,24.80%,24.80%
8/31/1979,85.73,--,74.55%,71.98%,10.80%,10.80%
7/31/1979,77.38,--,57.54%,55.22%,1.91%,1.91%
,,,,,,
6/29/1979,75.93,--,54.59%,52.32%,1.71%,1.71%
5/31/1979,74.65,--,51.99%,49.75%,11.70%,11.70%
4/30/1979,66.83,--,36.06%,34.06%,3.06%,3.06%
,,,,,,
3/30/1979,64.84,--,32.02%,30.08%,-4.48%,-4.48%
2/28/1979,67.88,--,38.21%,36.18%,7.67%,7.67%
1/31/1979,63.05,--,28.37%,26.48%,2.13%,2.13%
,,,,,,
12/29/1978,61.73,--,25.69%,23.85%,17.46%,17.46%
11/30/1978,52.56,--,7.01%,5.44%,-21.26%,-21.26%
10/31/1978,66.75,--,35.90%,33.90%,12.49%,12.49%
,,,,,,
9/29/1978,59.33,--,20.81%,19.03%,5.55%,5.55%
8/31/1978,56.21,--,14.45%,12.77%,0.99%,0.99%
7/31/1978,55.66,--,13.33%,11.66%,11.39%,11.39%
,,,,,,
6/30/1978,49.97,--,1.74%,0.24%,-1.21%,-1.21%
5/31/1978,50.58,--,2.99%,1.47%,8.91%,8.91%
4/28/1978,46.44,--,-5.44%,-6.83%,-7.92%,-7.92%
,,,,,,
3/31/1978,50.44,--,2.70%,1.19%,0.07%,0.07%
2/28/1978,50.4,--,2.62%,1.11%,3.60%,3.60%
1/31/1978,48.65,--,-0.94%,-2.40%,5.82%,5.82%
,,,,,,
12/30/1977,45.98,--,-6.39%,-7.76%,3.85%,3.85%
11/30/1977,44.27,--,-9.86%,-11.18%,-1.01%,-1.01%
10/31/1977,44.73,--,-8.94%,-10.28%,4.58%,4.58%
,,,,,,
9/30/1977,42.77,--,-12.93%,-14.21%,6.12%,6.12%
8/31/1977,40.3,--,-17.95%,-19.15%,1.19%,1.19%
7/29/1977,39.83,--,-18.91%,-20.10%,1.20%,1.20%
,,,,,,
6/30/1977,39.35,--,-19.87%,-21.05%,-0.07%,-0.07%
5/31/1977,39.38,--,-19.82%,-21.00%,-2.92%,-2.92%
4/29/1977,40.57,--,-17.41%,-18.62%,-1.62%,-1.62%
,,,,,,
3/31/1977,41.24,--,-16.04%,-17.28%,3.75%,3.75%
2/28/1977,39.75,--,-19.07%,-20.26%,8.30%,8.30%
1/31/1977,36.7,--,-25.28%,-26.38%,-1.54%,-1.54%
,,,,,,
12/31/1976,37.28,--,-24.11%,-25.22%,2.71%,2.71%
11/30/1976,36.29,--,-26.11%,-27.20%,6.90%,6.90%
10/29/1976,33.95,--,-30.88%,-31.90%,7.06%,7.06%
,,,,,,
9/30/1976,31.71,--,-35.44%,-36.39%,12.98%,12.98%
8/31/1976,28.07,--,-42.86%,-43.70%,-9.21%,-9.21%
7/30/1976,30.91,--,-37.06%,-37.98%,-9.32%,-9.32%
,,,,,,
6/30/1976,34.09,--,-30.59%,-31.61%,-2.18%,-2.18%
5/31/1976,34.85,--,-29.04%,-30.09%,-1.59%,-1.59%
4/30/1976,35.42,--,-27.89%,-28.95%,-0.21%,-0.21%
,,,,,,
3/31/1976,35.49,--,-27.74%,-28.80%,-1.85%,-1.85%
2/27/1976,36.16,--,-26.38%,-27.46%,3.18%,3.18%
1/30/1976,35.04,--,-28.65%,-29.70%,-8.83%,-8.83%
,,,,,,
12/31/1975,38.44,--,-21.74%,-22.89%,2.10%,2.10%
11/28/1975,37.65,--,-23.35%,-24.48%,-3.52%,-3.52%
10/31/1975,39.02,--,-20.56%,-21.72%,0.95%,0.95%
,,,,,,
9/30/1975,38.65,--,-21.31%,-22.46%,-12.14%,-12.14%
8/29/1975,43.99,--,-10.43%,-11.75%,-5.62%,-5.62%
7/31/1975,46.61,--,-5.10%,-6.49%,0.92%,0.92%
,,,,,,
6/30/1975,46.19,--,-5.96%,-7.34%,-0.26%,-0.26%
5/30/1975,46.31,--,-5.71%,-7.10%,0.56%,0.56%
4/30/1975,46.05,--,-6.24%,-7.62%,-6.63%,-6.63%
,,,,,,
3/31/1975,49.32,--,0.41%,-1.06%,-2.76%,-2.76%
2/28/1975,50.72,--,3.26%,1.74%,3.26%,3.26%
1/31/1975,49.11,--,0.00%,-1.47%,--,--
