BCOMCTTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Cotton Subindex Total Return Max Cuml Total Return 7622.1442% On 09/29/1995,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
9/30/1986,38.87,--,1280.91%,1270.98%,27.51%,27.51%
8/29/1986,30.49,--,982.97%,975.18%,10.61%,10.61%
7/31/1986,27.56,--,879.10%,872.06%,2.03%,2.03%
,,,,,,
6/30/1986,27.02,--,859.67%,852.76%,-4.86%,-4.86%
5/30/1986,28.4,--,908.72%,901.46%,2.21%,2.21%
4/30/1986,27.78,--,886.88%,879.78%,0.84%,0.84%
,,,,,,
3/31/1986,27.55,--,878.63%,871.59%,4.13%,4.13%
2/28/1986,26.46,--,839.84%,833.07%,5.08%,5.08%
1/31/1986,25.18,--,794.37%,787.94%,-2.25%,-2.25%
,,,,,,
12/31/1985,25.76,--,814.97%,808.39%,3.70%,3.70%
11/29/1985,24.84,--,782.36%,776.01%,-3.21%,-3.21%
10/31/1985,25.66,--,811.61%,805.05%,5.38%,5.38%
,,,,,,
9/30/1985,24.35,--,765.04%,758.82%,1.50%,1.50%
8/30/1985,23.99,--,752.29%,746.16%,-1.89%,-1.89%
7/31/1985,24.46,--,768.74%,762.49%,-2.02%,-2.02%
,,,,,,
6/28/1985,24.96,--,786.67%,780.29%,0.78%,0.78%
5/31/1985,24.77,--,779.81%,773.48%,-3.59%,-3.59%
4/30/1985,25.69,--,812.59%,806.02%,-1.00%,-1.00%
,,,,,,
3/29/1985,25.95,--,821.79%,815.16%,6.07%,6.07%
2/28/1985,24.47,--,769.07%,762.82%,-1.41%,-1.41%
1/31/1985,24.82,--,781.55%,775.20%,-1.97%,-1.97%
,,,,,,
12/31/1984,25.31,--,799.25%,792.78%,1.08%,1.08%
11/30/1984,25.04,--,789.62%,783.22%,-3.55%,-3.55%
10/31/1984,25.97,--,822.35%,815.71%,4.59%,4.59%
,,,,,,
9/28/1984,24.82,--,781.84%,775.50%,-1.04%,-1.04%
8/31/1984,25.08,--,791.08%,784.67%,-1.22%,-1.22%
7/31/1984,25.39,--,802.08%,795.59%,-5.91%,-5.91%
,,,,,,
6/29/1984,26.99,--,858.72%,851.82%,-6.71%,-6.71%
5/31/1984,28.93,--,927.62%,920.23%,3.83%,3.83%
4/30/1984,27.86,--,889.76%,882.63%,2.27%,2.27%
,,,,,,
3/30/1984,27.25,--,867.82%,860.86%,5.51%,5.51%
2/29/1984,25.82,--,817.28%,810.68%,1.59%,1.59%
1/31/1984,25.42,--,802.97%,796.47%,1.24%,1.24%
,,,,,,
12/30/1983,25.11,--,791.90%,785.48%,-2.49%,-2.49%
11/30/1983,25.75,--,814.66%,808.08%,-1.64%,-1.64%
10/31/1983,26.18,--,829.91%,823.22%,4.64%,4.64%
,,,,,,
9/30/1983,25.02,--,788.71%,782.32%,-4.97%,-4.97%
8/31/1983,26.33,--,835.20%,828.47%,3.44%,3.44%
7/29/1983,25.45,--,804.08%,797.57%,1.92%,1.92%
,,,,,,
6/30/1983,24.97,--,787.03%,780.65%,1.84%,1.84%
5/31/1983,24.52,--,771.05%,764.78%,6.23%,6.23%
4/29/1983,23.08,--,719.94%,714.04%,-5.18%,-5.18%
,,,,,,
3/31/1983,24.34,--,764.69%,758.47%,6.54%,6.54%
2/28/1983,22.85,--,711.63%,705.79%,6.54%,6.54%
1/31/1983,21.45,--,661.82%,656.34%,0.70%,0.70%
,,,,,,
12/31/1982,21.3,--,656.52%,651.08%,1.55%,1.55%
11/30/1982,20.97,--,644.98%,639.62%,-0.96%,-0.96%
10/29/1982,21.18,--,652.23%,646.82%,-0.27%,-0.27%
,,,,,,
9/30/1982,21.23,--,654.25%,648.82%,-1.54%,-1.54%
8/31/1982,21.56,--,666.02%,660.51%,-6.28%,-6.28%
7/30/1982,23.01,--,717.33%,711.45%,-3.33%,-3.33%
,,,,,,
6/30/1982,23.8,--,745.52%,739.44%,8.06%,8.06%
5/31/1982,22.03,--,682.45%,676.82%,-5.20%,-5.20%
4/30/1982,23.24,--,725.37%,719.44%,3.37%,3.37%
,,,,,,
3/31/1982,22.48,--,698.44%,692.70%,2.69%,2.69%
2/26/1982,21.89,--,677.50%,671.91%,-3.80%,-3.80%
1/29/1982,22.75,--,708.18%,702.36%,3.40%,3.40%
,,,,,,
12/31/1981,22,--,681.61%,675.99%,1.70%,1.70%
11/30/1981,21.64,--,668.56%,663.03%,-5.52%,-5.52%
10/30/1981,22.9,--,713.50%,707.64%,2.68%,2.68%
,,,,,,
9/30/1981,22.3,--,692.29%,686.59%,-4.96%,-4.96%
8/31/1981,23.47,--,733.68%,727.68%,-6.92%,-6.92%
7/31/1981,25.21,--,795.63%,789.18%,0.02%,0.02%
,,,,,,
6/30/1981,25.21,--,795.43%,788.99%,-4.28%,-4.28%
5/29/1981,26.33,--,835.45%,828.72%,2.65%,2.65%
4/30/1981,25.65,--,811.33%,804.77%,-1.71%,-1.71%
,,,,,,
3/31/1981,26.1,--,827.15%,820.48%,-3.29%,-3.29%
2/27/1981,26.99,--,858.64%,851.74%,1.43%,1.43%
1/30/1981,26.61,--,845.13%,838.33%,-4.90%,-4.90%
,,,,,,
12/31/1980,27.98,--,893.82%,886.67%,5.51%,5.51%
11/28/1980,26.52,--,841.94%,835.17%,2.32%,2.32%
10/31/1980,25.91,--,820.56%,813.94%,1.72%,1.72%
,,,,,,
9/30/1980,25.48,--,805.03%,798.52%,-4.59%,-4.59%
8/29/1980,26.7,--,848.61%,841.78%,12.28%,12.28%
7/31/1980,23.78,--,744.87%,738.79%,17.54%,17.54%
,,,,,,
6/30/1980,20.24,--,618.82%,613.65%,3.12%,3.12%
5/30/1980,19.62,--,597.07%,592.06%,-5.86%,-5.86%
4/30/1980,20.85,--,640.50%,635.18%,-3.79%,-3.79%
,,,,,,
3/31/1980,21.67,--,669.67%,664.13%,-0.58%,-0.58%
2/29/1980,21.79,--,674.16%,668.59%,3.27%,3.27%
1/31/1980,21.1,--,649.64%,644.24%,15.70%,15.70%
,,,,,,
12/31/1979,18.24,--,547.90%,543.24%,6.33%,6.33%
11/30/1979,17.15,--,509.32%,504.93%,4.11%,4.11%
10/31/1979,16.48,--,485.24%,481.03%,3.46%,3.46%
,,,,,,
9/28/1979,15.92,--,465.67%,461.61%,-0.68%,-0.68%
8/31/1979,16.03,--,469.57%,465.47%,4.25%,4.25%
7/31/1979,15.38,--,446.38%,442.44%,1.81%,1.81%
,,,,,,
6/29/1979,15.11,--,436.64%,432.78%,8.02%,8.02%
5/31/1979,13.99,--,396.81%,393.24%,-1.43%,-1.43%
4/30/1979,14.19,--,404.04%,400.42%,3.60%,3.60%
,,,,,,
3/30/1979,13.7,--,386.55%,383.05%,-6.26%,-6.26%
2/28/1979,14.61,--,419.07%,415.33%,-1.52%,-1.52%
1/31/1979,14.84,--,427.10%,423.31%,-5.08%,-5.08%
,,,,,,
12/29/1978,15.63,--,455.33%,451.34%,-5.32%,-5.32%
11/30/1978,16.51,--,486.53%,482.31%,0.14%,0.14%
10/31/1978,16.49,--,485.72%,481.50%,6.49%,6.49%
,,,,,,
9/29/1978,15.48,--,450.00%,446.04%,0.29%,0.29%
8/31/1978,15.44,--,448.39%,444.44%,3.63%,3.63%
7/31/1978,14.9,--,429.15%,425.35%,3.25%,3.25%
,,,,,,
6/30/1978,14.43,--,412.49%,408.80%,-3.06%,-3.06%
5/31/1978,14.88,--,428.68%,424.87%,3.63%,3.63%
4/28/1978,14.36,--,410.16%,406.49%,2.73%,2.73%
,,,,,,
3/31/1978,13.98,--,396.58%,393.01%,-1.04%,-1.04%
2/28/1978,14.13,--,401.79%,398.18%,0.65%,0.65%
1/31/1978,14.03,--,398.53%,394.94%,4.53%,4.53%
,,,,,,
12/30/1977,13.43,--,376.94%,373.50%,4.26%,4.26%
11/30/1977,12.88,--,357.47%,354.18%,-0.03%,-0.03%
10/31/1977,12.88,--,357.60%,354.30%,-3.39%,-3.39%
,,,,,,
9/30/1977,13.33,--,373.66%,370.26%,-2.14%,-2.14%
8/31/1977,13.63,--,384.04%,380.56%,-1.56%,-1.56%
7/29/1977,13.84,--,391.73%,388.20%,-7.15%,-7.15%
,,,,,,
6/30/1977,14.91,--,429.62%,425.81%,-9.22%,-9.22%
5/31/1977,16.42,--,483.40%,479.21%,-9.91%,-9.91%
4/29/1977,18.23,--,547.57%,542.91%,-3.41%,-3.41%
,,,,,,
3/31/1977,18.87,--,570.46%,565.64%,2.94%,2.94%
2/28/1977,18.33,--,551.29%,546.60%,5.22%,5.22%
1/31/1977,17.42,--,518.98%,514.53%,-1.66%,-1.66%
,,,,,,
12/31/1976,17.72,--,529.43%,524.91%,-4.58%,-4.58%
11/30/1976,18.57,--,559.66%,554.91%,-5.62%,-5.62%
10/29/1976,19.68,--,598.96%,593.93%,6.01%,6.01%
,,,,,,
9/30/1976,18.56,--,559.32%,554.58%,6.57%,6.57%
8/31/1976,17.42,--,518.68%,514.23%,0.30%,0.30%
7/30/1976,17.36,--,516.82%,512.38%,-8.86%,-8.86%
,,,,,,
6/30/1976,19.05,--,576.75%,571.88%,23.37%,23.37%
5/31/1976,15.44,--,448.57%,444.62%,6.87%,6.87%
4/30/1976,14.45,--,413.28%,409.59%,10.83%,10.83%
,,,,,,
3/31/1976,13.04,--,363.13%,359.80%,-8.84%,-8.84%
2/27/1976,14.3,--,408.06%,404.41%,1.79%,1.79%
1/30/1976,14.05,--,399.14%,395.55%,0.43%,0.43%
,,,,,,
12/31/1975,13.99,--,396.98%,393.41%,4.04%,4.04%
11/28/1975,13.45,--,377.66%,374.22%,10.05%,10.05%
10/31/1975,12.22,--,334.03%,330.91%,-8.20%,-8.20%
,,,,,,
9/30/1975,13.31,--,372.80%,369.40%,6.69%,6.69%
8/29/1975,12.48,--,343.17%,339.98%,8.03%,8.03%
7/31/1975,11.55,--,310.23%,307.28%,1.94%,1.94%
,,,,,,
6/30/1975,11.33,--,302.43%,299.54%,6.87%,6.87%
5/30/1975,10.6,--,276.57%,273.86%,-4.50%,-4.50%
4/30/1975,11.1,--,294.30%,291.47%,6.64%,6.64%
,,,,,,
3/31/1975,10.41,--,269.74%,267.08%,7.86%,7.86%
2/28/1975,9.65,--,242.79%,240.32%,0.42%,0.42%
1/31/1975,9.61,--,241.35%,238.89%,7.26%,7.26%
,,,,,,
12/31/1974,8.96,--,218.24%,215.95%,-9.66%,-9.66%
11/29/1974,9.92,--,252.27%,249.73%,-8.23%,-8.23%
10/31/1974,10.81,--,283.88%,281.11%,-13.63%,-13.63%
,,,,,,
9/30/1974,12.51,--,344.44%,341.24%,3.18%,3.18%
8/30/1974,12.13,--,330.72%,327.63%,-8.51%,-8.51%
7/31/1974,13.25,--,370.78%,367.40%,6.97%,6.97%
,,,,,,
6/28/1974,12.39,--,340.10%,336.93%,6.30%,6.30%
5/31/1974,11.66,--,314.02%,311.04%,-16.75%,-16.75%
4/30/1974,14,--,397.31%,393.74%,4.14%,4.14%
,,,,,,
3/29/1974,13.44,--,377.54%,374.10%,-3.68%,-3.68%
2/28/1974,13.96,--,395.79%,392.23%,-4.15%,-4.15%
1/31/1974,14.56,--,417.28%,413.55%,-18.09%,-18.09%
,,,,,,
12/31/1973,17.78,--,531.51%,526.97%,21.23%,21.23%
11/30/1973,14.67,--,420.94%,417.19%,10.14%,10.14%
