BCOMCNTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Corn Subindex Total Return Max Cuml Total Return 455.7203% On 05/31/1996,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
11/28/2008,28.95,--,6.12%,6.56%,-12.90%,-12.90%
10/31/2008,33.24,--,21.83%,22.34%,-17.58%,-17.58%
,,,,,,
9/30/2008,40.33,--,47.82%,48.44%,-16.56%,-16.56%
8/29/2008,48.33,--,77.15%,77.90%,-3.94%,-3.94%
7/31/2008,50.31,--,84.42%,85.20%,-20.25%,-20.25%
,,,,,,
6/30/2008,63.08,--,131.24%,132.21%,20.92%,20.92%
5/30/2008,52.17,--,91.24%,92.04%,-1.98%,-1.98%
4/30/2008,53.23,--,95.10%,95.92%,5.71%,5.71%
,,,,,,
3/31/2008,50.35,--,84.57%,85.34%,2.06%,2.06%
2/29/2008,49.34,--,80.84%,81.60%,8.41%,8.41%
1/31/2008,45.51,--,66.82%,67.52%,10.32%,10.32%
,,,,,,
12/31/2007,41.25,--,51.21%,51.84%,13.75%,13.75%
11/30/2007,36.26,--,32.93%,33.49%,2.67%,2.67%
10/31/2007,35.32,--,29.48%,30.02%,1.04%,1.04%
,,,,,,
9/28/2007,34.96,--,28.15%,28.69%,10.06%,10.06%
8/31/2007,31.77,--,16.44%,16.93%,-0.35%,-0.35%
7/31/2007,31.88,--,16.84%,17.33%,-3.77%,-3.77%
,,,,,,
6/29/2007,33.13,--,21.42%,21.93%,-14.42%,-14.42%
5/31/2007,38.71,--,41.89%,42.48%,6.63%,6.63%
4/30/2007,36.3,--,33.06%,33.62%,-4.71%,-4.71%
,,,,,,
3/30/2007,38.1,--,39.64%,40.23%,-13.64%,-13.64%
2/28/2007,44.11,--,61.70%,62.38%,5.11%,5.11%
1/31/2007,41.97,--,53.84%,54.48%,4.00%,4.00%
,,,,,,
12/29/2006,40.35,--,47.92%,48.54%,0.33%,0.33%
11/30/2006,40.22,--,47.43%,48.05%,16.90%,16.90%
10/31/2006,34.41,--,26.11%,26.64%,22.72%,22.72%
,,,,,,
9/29/2006,28.04,--,2.77%,3.20%,6.26%,6.26%
8/31/2006,26.38,--,-3.29%,-2.88%,-2.83%,-2.83%
7/31/2006,27.15,--,-0.47%,-0.05%,-2.43%,-2.43%
,,,,,,
6/30/2006,27.83,--,2.01%,2.44%,-6.21%,-6.21%
5/31/2006,29.67,--,8.76%,9.22%,1.34%,1.34%
4/28/2006,29.28,--,7.33%,7.78%,0.95%,0.95%
,,,,,,
3/31/2006,29.01,--,6.32%,6.77%,-0.76%,-0.76%
2/28/2006,29.23,--,7.14%,7.59%,4.51%,4.51%
1/31/2006,27.97,--,2.51%,2.94%,1.77%,1.77%
,,,,,,
12/30/2005,27.48,--,0.73%,1.15%,7.29%,7.29%
11/30/2005,25.61,--,-6.11%,-5.72%,-3.98%,-3.98%
10/31/2005,26.68,--,-2.22%,-1.81%,-4.20%,-4.20%
,,,,,,
9/30/2005,27.84,--,2.07%,2.49%,-4.80%,-4.80%
8/31/2005,29.25,--,7.22%,7.67%,-13.51%,-13.51%
7/29/2005,33.82,--,23.97%,24.49%,6.68%,6.68%
,,,,,,
6/30/2005,31.7,--,16.20%,16.69%,-3.96%,-3.96%
5/31/2005,33.01,--,21.00%,21.50%,4.25%,4.25%
4/29/2005,31.66,--,16.07%,16.56%,-3.51%,-3.51%
,,,,,,
3/31/2005,32.82,--,20.29%,20.79%,-4.15%,-4.15%
2/28/2005,34.24,--,25.49%,26.02%,8.88%,8.88%
1/31/2005,31.44,--,15.26%,15.74%,-3.59%,-3.59%
,,,,,,
12/31/2004,32.61,--,19.54%,20.04%,0.68%,0.68%
11/30/2004,32.39,--,18.74%,19.24%,-5.02%,-5.02%
10/29/2004,34.11,--,25.02%,25.54%,-1.32%,-1.32%
,,,,,,
9/30/2004,34.56,--,26.69%,27.22%,-13.45%,-13.45%
8/31/2004,39.93,--,46.37%,46.99%,4.39%,4.39%
7/30/2004,38.25,--,40.22%,40.81%,-17.14%,-17.14%
,,,,,,
6/30/2004,46.17,--,69.23%,69.94%,-14.54%,-14.54%
5/31/2004,54.03,--,98.03%,98.86%,-5.00%,-5.00%
4/30/2004,56.87,--,108.45%,109.33%,-2.06%,-2.06%
,,,,,,
3/31/2004,58.06,--,112.84%,113.73%,5.70%,5.70%
2/27/2004,54.93,--,101.36%,102.20%,7.38%,7.38%
1/30/2004,51.16,--,87.52%,88.31%,12.38%,12.38%
,,,,,,
12/31/2003,45.52,--,66.86%,67.56%,-0.42%,-0.42%
11/28/2003,45.71,--,67.57%,68.27%,-2.65%,-2.65%
10/31/2003,46.96,--,72.13%,72.85%,12.35%,12.35%
,,,,,,
9/30/2003,41.8,--,53.21%,53.86%,-8.82%,-8.82%
8/29/2003,45.84,--,68.03%,68.73%,12.73%,12.73%
7/31/2003,40.66,--,49.05%,49.68%,-7.86%,-7.86%
,,,,,,
6/30/2003,44.13,--,61.77%,62.45%,-7.67%,-7.67%
5/30/2003,47.8,--,75.20%,75.94%,5.72%,5.72%
4/30/2003,45.21,--,65.73%,66.42%,-2.71%,-2.71%
,,,,,,
3/31/2003,46.47,--,70.35%,71.06%,1.49%,1.49%
2/28/2003,45.79,--,67.84%,68.55%,-3.28%,-3.28%
1/31/2003,47.34,--,73.53%,74.26%,1.16%,1.16%
,,,,,,
12/31/2002,46.8,--,71.54%,72.26%,-3.37%,-3.37%
11/29/2002,48.43,--,77.52%,78.26%,-3.05%,-3.05%
10/31/2002,49.95,--,83.10%,83.87%,-1.45%,-1.45%
,,,,,,
9/30/2002,50.69,--,85.80%,86.58%,-6.02%,-6.02%
8/30/2002,53.94,--,97.71%,98.54%,3.93%,3.93%
7/31/2002,51.9,--,90.24%,91.04%,6.28%,6.28%
,,,,,,
6/28/2002,48.83,--,79.00%,79.75%,5.39%,5.39%
5/31/2002,46.34,--,69.85%,70.56%,6.89%,6.89%
4/30/2002,43.35,--,58.90%,59.57%,-3.95%,-3.95%
,,,,,,
3/29/2002,45.13,--,65.43%,66.12%,-2.27%,-2.27%
2/28/2002,46.18,--,69.28%,69.99%,-2.50%,-2.50%
1/31/2002,47.37,--,73.62%,74.35%,-1.30%,-1.30%
,,,,,,
12/31/2001,47.99,--,75.90%,76.64%,-5.07%,-5.07%
11/30/2001,50.55,--,85.30%,86.07%,1.32%,1.32%
10/31/2001,49.89,--,82.87%,83.64%,-4.00%,-4.00%
,,,,,,
9/28/2001,51.97,--,90.49%,91.29%,-7.43%,-7.43%
8/31/2001,56.14,--,105.77%,106.64%,0.97%,0.97%
7/31/2001,55.6,--,103.79%,104.64%,11.25%,11.25%
,,,,,,
6/29/2001,49.97,--,83.18%,83.95%,-1.27%,-1.27%
5/31/2001,50.62,--,85.54%,86.32%,-6.81%,-6.81%
4/30/2001,54.32,--,99.10%,99.94%,-1.33%,-1.33%
,,,,,,
3/30/2001,55.05,--,101.80%,102.64%,-8.30%,-8.30%
2/28/2001,60.04,--,120.07%,120.99%,2.84%,2.84%
1/31/2001,58.38,--,114.00%,114.90%,-9.37%,-9.37%
,,,,,,
12/29/2000,64.42,--,136.13%,137.12%,5.60%,5.60%
11/30/2000,61,--,123.60%,124.54%,1.90%,1.90%
10/31/2000,59.86,--,119.44%,120.36%,4.74%,4.74%
,,,,,,
9/29/2000,57.15,--,109.50%,110.38%,1.13%,1.13%
8/31/2000,56.52,--,107.17%,108.04%,2.47%,2.47%
7/31/2000,55.16,--,102.18%,103.03%,-7.44%,-7.44%
,,,,,,
6/30/2000,59.59,--,118.44%,119.35%,-16.07%,-16.07%
5/31/2000,71,--,160.27%,161.36%,-2.49%,-2.49%
4/28/2000,72.81,--,166.90%,168.02%,-4.85%,-4.85%
,,,,,,
3/31/2000,76.52,--,180.50%,181.67%,5.88%,5.88%
2/29/2000,72.27,--,164.92%,166.03%,-1.42%,-1.42%
1/31/2000,73.31,--,168.73%,169.86%,8.09%,8.09%
,,,,,,
12/31/1999,67.82,--,148.62%,149.66%,2.44%,2.44%
11/30/1999,66.21,--,142.69%,143.71%,-4.42%,-4.42%
10/29/1999,69.27,--,153.91%,154.97%,-3.83%,-3.83%
,,,,,,
9/30/1999,72.02,--,164.01%,165.12%,-4.64%,-4.64%
8/31/1999,75.53,--,176.85%,178.02%,2.50%,2.50%
7/30/1999,73.69,--,170.10%,171.23%,-5.65%,-5.65%
,,,,,,
6/30/1999,78.1,--,186.26%,187.46%,-3.45%,-3.45%
5/31/1999,80.88,--,196.48%,197.72%,0.70%,0.70%
4/30/1999,80.32,--,194.43%,195.66%,-5.12%,-5.12%
,,,,,,
3/31/1999,84.66,--,210.32%,211.62%,7.70%,7.70%
2/26/1999,78.61,--,188.15%,189.36%,-4.34%,-4.34%
1/29/1999,82.18,--,201.22%,202.48%,0.83%,0.83%
,,,,,,
12/31/1998,81.5,--,198.76%,200.01%,-6.82%,-6.82%
11/30/1998,87.47,--,220.62%,221.96%,0.49%,0.49%
10/30/1998,87.04,--,219.06%,220.40%,5.14%,5.14%
,,,,,,
9/30/1998,82.79,--,203.46%,204.73%,5.18%,5.18%
8/31/1998,78.71,--,188.52%,189.73%,-11.81%,-11.81%
7/31/1998,89.25,--,227.15%,228.53%,-13.74%,-13.74%
,,,,,,
6/30/1998,103.47,--,279.28%,280.87%,5.04%,5.04%
5/29/1998,98.51,--,261.09%,262.60%,-5.06%,-5.06%
4/30/1998,103.76,--,280.34%,281.94%,-5.36%,-5.36%
,,,,,,
3/31/1998,109.63,--,301.86%,303.55%,-3.73%,-3.73%
2/27/1998,113.88,--,317.43%,319.18%,-3.78%,-3.78%
1/30/1998,118.35,--,333.82%,335.64%,3.45%,3.45%
,,,,,,
12/31/1997,114.4,--,319.34%,321.10%,-5.16%,-5.16%
11/28/1997,120.62,--,342.15%,344.01%,-2.70%,-2.70%
10/31/1997,123.97,--,354.40%,356.31%,8.99%,8.99%
,,,,,,
9/30/1997,113.74,--,316.91%,318.66%,-3.84%,-3.84%
8/29/1997,118.28,--,333.56%,335.38%,0.44%,0.44%
7/31/1997,117.76,--,331.65%,333.46%,12.04%,12.04%
,,,,,,
6/30/1997,105.1,--,285.26%,286.88%,-7.35%,-7.35%
5/30/1997,113.44,--,315.84%,317.58%,-7.28%,-7.28%
4/30/1997,122.35,--,348.46%,350.34%,-5.64%,-5.64%
,,,,,,
3/31/1997,129.66,--,375.26%,377.25%,5.46%,5.46%
2/28/1997,122.94,--,350.66%,352.54%,10.10%,10.10%
1/31/1997,111.67,--,309.32%,311.03%,5.10%,5.10%
,,,,,,
12/31/1996,106.24,--,289.44%,291.07%,-4.28%,-4.28%
11/29/1996,111,--,306.87%,308.57%,1.20%,1.20%
10/31/1996,109.69,--,302.06%,303.74%,-9.98%,-9.98%
,,,,,,
9/30/1996,121.84,--,346.61%,348.49%,-13.29%,-13.29%
8/30/1996,140.51,--,415.06%,417.21%,5.59%,5.59%
7/31/1996,133.07,--,387.78%,389.82%,-10.51%,-10.51%
,,,,,,
6/28/1996,148.7,--,445.08%,447.36%,-1.50%,-1.50%
5/31/1996,150.97,--,453.40%,455.72%,6.04%,6.04%
4/30/1996,142.37,--,421.86%,424.04%,14.35%,14.35%
,,,,,,
3/29/1996,124.5,--,356.37%,358.28%,5.49%,5.49%
2/29/1996,118.02,--,332.60%,334.41%,4.74%,4.74%
1/31/1996,112.68,--,313.03%,314.76%,0.40%,0.40%
,,,,,,
12/29/1995,112.23,--,311.37%,313.10%,9.79%,9.79%
11/30/1995,102.22,--,274.68%,276.25%,-0.11%,-0.11%
10/31/1995,102.32,--,275.07%,276.65%,7.16%,7.16%
,,,,,,
9/29/1995,95.49,--,250.02%,251.49%,6.58%,6.58%
8/31/1995,89.59,--,228.39%,229.77%,4.67%,4.67%
7/31/1995,85.59,--,213.73%,215.05%,1.83%,1.83%
,,,,,,
6/30/1995,84.05,--,208.11%,209.40%,2.39%,2.39%
5/31/1995,82.09,--,200.91%,202.17%,4.76%,4.76%
4/28/1995,78.36,--,187.24%,188.44%,-0.10%,-0.10%
,,,,,,
3/31/1995,78.44,--,187.53%,188.74%,3.82%,3.82%
2/28/1995,75.56,--,176.95%,178.11%,2.53%,2.53%
1/31/1995,73.69,--,170.13%,171.26%,-0.14%,-0.14%
,,,,,,
12/30/1994,73.8,--,170.51%,171.64%,4.08%,4.08%
11/30/1994,70.91,--,159.92%,161.00%,-1.37%,-1.37%
10/31/1994,71.89,--,163.53%,164.64%,0.42%,0.42%
,,,,,,
9/30/1994,71.59,--,162.43%,163.53%,-2.77%,-2.77%
8/31/1994,73.63,--,169.91%,171.04%,0.64%,0.64%
7/29/1994,73.17,--,168.20%,169.32%,-10.22%,-10.22%
,,,,,,
6/30/1994,81.5,--,198.73%,199.98%,-10.25%,-10.25%
5/31/1994,90.8,--,232.83%,234.23%,2.85%,2.85%
4/29/1994,88.28,--,223.60%,224.96%,-1.98%,-1.98%
,,,,,,
3/31/1994,90.07,--,230.14%,231.53%,-6.19%,-6.19%
2/28/1994,96.01,--,251.91%,253.39%,-0.47%,-0.47%
1/31/1994,96.46,--,253.57%,255.06%,-4.96%,-4.96%
,,,,,,
12/31/1993,101.49,--,272.01%,273.57%,7.53%,7.53%
11/30/1993,94.38,--,245.97%,247.42%,8.04%,8.04%
10/29/1993,87.36,--,220.24%,221.58%,5.56%,5.56%
,,,,,,
9/30/1993,82.76,--,203.36%,204.63%,3.31%,3.31%
8/31/1993,80.11,--,193.64%,194.87%,-1.54%,-1.54%
7/30/1993,81.36,--,198.23%,199.48%,3.21%,3.21%
,,,,,,
