BCOMBOTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Soybean Oil Subindex Total Return Max Cuml Total Return 18163.2338% On 02/29/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
7/31/2019,64.71,--,4351.86%,4342.99%,-1.89%,-1.89%
,,,,,,
6/28/2019,65.96,--,4437.61%,4428.58%,2.26%,2.26%
5/31/2019,64.5,--,4337.34%,4328.51%,-0.84%,-0.84%
4/30/2019,65.05,--,4374.86%,4365.95%,-2.56%,-2.56%
,,,,,,
3/29/2019,66.75,--,4492.30%,4483.16%,-6.07%,-6.07%
2/28/2019,71.06,--,4788.81%,4779.07%,-0.62%,-0.62%
1/31/2019,71.51,--,4819.52%,4809.73%,8.56%,8.56%
,,,,,,
12/31/2018,65.87,--,4431.80%,4422.77%,-1.42%,-1.42%
11/30/2018,66.82,--,4496.99%,4487.84%,-0.44%,-0.44%
10/31/2018,67.12,--,4517.45%,4508.25%,-3.15%,-3.15%
,,,,,,
9/28/2018,69.3,--,4667.54%,4658.04%,0.93%,0.93%
8/31/2018,68.66,--,4623.56%,4614.16%,-1.64%,-1.64%
7/31/2018,69.8,--,4702.17%,4692.61%,-1.31%,-1.31%
,,,,,,
6/29/2018,70.73,--,4765.78%,4756.09%,-6.56%,-6.56%
5/31/2018,75.7,--,5107.57%,5097.20%,1.80%,1.80%
4/30/2018,74.36,--,5015.66%,5005.47%,-4.60%,-4.60%
,,,,,,
3/30/2018,77.95,--,5262.54%,5251.86%,-0.98%,-0.98%
2/28/2018,78.72,--,5315.68%,5304.90%,-3.01%,-3.01%
