BCOMZSTR Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Zinc Subindex Total Return Max Cuml Total Return 248.5720% On 11/30/2006,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
4/29/2016,117.34,--,26.31%,17.34%,6.59%,6.59%
,,,,,,
3/31/2016,110.08,--,18.50%,10.09%,2.84%,2.84%
2/29/2016,107.05,--,15.24%,7.05%,8.40%,8.40%
1/29/2016,98.75,--,6.30%,-1.25%,0.83%,0.83%
,,,,,,
12/31/2015,97.94,--,5.43%,-2.06%,2.66%,2.66%
11/30/2015,95.4,--,2.70%,-4.60%,-8.83%,-8.83%
10/30/2015,104.64,--,12.64%,4.64%,0.68%,0.68%
,,,,,,
9/30/2015,103.93,--,11.88%,3.93%,-6.94%,-6.94%
8/31/2015,111.68,--,20.23%,11.68%,-5.60%,-5.60%
7/31/2015,118.31,--,27.35%,18.31%,-4.39%,-4.39%
,,,,,,
6/30/2015,123.74,--,33.20%,23.74%,-8.78%,-8.78%
5/29/2015,135.64,--,46.02%,35.64%,-7.15%,-7.15%
4/30/2015,146.08,--,57.26%,46.08%,12.88%,12.88%
,,,,,,
3/31/2015,129.42,--,39.32%,29.42%,0.74%,0.74%
2/27/2015,128.47,--,38.29%,28.47%,-3.12%,-3.12%
1/30/2015,132.61,--,42.75%,32.61%,-2.49%,-2.49%
,,,,,,
12/31/2014,135.99,--,46.39%,35.99%,-1.97%,-1.97%
11/28/2014,138.72,--,49.33%,38.72%,-4.29%,-4.29%
10/31/2014,144.94,--,56.03%,44.94%,0.87%,0.87%
,,,,,,
9/30/2014,143.69,--,54.68%,43.69%,-3.20%,-3.20%
8/29/2014,148.44,--,59.79%,48.44%,-0.55%,-0.55%
7/31/2014,149.25,--,60.67%,49.25%,6.51%,6.51%
,,,,,,
6/30/2014,140.13,--,50.85%,40.13%,7.66%,7.66%
5/30/2014,130.16,--,40.12%,30.16%,0.38%,0.38%
4/30/2014,129.67,--,39.59%,29.67%,2.99%,2.99%
,,,,,,
3/31/2014,125.91,--,35.54%,25.91%,-5.00%,-5.00%
2/28/2014,132.53,--,42.67%,32.53%,5.54%,5.54%
1/31/2014,125.57,--,35.18%,25.57%,-4.44%,-4.44%
,,,,,,
12/31/2013,131.41,--,41.46%,31.41%,9.17%,9.17%
11/29/2013,120.38,--,29.58%,20.38%,-3.93%,-3.93%
10/31/2013,125.3,--,34.88%,25.30%,1.20%,1.20%
,,,,,,
9/30/2013,123.81,--,33.28%,23.81%,0.00%,0.00%
8/30/2013,123.81,--,33.28%,23.81%,2.81%,2.81%
7/31/2013,120.43,--,29.64%,20.43%,-1.53%,-1.53%
,,,,,,
6/28/2013,122.3,--,31.66%,22.30%,-4.29%,-4.29%
5/31/2013,127.79,--,37.56%,27.79%,2.55%,2.55%
4/30/2013,124.61,--,34.14%,24.61%,-2.00%,-2.00%
,,,,,,
3/29/2013,127.16,--,36.89%,27.16%,-8.67%,-8.67%
2/28/2013,139.23,--,49.88%,39.23%,-4.31%,-4.31%
1/31/2013,145.51,--,56.63%,45.51%,3.01%,3.01%
,,,,,,
12/31/2012,141.25,--,52.05%,41.25%,1.09%,1.09%
11/30/2012,139.73,--,50.42%,39.73%,9.28%,9.28%
10/31/2012,127.87,--,37.65%,27.87%,-11.66%,-11.66%
,,,,,,
9/28/2012,144.75,--,55.83%,44.76%,13.52%,13.52%
8/31/2012,127.51,--,37.27%,27.51%,-0.47%,-0.47%
7/31/2012,128.12,--,37.92%,28.12%,-2.24%,-2.24%
,,,,,,
6/29/2012,131.05,--,41.08%,31.05%,0.30%,0.30%
5/31/2012,130.66,--,40.65%,30.66%,-9.48%,-9.48%
4/30/2012,144.34,--,55.38%,44.34%,3.38%,3.38%
,,,,,,
3/30/2012,139.63,--,50.31%,39.63%,-5.48%,-5.48%
2/29/2012,147.72,--,59.02%,47.72%,0.08%,0.08%
1/31/2012,147.6,--,58.89%,47.60%,13.90%,13.90%
,,,,,,
12/30/2011,129.59,--,39.50%,29.59%,-11.37%,-11.37%
11/30/2011,146.21,--,57.39%,46.21%,3.39%,3.39%
10/31/2011,141.41,--,52.23%,41.41%,7.22%,7.22%
,,,,,,
9/30/2011,131.9,--,41.98%,31.90%,-19.15%,-19.15%
8/31/2011,163.13,--,75.61%,63.13%,-8.54%,-8.54%
7/29/2011,178.37,--,92.01%,78.37%,5.00%,5.00%
,,,,,,
6/30/2011,169.87,--,82.86%,69.87%,4.08%,4.08%
5/31/2011,163.21,--,75.70%,63.21%,0.52%,0.52%
4/29/2011,162.37,--,74.79%,62.37%,-5.09%,-5.09%
,,,,,,
3/31/2011,171.07,--,84.16%,71.07%,-6.65%,-6.65%
2/28/2011,183.26,--,97.28%,83.26%,3.61%,3.61%
1/31/2011,176.88,--,90.41%,76.88%,-1.39%,-1.39%
,,,,,,
12/31/2010,179.38,--,93.10%,79.38%,15.99%,15.99%
11/30/2010,154.65,--,66.48%,54.65%,-13.13%,-13.13%
10/29/2010,178.02,--,91.64%,78.02%,10.06%,10.06%
,,,,,,
9/30/2010,161.75,--,74.12%,61.75%,5.88%,5.88%
8/31/2010,152.76,--,64.45%,52.76%,1.40%,1.40%
7/30/2010,150.66,--,62.18%,50.66%,12.61%,12.61%
,,,,,,
6/30/2010,133.78,--,44.01%,33.78%,-8.07%,-8.07%
5/31/2010,145.53,--,56.66%,45.53%,-15.77%,-15.77%
4/30/2010,172.77,--,85.99%,72.77%,-4.19%,-4.19%
,,,,,,
3/31/2010,180.34,--,94.13%,80.34%,7.64%,7.64%
2/26/2010,167.54,--,80.35%,67.54%,3.82%,3.82%
1/29/2010,161.37,--,73.71%,61.37%,-17.99%,-17.99%
,,,,,,
12/31/2009,196.76,--,111.81%,96.76%,9.71%,9.71%
11/30/2009,179.34,--,93.05%,79.34%,7.06%,7.06%
10/30/2009,167.51,--,80.32%,67.51%,9.18%,9.18%
,,,,,,
9/30/2009,153.42,--,65.16%,53.42%,4.18%,4.18%
8/31/2009,147.27,--,58.54%,47.27%,6.92%,6.92%
7/31/2009,137.74,--,48.28%,37.74%,12.58%,12.58%
,,,,,,
6/30/2009,122.35,--,31.71%,22.35%,-1.76%,-1.76%
5/29/2009,124.54,--,34.07%,24.54%,9.29%,9.29%
4/30/2009,113.96,--,22.67%,13.96%,7.23%,7.23%
,,,,,,
3/31/2009,106.28,--,14.41%,6.28%,16.10%,16.10%
2/27/2009,91.54,--,-1.46%,-8.46%,2.27%,2.27%
1/30/2009,89.51,--,-3.65%,-10.50%,-9.79%,-9.79%
,,,,,,
12/31/2008,99.22,--,6.80%,-0.78%,-1.23%,-1.23%
11/28/2008,100.45,--,8.13%,0.45%,7.29%,7.29%
10/31/2008,93.62,--,0.78%,-6.38%,-33.73%,-33.73%
,,,,,,
9/30/2008,141.28,--,52.08%,41.28%,-7.55%,-7.55%
8/29/2008,152.82,--,64.51%,52.82%,-4.83%,-4.83%
7/31/2008,160.58,--,72.86%,60.58%,-1.57%,-1.57%
,,,,,,
6/30/2008,163.13,--,75.61%,63.13%,-4.06%,-4.06%
5/30/2008,170.02,--,83.03%,70.02%,-10.37%,-10.37%
4/30/2008,189.7,--,104.21%,89.70%,-4.21%,-4.21%
,,,,,,
3/31/2008,198.03,--,113.17%,98.03%,-15.50%,-15.50%
2/29/2008,234.37,--,152.29%,134.37%,9.09%,9.09%
1/31/2008,214.84,--,131.27%,114.84%,6.15%,6.15%
,,,,,,
12/31/2007,202.39,--,117.87%,102.39%,-8.70%,-8.70%
11/30/2007,221.67,--,138.62%,121.67%,-7.92%,-7.92%
10/31/2007,240.74,--,159.16%,140.74%,-7.11%,-7.11%
,,,,,,
9/28/2007,259.16,--,178.99%,159.16%,-1.22%,-1.22%
8/31/2007,262.37,--,182.44%,162.37%,-11.51%,-11.51%
7/31/2007,296.49,--,219.16%,196.49%,6.75%,6.75%
,,,,,,
6/29/2007,277.74,--,198.98%,177.74%,-8.33%,-8.33%
5/31/2007,302.96,--,226.14%,202.96%,-1.12%,-1.12%
4/30/2007,306.41,--,229.84%,206.41%,15.55%,15.55%
,,,,,,
3/30/2007,265.17,--,185.45%,165.17%,-6.10%,-6.10%
2/28/2007,282.38,--,203.98%,182.38%,0.01%,0.01%
1/31/2007,282.37,--,203.97%,182.37%,-17.10%,-17.10%
,,,,,,
12/29/2006,340.63,--,266.69%,240.63%,-2.28%,-2.28%
11/30/2006,348.57,--,275.23%,248.57%,4.56%,4.56%
10/31/2006,333.36,--,258.85%,233.36%,27.94%,27.94%
,,,,,,
9/29/2006,260.55,--,180.48%,160.55%,-3.07%,-3.07%
8/31/2006,268.8,--,189.36%,168.80%,0.97%,0.97%
7/31/2006,266.21,--,186.57%,166.21%,6.69%,6.69%
,,,,,,
6/30/2006,249.52,--,168.61%,149.52%,-12.07%,-12.07%
5/31/2006,283.76,--,205.46%,183.76%,17.33%,17.33%
4/28/2006,241.84,--,160.34%,141.84%,21.37%,21.37%
,,,,,,
3/31/2006,199.26,--,114.50%,99.26%,12.89%,12.89%
2/28/2006,176.51,--,90.02%,76.52%,2.24%,2.24%
1/31/2006,172.65,--,85.85%,72.65%,20.79%,20.79%
,,,,,,
12/30/2005,142.94,--,53.87%,42.94%,11.39%,11.39%
11/30/2005,128.31,--,38.13%,28.31%,11.23%,11.23%
10/31/2005,115.36,--,24.18%,15.36%,8.83%,8.83%
,,,,,,
9/30/2005,105.99,--,14.10%,5.99%,3.78%,3.78%
8/31/2005,102.14,--,9.95%,2.14%,7.88%,7.88%
7/29/2005,94.68,--,1.92%,-5.32%,2.56%,2.56%
,,,,,,
6/30/2005,92.32,--,-0.62%,-7.69%,-4.77%,-4.77%
5/31/2005,96.94,--,4.35%,-3.06%,-0.98%,-0.98%
4/29/2005,97.89,--,5.38%,-2.11%,-5.62%,-5.62%
,,,,,,
3/31/2005,103.72,--,11.65%,3.72%,-1.39%,-1.39%
2/28/2005,105.18,--,13.22%,5.18%,6.89%,6.89%
1/31/2005,98.4,--,5.93%,-1.60%,3.23%,3.23%
,,,,,,
12/31/2004,95.32,--,2.61%,-4.68%,7.45%,7.45%
11/30/2004,88.71,--,-4.50%,-11.29%,9.66%,9.66%
10/29/2004,80.9,--,-12.91%,-19.10%,-4.25%,-4.25%
,,,,,,
9/30/2004,84.49,--,-9.05%,-15.51%,13.60%,13.60%
8/31/2004,74.37,--,-19.94%,-25.63%,-7.57%,-7.57%
7/30/2004,80.47,--,-13.38%,-19.53%,5.14%,5.14%
,,,,,,
6/30/2004,76.53,--,-17.62%,-23.47%,-11.10%,-11.10%
5/31/2004,86.09,--,-7.32%,-13.91%,5.91%,5.91%
4/30/2004,81.29,--,-12.50%,-18.71%,-6.51%,-6.51%
,,,,,,
3/31/2004,86.94,--,-6.41%,-13.06%,-2.99%,-2.99%
2/27/2004,89.62,--,-3.52%,-10.38%,9.14%,9.14%
1/30/2004,82.11,--,-11.61%,-17.89%,1.94%,1.94%
,,,,,,
12/31/2003,80.55,--,-13.29%,-19.45%,9.35%,9.35%
11/28/2003,73.66,--,-20.71%,-26.34%,-4.36%,-4.36%
10/31/2003,77.02,--,-17.09%,-22.98%,14.07%,14.07%
,,,,,,
9/30/2003,67.52,--,-27.32%,-32.48%,1.72%,1.72%
8/29/2003,66.37,--,-28.55%,-33.63%,-5.61%,-5.61%
7/31/2003,70.32,--,-24.30%,-29.68%,8.91%,8.91%
,,,,,,
6/30/2003,64.57,--,-30.50%,-35.43%,1.32%,1.32%
5/30/2003,63.73,--,-31.40%,-36.27%,-0.42%,-0.42%
4/30/2003,64,--,-31.11%,-36.00%,0.51%,0.51%
,,,,,,
3/31/2003,63.67,--,-31.46%,-36.33%,-5.67%,-5.67%
2/28/2003,67.5,--,-27.34%,-32.50%,-1.35%,-1.35%
1/31/2003,68.42,--,-26.35%,-31.58%,6.37%,6.37%
,,,,,,
12/31/2002,64.32,--,-30.76%,-35.68%,-4.32%,-4.32%
11/29/2002,67.23,--,-27.63%,-32.77%,0.23%,0.23%
10/31/2002,67.08,--,-27.79%,-32.92%,4.06%,4.06%
,,,,,,
9/30/2002,64.46,--,-30.61%,-35.54%,-3.67%,-3.67%
8/30/2002,66.92,--,-27.97%,-33.08%,0.25%,0.25%
7/31/2002,66.75,--,-28.14%,-33.25%,-6.52%,-6.52%
,,,,,,
6/28/2002,71.4,--,-23.14%,-28.60%,4.79%,4.79%
5/31/2002,68.14,--,-26.65%,-31.86%,-5.38%,-5.38%
