BCOMLCTR Index Settings Total Return Analysis,,,,,,
Range01/29/1965 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 695 Month Holding Period Chart,,,,,,
Bloomberg Live Cattle Subindex Total Return Max Cuml Total Return 10017.7031% On 07/31/2007,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
1/31/2013,137.22,--,6407.83%,6439.15%,-2.52%,-2.52%
,,,,,,
12/31/2012,140.77,--,6575.79%,6607.92%,1.46%,1.46%
11/30/2012,138.74,--,6479.49%,6511.16%,0.45%,0.45%
10/31/2012,138.11,--,6449.86%,6481.38%,0.99%,0.99%
,,,,,,
9/28/2012,136.75,--,6385.55%,6416.76%,-3.33%,-3.33%
8/31/2012,141.46,--,6608.90%,6641.19%,1.32%,1.32%
7/31/2012,139.63,--,6521.79%,6553.66%,-0.48%,-0.48%
,,,,,,
6/29/2012,140.3,--,6553.77%,6585.79%,1.31%,1.31%
5/31/2012,138.49,--,6467.69%,6499.30%,1.91%,1.91%
4/30/2012,135.88,--,6344.31%,6375.33%,-1.72%,-1.72%
,,,,,,
3/30/2012,138.26,--,6456.77%,6488.33%,-8.68%,-8.68%
2/29/2012,151.39,--,7079.66%,7114.22%,0.92%,0.92%
1/31/2012,150.01,--,7014.18%,7048.42%,2.40%,2.40%
,,,,,,
12/30/2011,146.49,--,6847.32%,6880.75%,-1.74%,-1.74%
11/30/2011,149.08,--,6970.23%,7004.26%,2.54%,2.54%
10/31/2011,145.39,--,6795.21%,6828.39%,-3.30%,-3.30%
,,,,,,
9/30/2011,150.35,--,7030.53%,7064.85%,7.67%,7.67%
8/31/2011,139.64,--,6522.33%,6554.21%,-2.81%,-2.81%
7/29/2011,143.67,--,6713.67%,6746.46%,0.42%,0.42%
,,,,,,
6/30/2011,143.08,--,6685.43%,6718.09%,5.22%,5.22%
5/31/2011,135.98,--,6348.60%,6379.63%,-8.43%,-8.43%
4/29/2011,148.49,--,6942.00%,6975.89%,-6.30%,-6.30%
,,,,,,
3/31/2011,158.47,--,7415.34%,7451.51%,6.92%,6.92%
2/28/2011,148.22,--,6929.27%,6963.10%,-1.00%,-1.00%
1/31/2011,149.71,--,7000.12%,7034.29%,1.18%,1.18%
,,,,,,
12/31/2010,147.97,--,6917.30%,6951.07%,1.87%,1.87%
11/30/2010,145.25,--,6788.50%,6821.65%,3.53%,3.53%
10/29/2010,140.29,--,6553.46%,6585.49%,-0.77%,-0.77%
,,,,,,
9/30/2010,141.38,--,6604.91%,6637.18%,-0.37%,-0.37%
8/31/2010,141.9,--,6629.74%,6662.13%,2.84%,2.84%
7/30/2010,137.98,--,6443.79%,6475.28%,3.69%,3.69%
,,,,,,
6/30/2010,133.07,--,6210.83%,6241.21%,0.88%,0.88%
5/31/2010,131.91,--,6155.79%,6185.90%,-3.94%,-3.94%
4/30/2010,137.32,--,6412.17%,6443.52%,0.73%,0.73%
,,,,,,
3/31/2010,136.31,--,6364.69%,6395.80%,3.86%,3.86%
2/26/2010,131.24,--,6124.26%,6154.22%,2.86%,2.86%
1/29/2010,127.59,--,5951.14%,5980.27%,-0.87%,-0.87%
,,,,,,
12/31/2009,128.72,--,6004.51%,6033.89%,0.53%,0.53%
11/30/2009,128.04,--,5972.31%,6001.54%,-1.94%,-1.94%
10/30/2009,130.58,--,6092.66%,6122.47%,-0.52%,-0.52%
,,,,,,
9/30/2009,131.26,--,6124.75%,6154.71%,-0.37%,-0.37%
8/31/2009,131.75,--,6148.03%,6178.10%,-3.89%,-3.89%
7/31/2009,137.08,--,6401.14%,6432.43%,-0.35%,-0.35%
,,,,,,
6/30/2009,137.57,--,6424.23%,6455.64%,4.20%,4.20%
5/29/2009,132.02,--,6161.17%,6191.30%,-1.39%,-1.39%
4/30/2009,133.88,--,6249.24%,6279.80%,0.99%,0.99%
,,,,,,
3/31/2009,132.56,--,6186.78%,6217.04%,-2.95%,-2.95%
2/27/2009,136.6,--,6378.09%,6409.27%,0.99%,0.99%
1/30/2009,135.25,--,6314.40%,6345.27%,-5.19%,-5.19%
,,,,,,
12/31/2008,142.65,--,6665.25%,6697.81%,-1.82%,-1.82%
11/28/2008,145.3,--,6790.73%,6823.90%,-6.61%,-6.61%
10/31/2008,155.58,--,7278.26%,7313.77%,-7.58%,-7.58%
,,,,,,
9/30/2008,168.34,--,7883.40%,7921.83%,-4.81%,-4.81%
8/29/2008,176.85,--,8287.18%,8327.54%,-1.98%,-1.98%
7/31/2008,180.42,--,8456.25%,8497.43%,-3.86%,-3.86%
,,,,,,
6/30/2008,187.66,--,8799.89%,8842.72%,1.71%,1.71%
5/30/2008,184.5,--,8650.02%,8692.14%,2.85%,2.85%
4/30/2008,179.4,--,8407.87%,8448.82%,6.64%,6.64%
,,,,,,
3/31/2008,168.23,--,7878.14%,7916.54%,-8.51%,-8.51%
2/29/2008,183.87,--,8620.05%,8662.02%,0.23%,0.23%
1/31/2008,183.44,--,8599.75%,8641.63%,-5.10%,-5.10%
,,,,,,
12/31/2007,193.3,--,9067.13%,9111.25%,0.69%,0.69%
11/30/2007,191.98,--,9004.67%,9048.49%,-1.82%,-1.82%
10/31/2007,195.54,--,9173.40%,9218.04%,-4.54%,-4.54%
,,,,,,
9/28/2007,204.84,--,9614.27%,9661.02%,-0.86%,-0.86%
8/31/2007,206.61,--,9698.35%,9745.51%,-2.69%,-2.69%
7/31/2007,212.32,--,9969.24%,########,5.96%,5.96%
,,,,,,
6/29/2007,200.38,--,9402.89%,9448.63%,-0.94%,-0.94%
5/31/2007,202.28,--,9493.00%,9539.17%,-1.78%,-1.78%
4/30/2007,205.94,--,9666.48%,9713.49%,-0.37%,-0.37%
,,,,,,
3/30/2007,206.7,--,9702.90%,9750.08%,0.80%,0.80%
2/28/2007,205.06,--,9624.79%,9671.60%,4.57%,4.57%
1/31/2007,196.1,--,9199.96%,9244.72%,-0.30%,-0.30%
,,,,,,
12/29/2006,196.69,--,9227.80%,9272.70%,4.22%,4.22%
11/30/2006,188.71,--,8849.73%,8892.80%,-1.97%,-1.97%
10/31/2006,192.5,--,9029.38%,9073.31%,-1.83%,-1.83%
,,,,,,
9/29/2006,196.08,--,9199.20%,9243.96%,-3.20%,-3.20%
8/31/2006,202.56,--,9506.52%,9552.75%,5.44%,5.44%
7/31/2006,192.11,--,9010.74%,9054.59%,-0.16%,-0.16%
,,,,,,
6/30/2006,192.41,--,9025.06%,9068.98%,7.42%,7.42%
5/31/2006,179.12,--,8394.59%,8435.48%,7.04%,7.04%
4/28/2006,167.34,--,7835.86%,7874.05%,-0.79%,-0.79%
,,,,,,
3/31/2006,168.67,--,7898.92%,7937.42%,-9.55%,-9.55%
2/28/2006,186.48,--,8743.78%,8786.35%,-4.42%,-4.42%
1/31/2006,195.1,--,9152.76%,9197.29%,-3.49%,-3.49%
,,,,,,
12/30/2005,202.16,--,9487.21%,9533.35%,1.01%,1.01%
11/30/2005,200.14,--,9391.61%,9437.29%,2.60%,2.60%
10/31/2005,195.07,--,9151.30%,9195.83%,1.35%,1.35%
,,,,,,
9/30/2005,192.48,--,9028.16%,9072.09%,6.27%,6.27%
8/31/2005,181.13,--,8489.96%,8531.30%,-1.07%,-1.07%
7/29/2005,183.08,--,8582.48%,8624.27%,1.06%,1.06%
,,,,,,
6/30/2005,181.16,--,8491.52%,8532.87%,-6.14%,-6.14%
5/31/2005,193.02,--,9053.72%,9097.78%,-0.99%,-0.99%
4/29/2005,194.94,--,9144.81%,9189.30%,0.67%,0.67%
,,,,,,
3/31/2005,193.65,--,9083.72%,9127.92%,3.74%,3.74%
2/28/2005,186.66,--,8752.46%,8795.06%,-2.38%,-2.38%
1/31/2005,191.22,--,8968.61%,9012.26%,2.71%,2.71%
,,,,,,
12/31/2004,186.18,--,8729.57%,8772.07%,-1.75%,-1.75%
11/30/2004,189.49,--,8886.47%,8929.72%,2.21%,2.21%
10/29/2004,185.39,--,8691.98%,8734.29%,-3.07%,-3.07%
,,,,,,
9/30/2004,191.26,--,8970.68%,9014.34%,-0.78%,-0.78%
8/31/2004,192.78,--,9042.41%,9086.41%,-4.49%,-4.49%
7/30/2004,201.85,--,9472.61%,9518.68%,0.44%,0.44%
,,,,,,
6/30/2004,200.96,--,9430.72%,9476.59%,-3.13%,-3.13%
5/31/2004,207.46,--,9738.92%,9786.27%,7.70%,7.70%
4/30/2004,192.64,--,9035.82%,9079.79%,5.56%,5.56%
,,,,,,
3/31/2004,182.49,--,8554.70%,8596.36%,5.95%,5.95%
2/27/2004,172.25,--,8069.00%,8108.32%,4.74%,4.74%
1/30/2004,164.46,--,7699.37%,7736.91%,0.74%,0.74%
,,,,,,
12/31/2003,163.25,--,7642.14%,7679.40%,-20.66%,-20.66%
11/28/2003,205.75,--,9657.84%,9704.80%,7.11%,7.11%
10/31/2003,192.09,--,9010.01%,9053.85%,7.09%,7.09%
,,,,,,
9/30/2003,179.38,--,8406.96%,8447.90%,5.91%,5.91%
8/29/2003,169.37,--,7932.16%,7970.82%,6.71%,6.71%
7/31/2003,158.72,--,7427.11%,7463.34%,9.29%,9.29%
,,,,,,
6/30/2003,145.22,--,6787.04%,6820.19%,0.26%,0.26%
5/30/2003,144.84,--,6769.05%,6802.11%,3.19%,3.19%
4/30/2003,140.37,--,6556.88%,6588.92%,2.30%,2.30%
,,,,,,
3/31/2003,137.21,--,6407.25%,6438.57%,-1.09%,-1.09%
2/28/2003,138.72,--,6478.68%,6510.34%,-5.10%,-5.10%
1/31/2003,146.18,--,6832.49%,6865.85%,2.58%,2.58%
,,,,,,
12/31/2002,142.5,--,6657.86%,6690.39%,1.29%,1.29%
11/29/2002,140.68,--,6571.80%,6603.91%,2.37%,2.37%
10/31/2002,137.42,--,6417.25%,6448.62%,3.79%,3.79%
,,,,,,
9/30/2002,132.41,--,6179.35%,6209.57%,1.65%,1.65%
8/30/2002,130.26,--,6077.36%,6107.09%,-0.68%,-0.68%
7/31/2002,131.14,--,6119.43%,6149.36%,3.01%,3.01%
,,,,,,
6/28/2002,127.31,--,5937.64%,5966.70%,4.40%,4.40%
5/31/2002,121.94,--,5682.94%,5710.77%,-5.02%,-5.02%
4/30/2002,128.38,--,5988.53%,6017.83%,-3.15%,-3.15%
,,,,,,
3/29/2002,132.56,--,6186.66%,6216.91%,-4.49%,-4.49%
2/28/2002,138.79,--,6482.01%,6513.69%,-1.62%,-1.62%
1/31/2002,141.08,--,6590.53%,6622.73%,2.00%,2.00%
,,,,,,
12/31/2001,138.32,--,6459.58%,6491.15%,0.90%,0.90%
11/30/2001,137.08,--,6401.14%,6432.43%,-2.13%,-2.13%
10/31/2001,140.06,--,6542.38%,6574.35%,1.32%,1.32%
,,,,,,
9/28/2001,138.23,--,6455.76%,6487.31%,-10.14%,-10.14%
8/31/2001,153.83,--,7195.14%,7230.26%,-0.72%,-0.72%
7/31/2001,154.95,--,7248.36%,7283.73%,-1.93%,-1.93%
,,,,,,
6/29/2001,158,--,7393.21%,7429.28%,-0.36%,-0.36%
5/31/2001,158.57,--,7419.95%,7456.15%,3.66%,3.66%
4/30/2001,152.96,--,7154.27%,7189.19%,-1.07%,-1.07%
,,,,,,
3/30/2001,154.62,--,7233.01%,7268.31%,-2.94%,-2.94%
2/28/2001,159.32,--,7455.51%,7491.88%,6.33%,6.33%
1/31/2001,149.83,--,7005.80%,7040.00%,-2.28%,-2.28%
,,,,,,
12/29/2000,153.32,--,7171.28%,7206.27%,5.74%,5.74%
11/30/2000,145,--,6776.81%,6809.91%,-0.30%,-0.30%
10/31/2000,145.44,--,6797.52%,6830.71%,3.39%,3.39%
,,,,,,
9/29/2000,140.67,--,6571.27%,6603.37%,2.87%,2.87%
8/31/2000,136.74,--,6385.00%,6416.22%,-2.14%,-2.14%
7/31/2000,139.73,--,6526.50%,6558.39%,0.00%,0.00%
,,,,,,
6/30/2000,139.72,--,6526.36%,6558.26%,-0.30%,-0.30%
5/31/2000,140.15,--,6546.39%,6578.38%,-3.37%,-3.37%
4/28/2000,145.03,--,6777.92%,6811.03%,0.88%,0.88%
,,,,,,
3/31/2000,143.76,--,6717.77%,6750.58%,1.78%,1.78%
2/29/2000,141.24,--,6598.44%,6630.67%,-0.77%,-0.77%
1/31/2000,142.33,--,6650.19%,6682.68%,1.14%,1.14%
,,,,,,
12/31/1999,140.73,--,6574.01%,6606.13%,-0.21%,-0.21%
11/30/1999,141.02,--,6587.77%,6619.96%,1.26%,1.26%
10/29/1999,139.27,--,6504.64%,6536.43%,-0.55%,-0.55%
,,,,,,
9/30/1999,140.03,--,6541.07%,6573.03%,2.51%,2.51%
8/31/1999,136.61,--,6378.62%,6409.80%,3.82%,3.82%
7/30/1999,131.59,--,6140.43%,6170.46%,1.50%,1.50%
,,,,,,
6/30/1999,129.64,--,6048.15%,6077.74%,0.14%,0.14%
5/31/1999,129.45,--,6039.29%,6068.84%,-0.19%,-0.19%
4/30/1999,129.7,--,6051.15%,6080.76%,-0.87%,-0.87%
,,,,,,
3/31/1999,130.83,--,6104.82%,6134.69%,-2.64%,-2.64%
2/26/1999,134.39,--,6273.33%,6304.01%,4.89%,4.89%
1/29/1999,128.12,--,5975.93%,6005.18%,2.91%,2.91%
,,,,,,
12/31/1998,124.49,--,5803.97%,5832.39%,-3.22%,-3.22%
11/30/1998,128.63,--,6000.10%,6029.46%,-4.93%,-4.93%
10/30/1998,135.3,--,6316.48%,6347.36%,5.62%,5.62%
,,,,,,
9/30/1998,128.1,--,5974.95%,6004.19%,0.93%,0.93%
8/31/1998,126.92,--,5919.13%,5948.10%,-1.12%,-1.12%
7/31/1998,128.36,--,5987.29%,6016.58%,-8.32%,-8.32%
,,,,,,
6/30/1998,140,--,6539.38%,6571.34%,-1.48%,-1.48%
5/29/1998,142.11,--,6639.42%,6671.86%,-5.91%,-5.91%
4/30/1998,151.03,--,7062.69%,7097.17%,6.10%,6.10%
,,,,,,
3/31/1998,142.34,--,6650.58%,6683.07%,-0.36%,-0.36%
2/27/1998,142.85,--,6674.75%,6707.36%,-4.22%,-4.22%
1/30/1998,149.14,--,6972.93%,7006.97%,-1.87%,-1.87%
,,,,,,
12/31/1997,151.98,--,7107.54%,7142.23%,-2.71%,-2.71%
11/28/1997,156.2,--,7307.99%,7343.65%,-1.10%,-1.10%
10/31/1997,157.95,--,7390.75%,7426.80%,1.06%,1.06%
,,,,,,
9/30/1997,156.29,--,7312.24%,7347.92%,-0.82%,-0.82%
8/29/1997,157.58,--,7373.17%,7409.14%,-4.45%,-4.45%
7/31/1997,164.92,--,7721.35%,7758.99%,4.11%,4.11%
,,,,,,
6/30/1997,158.42,--,7412.84%,7449.00%,-0.31%,-0.31%
5/30/1997,158.91,--,7436.14%,7472.41%,0.24%,0.24%
4/30/1997,158.53,--,7418.11%,7454.30%,-0.07%,-0.07%
,,,,,,
3/31/1997,158.64,--,7423.29%,7459.50%,-1.01%,-1.01%
2/28/1997,160.26,--,7500.13%,7536.71%,4.60%,4.60%
1/31/1997,153.21,--,7166.06%,7201.03%,1.45%,1.45%
,,,,,,
12/31/1996,151.02,--,7062.10%,7096.57%,2.49%,2.49%
11/29/1996,147.35,--,6888.13%,6921.76%,0.33%,0.33%
10/31/1996,146.86,--,6864.81%,6898.33%,-1.74%,-1.74%
,,,,,,
9/30/1996,149.47,--,6988.43%,7022.55%,0.40%,0.40%
8/30/1996,148.87,--,6959.90%,6993.88%,5.81%,5.81%
7/31/1996,140.69,--,6572.32%,6604.43%,1.54%,1.54%
,,,,,,
6/28/1996,138.56,--,6471.39%,6503.02%,2.42%,2.42%
5/31/1996,135.29,--,6316.06%,6346.94%,10.34%,10.34%
4/30/1996,122.61,--,5714.56%,5742.54%,-7.80%,-7.80%
,,,,,,
3/29/1996,132.97,--,6206.19%,6236.55%,-3.26%,-3.26%
2/29/1996,137.45,--,6418.72%,6450.09%,0.51%,0.51%
1/31/1996,136.75,--,6385.49%,6416.70%,-4.25%,-4.25%
,,,,,,
12/29/1995,142.82,--,6673.08%,6705.68%,-1.35%,-1.35%
11/30/1995,144.77,--,6765.84%,6798.89%,0.03%,0.03%
10/31/1995,144.74,--,6764.12%,6797.16%,3.04%,3.04%
,,,,,,
9/29/1995,140.47,--,6561.90%,6593.96%,2.75%,2.75%
8/31/1995,136.72,--,6383.85%,6415.05%,-3.42%,-3.42%
7/31/1995,141.56,--,6613.29%,6645.60%,2.97%,2.97%
,,,,,,
6/30/1995,137.47,--,6419.44%,6450.82%,5.68%,5.68%
5/31/1995,130.08,--,6068.98%,6098.67%,-3.68%,-3.68%
4/28/1995,135.05,--,6304.73%,6335.55%,2.48%,2.48%
,,,,,,
3/31/1995,131.78,--,6149.82%,6179.90%,-8.59%,-8.59%
2/28/1995,144.16,--,6736.89%,6769.79%,0.62%,0.62%
1/31/1995,143.27,--,6694.57%,6727.27%,1.46%,1.46%
,,,,,,
12/30/1994,141.21,--,6596.84%,6629.07%,8.58%,8.58%
11/30/1994,130.06,--,6067.87%,6097.55%,-2.56%,-2.56%
10/31/1994,133.47,--,6229.69%,6260.16%,2.62%,2.62%
,,,,,,
9/30/1994,130.06,--,6068.27%,6097.96%,-1.89%,-1.89%
8/31/1994,132.57,--,6186.99%,6217.25%,-0.82%,-0.82%
7/29/1994,133.66,--,6238.66%,6269.16%,7.38%,7.38%
,,,,,,
6/30/1994,124.47,--,5802.97%,5831.38%,-2.10%,-2.10%
5/31/1994,127.14,--,5929.38%,5958.40%,-6.63%,-6.63%
4/29/1994,136.17,--,6357.68%,6388.76%,-3.72%,-3.72%
,,,,,,
3/31/1994,141.43,--,6607.38%,6639.67%,-1.03%,-1.03%
2/28/1994,142.91,--,6677.45%,6710.07%,1.10%,1.10%
1/31/1994,141.35,--,6603.71%,6635.97%,0.88%,0.88%
,,,,,,
12/31/1993,140.12,--,6545.23%,6577.21%,1.58%,1.58%
11/30/1993,137.94,--,6441.88%,6473.37%,-3.18%,-3.18%
10/29/1993,142.47,--,6656.51%,6689.03%,0.14%,0.14%
,,,,,,
9/30/1993,142.27,--,6647.22%,6679.70%,-1.46%,-1.46%
8/31/1993,144.39,--,6747.45%,6780.41%,0.20%,0.20%
7/30/1993,144.09,--,6733.53%,6766.42%,-0.58%,-0.58%
,,,,,,
6/30/1993,144.93,--,6773.33%,6806.41%,2.57%,2.57%
5/31/1993,141.3,--,6601.02%,6633.28%,-0.32%,-0.32%
