BCOMNGTR Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Natural Gas Subindex Total Return Max Cuml Total Return 221.1904% On 12/29/2000,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
10/31/2006,53.46,--,-38.72%,-46.54%,13.21%,13.21%
,,,,,,
9/29/2006,47.23,--,-45.87%,-52.78%,-34.76%,-34.76%
8/31/2006,72.39,--,-17.02%,-27.61%,-19.07%,-19.07%
7/31/2006,89.45,--,2.53%,-10.55%,29.47%,29.47%
,,,,,,
6/30/2006,69.09,--,-20.80%,-30.91%,-9.03%,-9.03%
5/31/2006,75.95,--,-12.94%,-24.05%,-5.85%,-5.85%
4/28/2006,80.66,--,-7.54%,-19.34%,-10.64%,-10.64%
,,,,,,
3/31/2006,90.27,--,3.48%,-9.73%,4.77%,4.77%
2/28/2006,86.17,--,-1.23%,-13.84%,-28.91%,-28.91%
1/31/2006,121.2,--,38.93%,21.20%,-17.68%,-17.68%
,,,,,,
12/30/2005,147.22,--,68.77%,47.22%,-9.34%,-9.34%
11/30/2005,162.4,--,86.16%,62.40%,-0.10%,-0.10%
10/31/2005,162.56,--,86.35%,62.56%,-14.88%,-14.88%
,,,,,,
9/30/2005,190.99,--,118.94%,90.99%,19.76%,19.76%
8/31/2005,159.47,--,82.81%,59.47%,40.54%,40.54%
7/29/2005,113.47,--,30.07%,13.47%,12.43%,12.43%
,,,,,,
6/30/2005,100.92,--,15.69%,0.92%,9.20%,9.20%
5/31/2005,92.42,--,5.94%,-7.58%,-4.46%,-4.46%
4/29/2005,96.74,--,10.89%,-3.26%,-14.90%,-14.90%
,,,,,,
3/31/2005,113.68,--,30.31%,13.68%,12.64%,12.64%
2/28/2005,100.92,--,15.68%,0.92%,5.80%,5.80%
1/31/2005,95.39,--,9.34%,-4.61%,2.25%,2.25%
,,,,,,
12/31/2004,93.29,--,6.94%,-6.71%,-19.44%,-19.44%
11/30/2004,115.81,--,32.76%,15.81%,-18.64%,-18.64%
10/29/2004,142.34,--,63.17%,42.34%,12.38%,12.38%
,,,,,,
9/30/2004,126.66,--,45.20%,26.66%,19.02%,19.02%
8/31/2004,106.42,--,22.00%,6.42%,-15.78%,-15.78%
7/30/2004,126.37,--,44.86%,26.37%,-0.89%,-0.89%
,,,,,,
6/30/2004,127.51,--,46.16%,27.51%,-5.24%,-5.24%
5/31/2004,134.56,--,54.25%,34.56%,8.35%,8.35%
4/30/2004,124.19,--,42.36%,24.19%,-2.05%,-2.05%
,,,,,,
3/31/2004,126.79,--,45.34%,26.79%,8.74%,8.74%
2/27/2004,116.6,--,33.66%,16.60%,3.45%,3.45%
1/30/2004,112.72,--,29.21%,12.72%,-9.92%,-9.92%
,,,,,,
12/31/2003,125.14,--,43.45%,25.14%,29.50%,29.50%
11/28/2003,96.63,--,10.77%,-3.37%,-3.91%,-3.91%
10/31/2003,100.57,--,15.28%,0.57%,-2.42%,-2.42%
,,,,,,
9/30/2003,103.06,--,18.14%,3.06%,-2.95%,-2.95%
8/29/2003,106.19,--,21.73%,6.19%,0.75%,0.75%
7/31/2003,105.4,--,20.82%,5.40%,-13.41%,-13.41%
,,,,,,
6/30/2003,121.73,--,39.54%,21.73%,-14.07%,-14.07%
5/30/2003,141.65,--,62.38%,41.65%,14.48%,14.48%
4/30/2003,123.73,--,41.84%,23.73%,6.52%,6.52%
,,,,,,
3/31/2003,116.16,--,33.15%,16.16%,-16.57%,-16.57%
2/28/2003,139.23,--,59.60%,39.23%,18.58%,18.58%
1/31/2003,117.41,--,34.59%,17.41%,19.58%,19.58%
,,,,,,
12/31/2002,98.19,--,12.55%,-1.81%,15.94%,15.94%
11/29/2002,84.69,--,-2.92%,-15.31%,-1.22%,-1.22%
10/31/2002,85.73,--,-1.73%,-14.27%,-5.25%,-5.25%
,,,,,,
9/30/2002,90.48,--,3.72%,-9.52%,14.28%,14.28%
8/30/2002,79.18,--,-9.24%,-20.82%,8.29%,8.29%
7/31/2002,73.11,--,-16.19%,-26.89%,-9.61%,-9.61%
,,,,,,
6/28/2002,80.88,--,-7.29%,-19.12%,-1.10%,-1.10%
5/31/2002,81.78,--,-6.25%,-18.22%,-15.72%,-15.72%
4/30/2002,97.04,--,11.24%,-2.96%,13.77%,13.77%
,,,,,,
3/29/2002,85.3,--,-2.22%,-14.70%,36.13%,36.13%
2/28/2002,62.66,--,-28.17%,-37.34%,6.45%,6.45%
1/31/2002,58.86,--,-32.52%,-41.14%,-16.36%,-16.36%
,,,,,,
12/31/2001,70.38,--,-19.32%,-29.62%,-7.84%,-7.84%
11/30/2001,76.37,--,-12.46%,-23.63%,-21.08%,-21.08%
10/31/2001,96.77,--,10.93%,-3.23%,24.02%,24.02%
,,,,,,
9/28/2001,78.03,--,-10.56%,-21.97%,-17.00%,-17.00%
8/31/2001,94.01,--,7.76%,-5.99%,-24.92%,-24.92%
7/31/2001,125.22,--,43.54%,25.22%,4.24%,4.24%
,,,,,,
6/29/2001,120.13,--,37.70%,20.13%,-21.48%,-21.48%
5/31/2001,152.98,--,75.36%,52.98%,-17.59%,-17.59%
4/30/2001,185.64,--,112.80%,85.64%,-6.64%,-6.64%
,,,,,,
3/30/2001,198.85,--,127.95%,98.85%,-4.54%,-4.54%
2/28/2001,208.31,--,138.79%,108.31%,-0.60%,-0.60%
1/31/2001,209.57,--,140.23%,109.57%,-34.75%,-34.75%
,,,,,,
12/29/2000,321.19,--,268.18%,221.19%,50.89%,50.89%
11/30/2000,212.87,--,144.01%,112.87%,46.17%,46.17%
10/31/2000,145.63,--,66.94%,45.63%,-13.11%,-13.11%
,,,,,,
9/29/2000,167.6,--,92.12%,67.60%,7.67%,7.67%
8/31/2000,155.66,--,78.44%,55.66%,28.07%,28.07%
7/31/2000,121.55,--,39.33%,21.55%,-14.59%,-14.59%
,,,,,,
6/30/2000,142.31,--,63.14%,42.31%,3.49%,3.49%
