BCOMALTR Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Aluminum Subindex Total Return Max Cuml Total Return 74.7910% On 02/29/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
,,,,,,
12/31/2015,51.2,--,-46.14%,-48.80%,3.85%,3.85%
11/30/2015,49.3,--,-48.13%,-50.70%,-2.02%,-2.02%
10/30/2015,50.32,--,-47.06%,-49.69%,-7.08%,-7.08%
,,,,,,
9/30/2015,54.15,--,-43.03%,-45.85%,-2.43%,-2.43%
8/31/2015,55.5,--,-41.61%,-44.50%,-1.31%,-1.31%
7/31/2015,56.23,--,-40.84%,-43.77%,-4.76%,-4.76%
,,,,,,
6/30/2015,59.04,--,-37.88%,-40.96%,-3.46%,-3.46%
5/29/2015,61.16,--,-35.65%,-38.84%,-10.73%,-10.73%
4/30/2015,68.51,--,-27.92%,-31.49%,7.62%,7.62%
,,,,,,
3/31/2015,63.66,--,-33.02%,-36.34%,-1.91%,-1.91%
2/27/2015,64.9,--,-31.72%,-35.10%,-2.78%,-2.78%
1/30/2015,66.76,--,-29.76%,-33.24%,0.49%,0.49%
,,,,,,
12/31/2014,66.43,--,-30.10%,-33.57%,-8.48%,-8.48%
11/28/2014,72.59,--,-23.63%,-27.41%,-1.93%,-1.93%
10/31/2014,74.01,--,-22.13%,-25.99%,4.28%,4.28%
,,,,,,
9/30/2014,70.98,--,-25.32%,-29.02%,-7.15%,-7.15%
8/29/2014,76.44,--,-19.58%,-23.56%,4.74%,4.74%
7/31/2014,72.98,--,-23.22%,-27.02%,5.01%,5.01%
,,,,,,
6/30/2014,69.5,--,-26.88%,-30.50%,2.38%,2.38%
5/30/2014,67.88,--,-28.58%,-32.12%,1.90%,1.90%
4/30/2014,66.62,--,-29.91%,-33.38%,0.39%,0.39%
,,,,,,
3/31/2014,66.36,--,-30.18%,-33.64%,1.00%,1.00%
2/28/2014,65.7,--,-30.88%,-34.30%,2.07%,2.07%
1/31/2014,64.37,--,-32.28%,-35.63%,-6.10%,-6.10%
,,,,,,
12/31/2013,68.55,--,-27.88%,-31.45%,1.78%,1.78%
11/29/2013,67.35,--,-29.14%,-32.65%,-6.45%,-6.45%
10/31/2013,71.99,--,-24.26%,-28.01%,-0.07%,-0.07%
,,,,,,
9/30/2013,72.04,--,-24.21%,-27.96%,0.90%,0.90%
8/30/2013,71.4,--,-24.88%,-28.60%,-0.26%,-0.26%
7/31/2013,71.59,--,-24.68%,-28.41%,0.70%,0.70%
,,,,,,
6/28/2013,71.09,--,-25.20%,-28.91%,-7.71%,-7.71%
5/31/2013,77.03,--,-18.96%,-22.97%,1.17%,1.17%
4/30/2013,76.14,--,-19.90%,-23.86%,-2.72%,-2.72%
,,,,,,
3/29/2013,78.26,--,-17.66%,-21.74%,-5.07%,-5.07%
2/28/2013,82.45,--,-13.26%,-17.55%,-4.90%,-4.90%
1/31/2013,86.69,--,-8.79%,-13.31%,0.24%,0.24%
,,,,,,
12/31/2012,86.49,--,-9.01%,-13.51%,-1.69%,-1.69%
11/30/2012,87.97,--,-7.44%,-12.03%,9.63%,9.63%
10/31/2012,80.25,--,-15.57%,-19.75%,-10.22%,-10.22%
,,,,,,
9/28/2012,89.38,--,-5.96%,-10.62%,10.72%,10.72%
8/31/2012,80.73,--,-15.06%,-19.27%,-0.05%,-0.05%
7/31/2012,80.77,--,-15.02%,-19.23%,-1.71%,-1.71%
,,,,,,
6/29/2012,82.17,--,-13.55%,-17.83%,-4.58%,-4.58%
5/31/2012,86.12,--,-9.39%,-13.88%,-6.60%,-6.60%
4/30/2012,92.21,--,-2.99%,-7.79%,-0.87%,-0.87%
,,,,,,
3/30/2012,93.02,--,-2.13%,-6.98%,-9.29%,-9.29%
2/29/2012,102.55,--,7.89%,2.55%,3.35%,3.35%
1/31/2012,99.22,--,4.39%,-0.78%,10.16%,10.16%
,,,,,,
12/30/2011,90.07,--,-5.24%,-9.93%,-4.92%,-4.92%
11/30/2011,94.73,--,-0.34%,-5.27%,-4.53%,-4.53%
10/31/2011,99.22,--,4.39%,-0.78%,2.40%,2.40%
,,,,,,
9/30/2011,96.89,--,1.94%,-3.11%,-13.10%,-13.10%
8/31/2011,111.49,--,17.30%,11.49%,-6.51%,-6.51%
7/29/2011,119.26,--,25.47%,19.26%,3.31%,3.31%
,,,,,,
6/30/2011,115.43,--,21.45%,15.43%,-5.74%,-5.74%
5/31/2011,122.46,--,28.84%,22.46%,-3.63%,-3.63%
4/29/2011,127.07,--,33.69%,27.07%,4.26%,4.26%
,,,,,,
3/31/2011,121.89,--,28.24%,21.89%,1.41%,1.41%
2/28/2011,120.19,--,26.45%,20.19%,2.77%,2.77%
1/31/2011,116.94,--,23.04%,16.94%,1.69%,1.69%
,,,,,,
12/31/2010,115,--,20.99%,15.00%,8.44%,8.44%
11/30/2010,106.04,--,11.57%,6.04%,-3.37%,-3.37%
10/29/2010,109.74,--,15.45%,9.74%,-0.71%,-0.71%
,,,,,,
9/30/2010,110.52,--,16.28%,10.52%,13.83%,13.83%
8/31/2010,97.09,--,2.15%,-2.91%,-5.73%,-5.73%
7/30/2010,102.99,--,8.36%,2.99%,9.63%,9.63%
,,,,,,
6/30/2010,93.94,--,-1.16%,-6.06%,-3.75%,-3.75%
5/31/2010,97.61,--,2.69%,-2.39%,-9.85%,-9.85%
4/30/2010,108.27,--,13.91%,8.27%,-3.36%,-3.36%
,,,,,,
3/31/2010,112.04,--,17.87%,12.04%,8.33%,8.33%
2/26/2010,103.42,--,8.81%,3.43%,2.21%,2.21%
1/29/2010,101.19,--,6.46%,1.19%,-7.27%,-7.27%
,,,,,,
12/31/2009,109.13,--,14.81%,9.13%,7.75%,7.75%
11/30/2009,101.27,--,6.55%,1.28%,7.39%,7.39%
10/30/2009,94.3,--,-0.78%,-5.70%,0.29%,0.29%
,,,,,,
9/30/2009,94.03,--,-1.07%,-5.97%,-1.12%,-1.12%
8/31/2009,95.1,--,0.06%,-4.90%,-0.25%,-0.25%
7/31/2009,95.34,--,0.31%,-4.66%,15.83%,15.83%
,,,,,,
6/30/2009,82.32,--,-13.40%,-17.68%,12.71%,12.71%
5/29/2009,73.04,--,-23.16%,-26.96%,-4.37%,-4.37%
4/30/2009,76.37,--,-19.65%,-23.63%,6.56%,6.56%
,,,,,,
3/31/2009,71.68,--,-24.59%,-28.33%,2.62%,2.62%
2/27/2009,69.85,--,-26.51%,-30.15%,-1.29%,-1.29%
1/30/2009,70.76,--,-25.55%,-29.24%,-13.23%,-13.23%
,,,,,,
12/31/2008,81.54,--,-14.21%,-18.46%,-14.02%,-14.02%
11/28/2008,94.84,--,-0.22%,-5.16%,-13.82%,-13.82%
10/31/2008,110.04,--,15.78%,10.04%,-16.72%,-16.72%
,,,,,,
9/30/2008,132.13,--,39.01%,32.13%,-11.13%,-11.13%
8/29/2008,148.68,--,56.42%,48.68%,-9.38%,-9.38%
7/31/2008,164.06,--,72.61%,64.06%,-4.79%,-4.79%
,,,,,,
6/30/2008,172.31,--,81.29%,72.31%,5.83%,5.83%
5/30/2008,162.82,--,71.31%,62.82%,0.46%,0.46%
4/30/2008,162.07,--,70.52%,62.07%,-3.22%,-3.22%
,,,,,,
3/31/2008,167.46,--,76.18%,67.46%,-4.20%,-4.20%
2/29/2008,174.79,--,83.90%,74.79%,14.12%,14.12%
1/31/2008,153.16,--,61.14%,53.16%,12.45%,12.45%
,,,,,,
12/31/2007,136.21,--,43.30%,36.21%,-4.25%,-4.25%
11/30/2007,142.25,--,49.66%,42.25%,-2.14%,-2.14%
10/31/2007,145.35,--,52.93%,45.35%,0.61%,0.61%
,,,,,,
9/28/2007,144.48,--,52.01%,44.48%,-1.33%,-1.33%
8/31/2007,146.42,--,54.05%,46.42%,-7.99%,-7.99%
7/31/2007,159.14,--,67.43%,59.14%,0.54%,0.54%
,,,,,,
6/29/2007,158.28,--,66.52%,58.28%,-2.66%,-2.66%
5/31/2007,162.61,--,71.08%,62.61%,-2.65%,-2.65%
4/30/2007,167.04,--,75.75%,67.04%,2.67%,2.67%
,,,,,,
3/30/2007,162.7,--,71.18%,62.70%,-0.62%,-0.62%
2/28/2007,163.71,--,72.24%,63.71%,3.39%,3.39%
1/31/2007,158.35,--,66.60%,58.35%,-1.38%,-1.38%
,,,,,,
12/29/2006,160.57,--,68.94%,60.57%,3.67%,3.67%
11/30/2006,154.88,--,62.95%,54.88%,-1.97%,-1.97%
10/31/2006,157.99,--,66.22%,57.99%,6.03%,6.03%
,,,,,,
9/29/2006,149.01,--,56.77%,49.01%,6.54%,6.54%
8/31/2006,139.86,--,47.15%,39.86%,-2.82%,-2.82%
7/31/2006,143.92,--,51.42%,43.92%,-2.33%,-2.33%
,,,,,,
6/30/2006,147.35,--,55.03%,47.35%,-1.11%,-1.11%
5/31/2006,149,--,56.76%,49.00%,-3.79%,-3.79%
4/28/2006,154.86,--,62.93%,54.86%,11.63%,11.63%
,,,,,,
3/31/2006,138.73,--,45.96%,38.73%,2.23%,2.23%
2/28/2006,135.7,--,42.77%,35.70%,-4.07%,-4.07%
1/31/2006,141.45,--,48.83%,41.46%,10.34%,10.34%
,,,,,,
12/30/2005,128.19,--,34.88%,28.20%,7.07%,7.07%
11/30/2005,119.73,--,25.97%,19.73%,8.28%,8.28%
10/31/2005,110.58,--,16.34%,10.58%,7.80%,7.80%
,,,,,,
9/30/2005,102.58,--,7.93%,2.58%,-0.02%,-0.02%
8/31/2005,102.6,--,7.95%,2.60%,-0.48%,-0.48%
7/29/2005,103.1,--,8.47%,3.10%,7.95%,7.95%
,,,,,,
6/30/2005,95.5,--,0.48%,-4.50%,-1.38%,-1.38%
5/31/2005,96.84,--,1.89%,-3.16%,-4.30%,-4.30%
4/29/2005,101.19,--,6.46%,1.19%,-7.63%,-7.63%
,,,,,,
3/31/2005,109.54,--,15.25%,9.54%,3.66%,3.66%
2/28/2005,105.67,--,11.18%,5.67%,3.58%,3.58%
1/31/2005,102.02,--,7.34%,2.02%,-5.08%,-5.08%
,,,,,,
12/31/2004,107.48,--,13.08%,7.48%,7.25%,7.25%
11/30/2004,100.21,--,5.44%,0.21%,1.28%,1.28%
10/29/2004,98.94,--,4.10%,-1.06%,-0.86%,-0.86%
,,,,,,
9/30/2004,99.81,--,5.01%,-0.20%,9.48%,9.48%
8/31/2004,91.16,--,-4.09%,-8.84%,-0.29%,-0.29%
7/30/2004,91.43,--,-3.81%,-8.57%,-1.31%,-1.31%
,,,,,,
6/30/2004,92.64,--,-2.53%,-7.36%,1.97%,1.97%
5/31/2004,90.86,--,-4.41%,-9.14%,1.40%,1.40%
4/30/2004,89.6,--,-5.73%,-10.40%,-3.50%,-3.50%
,,,,,,
3/31/2004,92.85,--,-2.31%,-7.15%,-0.06%,-0.06%
2/27/2004,92.9,--,-2.25%,-7.10%,3.79%,3.79%
1/30/2004,89.51,--,-5.82%,-10.49%,3.22%,3.22%
,,,,,,
12/31/2003,86.72,--,-8.76%,-13.28%,5.43%,5.43%
11/28/2003,82.26,--,-13.46%,-17.74%,-0.26%,-0.26%
10/31/2003,82.47,--,-13.23%,-17.53%,7.19%,7.19%
,,,,,,
9/30/2003,76.94,--,-19.05%,-23.06%,-0.90%,-0.90%
8/29/2003,77.64,--,-18.32%,-22.37%,-2.26%,-2.26%
7/31/2003,79.43,--,-16.43%,-20.57%,7.67%,7.67%
,,,,,,
6/30/2003,73.78,--,-22.38%,-26.22%,-4.02%,-4.02%
5/30/2003,76.87,--,-19.13%,-23.13%,5.13%,5.13%
4/30/2003,73.12,--,-23.07%,-26.88%,1.59%,1.59%
,,,,,,
3/31/2003,71.97,--,-24.28%,-28.03%,-5.25%,-5.25%
2/28/2003,75.96,--,-20.08%,-24.04%,0.55%,0.55%
1/31/2003,75.54,--,-20.52%,-24.46%,4.83%,4.83%
,,,,,,
12/31/2002,72.06,--,-24.18%,-27.94%,-1.79%,-1.79%
11/29/2002,73.38,--,-22.80%,-26.62%,2.12%,2.12%
10/31/2002,71.86,--,-24.40%,-28.14%,4.39%,4.39%
,,,,,,
9/30/2002,68.84,--,-27.58%,-31.16%,-1.33%,-1.33%
8/30/2002,69.76,--,-26.60%,-30.24%,-0.79%,-0.79%
7/31/2002,70.32,--,-26.02%,-29.68%,-5.50%,-5.50%
,,,,,,
6/28/2002,74.41,--,-21.72%,-25.59%,-0.97%,-0.97%
5/31/2002,75.13,--,-20.95%,-24.87%,-0.32%,-0.32%
4/30/2002,75.37,--,-20.70%,-24.63%,-0.91%,-0.91%
,,,,,,
3/29/2002,76.07,--,-19.97%,-23.94%,-0.16%,-0.16%
2/28/2002,76.19,--,-19.84%,-23.81%,0.60%,0.60%
1/31/2002,75.73,--,-20.32%,-24.27%,2.40%,2.40%
,,,,,,
12/31/2001,73.96,--,-22.18%,-26.04%,-8.09%,-8.09%
11/30/2001,80.47,--,-15.34%,-19.53%,14.63%,14.63%
10/31/2001,70.2,--,-26.14%,-29.80%,-4.34%,-4.34%
,,,,,,
9/28/2001,73.39,--,-22.79%,-26.61%,-5.43%,-5.43%
8/31/2001,77.6,--,-18.36%,-22.40%,-0.73%,-0.73%
7/31/2001,78.17,--,-17.76%,-21.83%,-4.46%,-4.46%
,,,,,,
6/29/2001,81.81,--,-13.93%,-18.19%,-2.50%,-2.50%
5/31/2001,83.91,--,-11.72%,-16.09%,-3.09%,-3.09%
4/30/2001,86.58,--,-8.91%,-13.42%,4.28%,4.28%
,,,,,,
3/30/2001,83.03,--,-12.65%,-16.97%,-4.95%,-4.95%
2/28/2001,87.35,--,-8.10%,-12.65%,-2.85%,-2.85%
1/31/2001,89.92,--,-5.40%,-10.08%,5.14%,5.14%
,,,,,,
12/29/2000,85.52,--,-10.03%,-14.48%,4.33%,4.33%
11/30/2000,81.96,--,-13.76%,-18.04%,1.90%,1.90%
10/31/2000,80.44,--,-15.37%,-19.56%,-5.53%,-5.53%
,,,,,,
9/29/2000,85.15,--,-10.42%,-14.85%,0.55%,0.55%
8/31/2000,84.68,--,-10.91%,-15.32%,1.65%,1.65%
7/31/2000,83.31,--,-12.35%,-16.69%,-0.49%,-0.49%
,,,,,,
6/30/2000,83.72,--,-11.92%,-16.28%,7.75%,7.75%
5/31/2000,77.7,--,-18.25%,-22.30%,-0.99%,-0.99%
4/28/2000,78.48,--,-17.43%,-21.52%,-4.48%,-4.48%
,,,,,,
3/31/2000,82.16,--,-13.56%,-17.84%,-2.26%,-2.26%
2/29/2000,84.05,--,-11.57%,-15.95%,-7.01%,-7.01%
1/31/2000,90.39,--,-4.90%,-9.61%,4.36%,4.36%
,,,,,,
12/31/1999,86.61,--,-8.88%,-13.39%,5.84%,5.84%
11/30/1999,81.83,--,-13.91%,-18.17%,3.33%,3.33%
10/29/1999,79.2,--,-16.68%,-20.80%,-0.92%,-0.92%
,,,,,,
9/30/1999,79.93,--,-15.90%,-20.07%,1.55%,1.55%
8/31/1999,78.72,--,-17.18%,-21.28%,5.37%,5.37%
7/30/1999,74.7,--,-21.40%,-25.30%,-0.04%,-0.04%
,,,,,,
6/30/1999,74.74,--,-21.37%,-25.26%,9.90%,9.90%
5/31/1999,68,--,-28.46%,-32.00%,-7.05%,-7.05%
4/30/1999,73.16,--,-23.03%,-26.84%,10.68%,10.68%
,,,,,,
3/31/1999,66.1,--,-30.46%,-33.90%,3.91%,3.91%
2/26/1999,63.61,--,-33.07%,-36.39%,-2.01%,-2.01%
1/29/1999,64.91,--,-31.70%,-35.09%,-2.80%,-2.80%
,,,,,,
12/31/1998,66.79,--,-29.73%,-33.21%,-4.90%,-4.90%
11/30/1998,70.23,--,-26.11%,-29.77%,-0.28%,-0.28%
10/30/1998,70.43,--,-25.90%,-29.57%,-1.17%,-1.17%
,,,,,,
9/30/1998,71.26,--,-25.02%,-28.74%,-2.76%,-2.76%
8/31/1998,73.29,--,-22.90%,-26.72%,1.22%,1.22%
7/31/1998,72.4,--,-23.82%,-27.60%,1.15%,1.15%
,,,,,,
6/30/1998,71.58,--,-24.69%,-28.42%,-3.77%,-3.77%
5/29/1998,74.38,--,-21.75%,-25.62%,-5.26%,-5.26%
4/30/1998,78.51,--,-17.40%,-21.49%,-0.20%,-0.20%
,,,,,,
3/31/1998,78.67,--,-17.23%,-21.33%,-1.74%,-1.74%
2/27/1998,80.06,--,-15.77%,-19.94%,-4.03%,-4.03%
1/30/1998,83.42,--,-12.23%,-16.58%,-1.00%,-1.00%
,,,,,,
12/31/1997,84.27,--,-11.34%,-15.73%,-2.82%,-2.82%
11/28/1997,86.71,--,-8.77%,-13.29%,-1.90%,-1.90%
10/31/1997,88.39,--,-7.00%,-11.61%,-0.62%,-0.62%
,,,,,,
9/30/1997,88.94,--,-6.43%,-11.06%,2.02%,2.02%
8/29/1997,87.18,--,-8.28%,-12.82%,-3.71%,-3.71%
7/31/1997,90.54,--,-4.74%,-9.46%,7.20%,7.20%
,,,,,,
6/30/1997,84.46,--,-11.14%,-15.54%,-1.50%,-1.50%
5/30/1997,85.75,--,-9.79%,-14.25%,-1.45%,-1.45%
4/30/1997,87.01,--,-8.46%,-12.99%,-0.03%,-0.03%
,,,,,,
3/31/1997,87.04,--,-8.43%,-12.97%,-1.07%,-1.07%
2/28/1997,87.98,--,-7.44%,-12.03%,1.28%,1.28%
1/31/1997,86.86,--,-8.61%,-13.14%,5.36%,5.36%
,,,,,,
12/31/1996,82.44,--,-13.27%,-17.56%,0.65%,0.65%
11/29/1996,81.9,--,-13.83%,-18.10%,6.23%,6.23%
10/31/1996,77.1,--,-18.88%,-22.90%,4.37%,4.37%
,,,,,,
9/30/1996,73.87,--,-22.28%,-26.13%,-9.34%,-9.34%
8/30/1996,81.49,--,-14.27%,-18.51%,-1.31%,-1.31%
7/31/1996,82.57,--,-13.13%,-17.43%,0.81%,0.81%
,,,,,,
6/28/1996,81.91,--,-13.83%,-18.09%,-5.77%,-5.77%
5/31/1996,86.92,--,-8.55%,-13.08%,-2.30%,-2.30%
4/30/1996,88.97,--,-6.40%,-11.04%,-3.12%,-3.12%
,,,,,,
3/29/1996,91.83,--,-3.38%,-8.17%,3.60%,3.60%
2/29/1996,88.64,--,-6.74%,-11.36%,1.68%,1.68%
1/31/1996,87.18,--,-8.28%,-12.82%,-6.96%,-6.96%
,,,,,,
12/29/1995,93.7,--,-1.41%,-6.30%,0.84%,0.84%
11/30/1995,92.92,--,-2.24%,-7.08%,-0.95%,-0.95%
10/31/1995,93.81,--,-1.30%,-6.19%,-5.12%,-5.12%
,,,,,,
9/29/1995,98.88,--,4.03%,-1.12%,-1.70%,-1.70%
8/31/1995,100.59,--,5.83%,0.59%,-3.85%,-3.85%
7/31/1995,104.61,--,10.06%,4.61%,3.92%,3.92%
,,,,,,
6/30/1995,100.66,--,5.91%,0.66%,-1.28%,-1.28%
5/31/1995,101.97,--,7.28%,1.97%,3.08%,3.08%
4/28/1995,98.92,--,4.07%,-1.08%,-4.11%,-4.11%
,,,,,,
3/31/1995,103.16,--,8.54%,3.16%,4.74%,4.74%
2/28/1995,98.49,--,3.62%,-1.51%,-16.56%,-16.56%
1/31/1995,118.04,--,24.19%,18.04%,7.94%,7.94%
,,,,,,
12/30/1994,109.36,--,15.06%,9.36%,2.21%,2.21%
11/30/1994,106.99,--,12.57%,6.99%,7.03%,7.03%
10/31/1994,99.96,--,5.17%,-0.04%,12.63%,12.63%
,,,,,,
9/30/1994,88.75,--,-6.62%,-11.25%,4.60%,4.60%
8/31/1994,84.85,--,-10.73%,-15.15%,3.87%,3.87%
7/29/1994,81.68,--,-14.06%,-18.32%,-0.65%,-0.65%
,,,,,,
6/30/1994,82.22,--,-13.50%,-17.78%,8.83%,8.83%
5/31/1994,75.55,--,-20.52%,-24.45%,4.42%,4.42%
4/29/1994,72.35,--,-23.88%,-27.65%,-0.75%,-0.75%
,,,,,,
3/31/1994,72.9,--,-23.30%,-27.10%,-0.42%,-0.42%
2/28/1994,73.21,--,-22.98%,-26.79%,6.00%,6.00%
1/31/1994,69.07,--,-27.33%,-30.93%,9.45%,9.45%
,,,,,,
12/31/1993,63.11,--,-33.61%,-36.90%,5.40%,5.40%
11/30/1993,59.87,--,-37.01%,-40.13%,-0.46%,-0.46%
10/29/1993,60.15,--,-36.72%,-39.85%,-5.01%,-5.01%
,,,,,,
9/30/1993,63.32,--,-33.38%,-36.68%,-4.39%,-4.39%
8/31/1993,66.22,--,-30.33%,-33.78%,-4.73%,-4.73%
7/30/1993,69.51,--,-26.87%,-30.49%,-2.63%,-2.63%
,,,,,,
6/30/1993,71.39,--,-24.89%,-28.61%,8.38%,8.38%
5/31/1993,65.87,--,-30.70%,-34.13%,0.43%,0.43%
