BCOMSBTR Index Settings Total Return Analysis,,,,,,
Range01/31/1961 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 743 Month Holding Period Chart,,,,,,
Bloomberg Sugar Subindex Total Return Max Cuml Total Return 1003.8704% On 11/29/1974,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
3/31/2015,185.04,--,-4.67%,-5.54%,-13.36%,-13.36%
2/27/2015,213.58,--,10.03%,9.03%,-6.65%,-6.65%
1/30/2015,228.78,--,17.86%,16.79%,1.86%,1.86%
,,,,,,
12/31/2014,224.6,--,15.70%,14.65%,-6.86%,-6.86%
11/28/2014,241.14,--,24.23%,23.10%,-2.80%,-2.80%
10/31/2014,248.1,--,27.81%,26.65%,-2.49%,-2.49%
,,,,,,
9/30/2014,254.44,--,31.08%,29.88%,-8.31%,-8.31%
8/29/2014,277.49,--,42.95%,41.65%,-5.89%,-5.89%
7/31/2014,294.86,--,51.90%,50.52%,-8.60%,-8.60%
,,,,,,
6/30/2014,322.62,--,66.20%,64.69%,-1.05%,-1.05%
5/30/2014,326.04,--,67.96%,66.43%,-1.92%,-1.92%
4/30/2014,332.41,--,71.24%,69.69%,-3.72%,-3.72%
,,,,,,
3/31/2014,345.25,--,77.86%,76.24%,0.63%,0.63%
2/28/2014,343.1,--,76.75%,75.14%,11.40%,11.40%
1/31/2014,307.99,--,58.66%,57.22%,-5.24%,-5.24%
,,,,,,
12/31/2013,325.01,--,67.43%,65.91%,-4.31%,-4.31%
11/29/2013,339.64,--,74.97%,73.38%,-6.38%,-6.38%
10/31/2013,362.79,--,86.89%,85.20%,1.00%,1.00%
,,,,,,
9/30/2013,359.21,--,85.05%,83.37%,7.82%,7.82%
8/30/2013,333.14,--,71.62%,70.06%,-3.71%,-3.71%
7/31/2013,345.98,--,78.23%,76.61%,0.30%,0.30%
,,,,,,
6/28/2013,344.94,--,77.70%,76.08%,0.10%,0.10%
5/31/2013,344.59,--,77.52%,75.90%,-5.96%,-5.96%
4/30/2013,366.44,--,88.77%,87.06%,-0.27%,-0.27%
,,,,,,
3/29/2013,367.42,--,89.28%,87.56%,-3.96%,-3.96%
2/28/2013,382.58,--,97.09%,95.29%,-2.16%,-2.16%
1/31/2013,391,--,101.43%,99.60%,-3.74%,-3.74%
,,,,,,
12/31/2012,406.18,--,109.25%,107.34%,0.89%,0.89%
11/30/2012,402.61,--,107.41%,105.52%,-0.61%,-0.61%
10/31/2012,405.08,--,108.68%,106.78%,-4.69%,-4.69%
,,,,,,
9/28/2012,425.02,--,118.95%,116.96%,-0.46%,-0.46%
8/31/2012,426.98,--,119.96%,117.96%,-12.62%,-12.62%
7/31/2012,488.67,--,151.74%,149.45%,7.77%,7.77%
,,,,,,
6/29/2012,453.45,--,133.60%,131.47%,9.27%,9.27%
5/31/2012,414.99,--,113.78%,111.84%,-8.04%,-8.04%
4/30/2012,451.28,--,132.48%,130.36%,-11.94%,-11.94%
,,,,,,
3/30/2012,512.49,--,164.01%,161.61%,-1.19%,-1.19%
2/29/2012,518.67,--,167.19%,164.77%,9.55%,9.55%
1/31/2012,473.44,--,143.90%,141.68%,1.46%,1.46%
,,,,,,
12/30/2011,466.62,--,140.38%,138.20%,-1.65%,-1.65%
11/30/2011,474.43,--,144.41%,142.18%,-8.07%,-8.07%
10/31/2011,516.08,--,165.86%,163.45%,1.90%,1.90%
,,,,,,
9/30/2011,506.46,--,160.91%,158.53%,-10.65%,-10.65%
8/31/2011,566.83,--,192.01%,189.35%,-0.43%,-0.43%
7/29/2011,569.29,--,193.27%,190.61%,13.18%,13.18%
,,,,,,
6/30/2011,503.01,--,159.13%,156.77%,18.41%,18.41%
5/31/2011,424.81,--,118.84%,116.85%,4.18%,4.18%
