BCOMHOTR Index Settings Total Return Analysis,,,,,,
Range01/30/1987 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 431 Month Holding Period Chart,,,,,,
Bloomberg Heating Oil Subindex Total Return Max Cuml Total Return 2285.4834% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
,,,,,,
6/30/1992,106.58,--,189.46%,178.91%,-0.52%,-0.52%
5/29/1992,107.14,--,190.98%,180.38%,6.55%,6.55%
4/30/1992,100.56,--,173.10%,163.16%,8.26%,8.26%
,,,,,,
3/31/1992,92.89,--,152.27%,143.08%,3.61%,3.61%
2/28/1992,89.66,--,143.49%,134.62%,-1.80%,-1.80%
1/31/1992,91.3,--,147.95%,138.92%,3.64%,3.64%
,,,,,,
12/31/1991,88.09,--,139.23%,130.52%,-18.04%,-18.04%
11/29/1991,107.47,--,191.87%,181.24%,-9.75%,-9.75%
10/31/1991,119.08,--,223.40%,211.62%,7.29%,7.29%
,,,,,,
9/30/1991,110.99,--,201.43%,190.45%,-1.42%,-1.42%
8/30/1991,112.59,--,205.78%,194.64%,5.06%,5.06%
7/31/1991,107.18,--,191.06%,180.46%,6.99%,6.99%
,,,,,,
6/28/1991,100.18,--,172.05%,162.14%,-3.71%,-3.71%
5/31/1991,104.03,--,182.52%,172.23%,4.36%,4.36%
4/30/1991,99.69,--,170.73%,160.87%,2.28%,2.28%
,,,,,,
3/29/1991,97.47,--,164.70%,155.05%,6.30%,6.30%
2/28/1991,91.69,--,149.00%,139.93%,2.29%,2.29%
1/31/1991,89.64,--,143.44%,134.57%,-16.63%,-16.63%
,,,,,,
12/31/1990,107.51,--,191.98%,181.34%,-5.03%,-5.03%
11/30/1990,113.21,--,207.46%,196.26%,-2.49%,-2.49%
10/31/1990,116.11,--,215.32%,203.83%,-12.82%,-12.82%
,,,,,,
9/28/1990,133.18,--,261.69%,248.52%,37.73%,37.73%
8/31/1990,96.7,--,162.61%,153.04%,32.09%,32.09%
7/31/1990,73.21,--,98.81%,91.57%,17.38%,17.38%
,,,,,,
6/29/1990,62.37,--,69.37%,63.20%,-2.82%,-2.82%
5/31/1990,64.18,--,74.29%,67.94%,-3.24%,-3.24%
4/30/1990,66.33,--,80.13%,73.57%,-0.62%,-0.62%
,,,,,,
3/30/1990,66.74,--,81.25%,74.64%,-1.63%,-1.63%
2/28/1990,67.85,--,84.25%,77.54%,0.00%,0.00%
1/31/1990,67.85,--,84.26%,77.55%,-9.08%,-9.08%
,,,,,,
12/29/1989,74.62,--,102.66%,95.28%,16.15%,16.15%
11/30/1989,64.25,--,74.48%,68.12%,5.57%,5.57%
10/31/1989,60.86,--,65.28%,59.26%,-0.74%,-0.74%
,,,,,,
9/29/1989,61.31,--,66.51%,60.44%,9.93%,9.93%
8/31/1989,55.78,--,51.47%,45.95%,9.01%,9.01%
7/31/1989,51.17,--,38.95%,33.89%,-1.37%,-1.37%
,,,,,,
6/30/1989,51.87,--,40.88%,35.75%,3.65%,3.65%
5/31/1989,50.05,--,35.92%,30.97%,-1.82%,-1.82%
4/28/1989,50.98,--,38.45%,33.40%,-2.15%,-2.15%
,,,,,,
3/31/1989,52.1,--,41.49%,36.34%,11.23%,11.23%
2/28/1989,46.84,--,27.21%,22.57%,6.65%,6.65%
1/31/1989,43.92,--,19.28%,14.93%,-0.08%,-0.08%
,,,,,,
12/30/1988,43.96,--,19.37%,15.02%,10.93%,10.93%
11/30/1988,39.62,--,7.61%,3.69%,14.29%,14.29%
10/31/1988,34.67,--,-5.85%,-9.28%,6.59%,6.59%
,,,,,,
9/30/1988,32.53,--,-11.67%,-14.88%,-11.64%,-11.64%
8/31/1988,36.81,--,-0.03%,-3.68%,-4.52%,-4.52%
7/29/1988,38.55,--,4.70%,0.89%,9.03%,9.03%
,,,,,,
6/30/1988,35.36,--,-3.97%,-7.47%,-13.50%,-13.50%
5/31/1988,40.88,--,11.02%,6.98%,-0.33%,-0.33%
4/29/1988,41.01,--,11.39%,7.33%,7.36%,7.36%
,,,,,,
3/31/1988,38.2,--,3.75%,-0.03%,7.81%,7.81%
2/29/1988,35.44,--,-3.76%,-7.27%,-3.99%,-3.99%
1/29/1988,36.91,--,0.24%,-3.41%,-0.66%,-0.66%
,,,,,,
12/31/1987,37.16,--,0.91%,-2.77%,-5.56%,-5.56%
11/30/1987,39.34,--,6.84%,2.95%,-3.57%,-3.57%
10/30/1987,40.8,--,10.80%,6.77%,5.00%,5.00%
,,,,,,
9/30/1987,38.86,--,5.53%,1.69%,3.36%,3.36%
8/31/1987,37.6,--,2.10%,-1.62%,-6.08%,-6.08%
7/31/1987,40.03,--,8.71%,4.75%,2.06%,2.06%
,,,,,,
6/30/1987,39.22,--,6.52%,2.64%,5.23%,5.23%
5/29/1987,37.27,--,1.23%,-2.46%,4.21%,4.21%
4/30/1987,35.77,--,-2.86%,-6.40%,0.82%,0.82%
,,,,,,
3/31/1987,35.48,--,-3.65%,-7.16%,13.16%,13.16%
2/27/1987,31.35,--,-14.86%,-17.96%,-14.86%,-14.86%
1/30/1987,36.82,--,0.00%,-3.64%,--,--
