BCOMFCT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Feeder Cattle Subindex Total Return Max Cuml Total Return 301.6952% On 11/28/2014,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
1/31/2012,338.2,--,231.11%,237.94%,4.52%,4.52%
,,,,,,
12/30/2011,323.57,--,216.79%,223.32%,0.42%,0.42%
11/30/2011,322.2,--,215.45%,221.96%,0.95%,0.95%
10/31/2011,319.17,--,212.48%,218.93%,-0.97%,-0.97%
,,,,,,
9/30/2011,322.31,--,215.55%,222.06%,7.67%,7.67%
8/31/2011,299.35,--,193.07%,199.12%,-4.94%,-4.94%
7/29/2011,314.9,--,208.30%,214.66%,-0.07%,-0.07%
,,,,,,
6/30/2011,315.11,--,208.50%,214.87%,11.02%,11.02%
5/31/2011,283.83,--,177.88%,183.62%,-8.51%,-8.51%
4/29/2011,310.23,--,203.73%,210.00%,-4.70%,-4.70%
,,,,,,
3/31/2011,325.53,--,218.70%,225.28%,5.10%,5.10%
2/28/2011,309.73,--,203.24%,209.50%,1.40%,1.40%
1/31/2011,305.46,--,199.05%,205.23%,3.28%,3.28%
,,,,,,
12/31/2010,295.75,--,189.55%,195.53%,3.47%,3.47%
11/30/2010,285.83,--,179.84%,185.61%,7.57%,7.57%
10/29/2010,265.71,--,160.14%,165.51%,-1.89%,-1.89%
,,,,,,
9/30/2010,270.84,--,165.16%,170.63%,-2.55%,-2.55%
8/31/2010,277.93,--,172.10%,177.72%,0.04%,0.04%
7/30/2010,277.83,--,172.01%,177.62%,1.63%,1.63%
,,,,,,
6/30/2010,273.38,--,167.64%,173.17%,4.28%,4.28%
5/31/2010,262.16,--,156.67%,161.96%,-6.58%,-6.58%
4/30/2010,280.62,--,174.74%,180.41%,1.29%,1.29%
,,,,,,
3/31/2010,277.06,--,171.25%,176.85%,9.22%,9.22%
2/26/2010,253.67,--,148.35%,153.47%,2.39%,2.39%
1/29/2010,247.75,--,142.55%,147.56%,2.73%,2.73%
,,,,,,
12/31/2009,241.16,--,136.10%,140.97%,2.48%,2.48%
11/30/2009,235.32,--,130.38%,135.14%,-2.23%,-2.23%
10/30/2009,240.68,--,135.64%,140.50%,-2.48%,-2.48%
,,,,,,
9/30/2009,246.81,--,141.63%,146.62%,-1.23%,-1.23%
8/31/2009,249.88,--,144.64%,149.69%,-4.96%,-4.96%
7/31/2009,262.92,--,157.40%,162.72%,-0.60%,-0.60%
,,,,,,
6/30/2009,264.5,--,158.95%,164.30%,1.07%,1.07%
5/29/2009,261.69,--,156.21%,161.50%,2.15%,2.15%
4/30/2009,256.19,--,150.82%,156.00%,3.53%,3.53%
,,,,,,
3/31/2009,247.45,--,142.26%,147.26%,-1.29%,-1.29%
2/27/2009,250.67,--,145.42%,150.48%,2.01%,2.01%
1/30/2009,245.74,--,140.58%,145.55%,-2.85%,-2.85%
,,,,,,
12/31/2008,252.93,--,147.63%,152.74%,3.00%,3.00%
11/28/2008,245.57,--,140.43%,145.39%,-6.45%,-6.45%
10/31/2008,262.5,--,157.00%,162.30%,-5.34%,-5.34%
,,,,,,
9/30/2008,277.3,--,171.48%,177.09%,-5.76%,-5.76%
8/29/2008,294.25,--,188.08%,194.02%,-4.57%,-4.57%
7/31/2008,308.32,--,201.86%,208.09%,0.88%,0.88%
,,,,,,
6/30/2008,305.64,--,199.23%,205.41%,-3.42%,-3.42%
5/30/2008,316.46,--,209.82%,216.22%,7.06%,7.06%
4/30/2008,295.58,--,189.38%,195.36%,3.51%,3.51%
,,,,,,
3/31/2008,285.56,--,179.57%,185.34%,-8.22%,-8.22%
2/29/2008,311.12,--,204.59%,210.88%,-1.43%,-1.43%
1/31/2008,315.62,--,209.00%,215.38%,-1.48%,-1.48%
,,,,,,
12/31/2007,320.35,--,213.63%,220.11%,-1.94%,-1.94%
11/30/2007,326.68,--,219.83%,226.43%,-0.35%,-0.35%
10/31/2007,327.84,--,220.97%,227.59%,-5.66%,-5.66%
,,,,,,
9/28/2007,347.52,--,240.23%,247.25%,-0.40%,-0.40%
8/31/2007,348.9,--,241.58%,248.63%,-0.68%,-0.68%
7/31/2007,351.3,--,243.93%,251.03%,6.16%,6.16%
