BCOMKCTR Index Settings Total Return Analysis,,,,,,
Range01/31/1973 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 599 Month Holding Period Chart,,,,,,
Bloomberg Coffee Subindex Total Return Max Cuml Total Return 3610.0994% On 05/30/1997,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
1/31/2019,18.43,--,115.93%,122.02%,4.19%,4.19%
,,,,,,
12/31/2018,17.69,--,107.23%,113.09%,-5.11%,-5.11%
11/30/2018,18.64,--,118.38%,124.55%,-7.40%,-7.40%
10/31/2018,20.13,--,135.85%,142.51%,10.23%,10.23%
,,,,,,
9/28/2018,18.26,--,113.95%,120.00%,0.81%,0.81%
8/31/2018,18.11,--,112.25%,118.24%,-9.81%,-9.81%
7/31/2018,20.08,--,135.32%,141.97%,-4.35%,-4.35%
,,,,,,
6/29/2018,21,--,146.03%,152.98%,-8.54%,-8.54%
5/31/2018,22.96,--,169.00%,176.60%,0.90%,0.90%
4/30/2018,22.76,--,166.61%,174.14%,2.36%,2.36%
,,,,,,
3/30/2018,22.23,--,160.46%,167.81%,-3.02%,-3.02%
2/28/2018,22.92,--,168.58%,176.16%,-1.45%,-1.45%
1/31/2018,23.26,--,172.54%,180.23%,-3.32%,-3.32%
,,,,,,
12/29/2017,24.06,--,181.90%,189.86%,-1.68%,-1.68%
11/30/2017,24.47,--,186.73%,194.82%,0.15%,0.15%
10/31/2017,24.44,--,186.30%,194.38%,-2.21%,-2.21%
,,,,,,
9/29/2017,24.99,--,192.77%,201.03%,-0.92%,-0.92%
8/31/2017,25.22,--,195.49%,203.83%,-9.29%,-9.29%
7/31/2017,27.8,--,225.74%,234.94%,10.88%,10.88%
,,,,,,
6/30/2017,25.07,--,193.77%,202.07%,-4.46%,-4.46%
5/31/2017,26.24,--,207.48%,216.16%,-2.96%,-2.96%
4/28/2017,27.04,--,216.85%,225.79%,-5.73%,-5.73%
,,,,,,
3/31/2017,28.69,--,236.10%,245.59%,-2.25%,-2.25%
2/28/2017,29.35,--,243.85%,253.56%,-6.16%,-6.16%
1/31/2017,31.28,--,266.44%,276.79%,9.17%,9.17%
,,,,,,
12/30/2016,28.65,--,235.66%,245.14%,-8.96%,-8.96%
11/30/2016,31.47,--,268.69%,279.10%,-10.21%,-10.21%
10/31/2016,35.05,--,310.61%,322.21%,8.34%,8.34%
,,,,,,
9/30/2016,32.35,--,278.99%,289.69%,3.09%,3.09%
8/31/2016,31.38,--,267.63%,278.02%,-1.93%,-1.93%
7/29/2016,31.99,--,274.87%,285.45%,0.40%,0.40%
,,,,,,
6/30/2016,31.87,--,273.37%,283.91%,18.16%,18.16%
5/31/2016,26.97,--,215.98%,224.90%,0.07%,0.07%
4/29/2016,26.95,--,215.77%,224.69%,-6.15%,-6.15%
,,,,,,
3/31/2016,28.72,--,236.45%,245.95%,10.81%,10.81%
2/29/2016,25.91,--,203.63%,212.21%,-2.84%,-2.84%
1/29/2016,26.67,--,212.50%,221.33%,-8.15%,-8.15%
,,,,,,
12/31/2015,29.04,--,240.23%,249.84%,5.92%,5.92%
11/30/2015,27.42,--,221.23%,230.30%,-3.90%,-3.90%
10/30/2015,28.53,--,234.25%,243.69%,-0.33%,-0.33%
,,,,,,
9/30/2015,28.62,--,235.35%,244.82%,-2.37%,-2.37%
8/31/2015,29.32,--,243.49%,253.19%,-3.10%,-3.10%
7/31/2015,30.25,--,254.49%,264.50%,-5.40%,-5.40%
,,,,,,
6/30/2015,31.98,--,274.71%,285.30%,3.24%,3.24%
5/29/2015,30.98,--,262.95%,273.20%,-8.22%,-8.22%
4/30/2015,33.75,--,295.46%,306.63%,1.48%,1.48%
,,,,,,
3/31/2015,33.26,--,289.71%,300.72%,-5.41%,-5.41%
2/27/2015,35.16,--,311.99%,323.62%,-14.69%,-14.69%
1/30/2015,41.22,--,382.95%,396.59%,-2.82%,-2.82%
,,,,,,
12/31/2014,42.42,--,396.96%,410.99%,-11.12%,-11.12%
11/28/2014,47.72,--,459.14%,474.93%,-2.58%,-2.58%
10/31/2014,48.98,--,473.91%,490.12%,-2.77%,-2.77%
,,,,,,
9/30/2014,50.38,--,490.24%,506.91%,-3.90%,-3.90%
8/29/2014,52.42,--,514.19%,531.54%,0.84%,0.84%
7/31/2014,51.98,--,509.07%,526.27%,11.40%,11.40%
,,,,,,
6/30/2014,46.67,--,446.76%,462.20%,-2.87%,-2.87%
5/30/2014,48.04,--,462.91%,478.81%,-13.77%,-13.77%
4/30/2014,55.72,--,552.80%,571.24%,14.42%,14.42%
,,,,,,
3/31/2014,48.7,--,470.54%,486.66%,-1.33%,-1.33%
2/28/2014,49.35,--,478.22%,494.55%,41.74%,41.74%
1/31/2014,34.82,--,307.93%,319.45%,13.10%,13.10%
,,,,,,
12/31/2013,30.78,--,260.67%,270.86%,-0.13%,-0.13%
11/29/2013,30.82,--,261.14%,271.33%,2.24%,2.24%
10/31/2013,30.15,--,253.23%,263.21%,-7.30%,-7.30%
,,,,,,
9/30/2013,32.52,--,281.03%,291.79%,-2.23%,-2.23%
8/30/2013,33.26,--,289.74%,300.75%,-4.02%,-4.02%
7/31/2013,34.66,--,306.07%,317.54%,-1.49%,-1.49%
,,,,,,
6/28/2013,35.18,--,312.22%,323.86%,-6.63%,-6.63%
5/31/2013,37.68,--,341.49%,353.96%,-5.95%,-5.95%
4/30/2013,40.07,--,369.44%,382.70%,-3.22%,-3.22%
,,,,,,
3/29/2013,41.4,--,385.07%,398.77%,-4.22%,-4.22%
2/28/2013,43.22,--,406.43%,420.74%,-4.53%,-4.53%
1/31/2013,45.28,--,430.49%,445.47%,2.20%,2.20%
,,,,,,
12/31/2012,44.3,--,419.09%,433.74%,-4.51%,-4.51%
11/30/2012,46.4,--,443.60%,458.95%,-5.88%,-5.88%
10/31/2012,49.3,--,477.58%,493.89%,-10.86%,-10.86%
,,,,,,
9/28/2012,55.3,--,547.92%,566.22%,5.32%,5.32%
8/31/2012,52.51,--,515.20%,532.57%,-7.13%,-7.13%
7/31/2012,56.54,--,562.42%,581.13%,2.18%,2.18%
,,,,,,
6/29/2012,55.33,--,548.31%,566.62%,5.18%,5.18%
5/31/2012,52.61,--,516.41%,533.81%,-10.52%,-10.52%
4/30/2012,58.79,--,588.87%,608.32%,-2.58%,-2.58%
,,,,,,
3/30/2012,60.35,--,607.09%,627.06%,-10.23%,-10.23%
2/29/2012,67.22,--,687.64%,709.89%,-6.51%,-6.51%
1/31/2012,71.9,--,742.46%,766.25%,-5.20%,-5.20%
,,,,,,
12/30/2011,75.85,--,788.66%,813.76%,-4.24%,-4.24%
11/30/2011,79.21,--,828.02%,854.23%,2.90%,2.90%
10/31/2011,76.97,--,801.83%,827.30%,-0.85%,-0.85%
,,,,,,
9/30/2011,77.63,--,809.57%,835.25%,-20.59%,-20.59%
8/31/2011,97.76,--,1045.39%,1077.73%,18.52%,18.52%
7/29/2011,82.48,--,866.41%,893.70%,-9.81%,-9.81%
,,,,,,
6/30/2011,91.45,--,971.48%,1001.74%,-0.78%,-0.78%
5/31/2011,92.17,--,979.92%,1010.42%,-11.75%,-11.75%
4/29/2011,104.45,--,1123.74%,1158.30%,12.31%,12.31%
,,,,,,
3/31/2011,93,--,989.62%,1020.39%,-2.77%,-2.77%
2/28/2011,95.65,--,1020.65%,1052.30%,10.02%,10.02%
1/31/2011,86.94,--,918.61%,947.37%,1.80%,1.80%
,,,,,,
12/31/2010,85.4,--,900.58%,928.84%,19.55%,19.55%
11/30/2010,71.43,--,736.97%,760.61%,-2.34%,-2.34%
10/29/2010,73.14,--,757.00%,781.20%,11.16%,11.16%
,,,,,,
9/30/2010,65.8,--,670.98%,692.76%,2.59%,2.59%
8/31/2010,64.14,--,651.52%,672.74%,0.27%,0.27%
7/30/2010,63.97,--,649.48%,670.65%,6.31%,6.31%
,,,,,,
6/30/2010,60.17,--,604.96%,624.87%,22.23%,22.23%
5/31/2010,49.22,--,476.75%,493.03%,-0.76%,-0.76%
4/30/2010,49.6,--,481.19%,497.60%,-1.88%,-1.88%
,,,,,,
3/31/2010,50.55,--,492.32%,509.05%,3.79%,3.79%
2/26/2010,48.71,--,470.71%,486.83%,-1.68%,-1.68%
1/29/2010,49.54,--,480.48%,496.87%,-3.12%,-3.12%
,,,,,,
12/31/2009,51.14,--,499.18%,516.10%,-4.26%,-4.26%
11/30/2009,53.41,--,525.81%,543.48%,2.48%,2.48%
10/30/2009,52.12,--,510.69%,527.93%,6.03%,6.03%
,,,,,,
9/30/2009,49.16,--,475.94%,492.21%,4.51%,4.51%
8/31/2009,47.04,--,451.10%,466.67%,-6.51%,-6.51%
7/31/2009,50.31,--,489.47%,506.12%,6.65%,6.65%
,,,,,,
6/30/2009,47.17,--,452.72%,468.33%,-14.08%,-14.08%
5/29/2009,54.91,--,543.32%,561.49%,18.57%,18.57%
4/30/2009,46.31,--,442.58%,457.91%,-1.58%,-1.58%
,,,,,,
3/31/2009,47.05,--,451.29%,466.86%,3.47%,3.47%
2/27/2009,45.48,--,432.82%,447.87%,-7.57%,-7.57%
1/30/2009,49.2,--,476.47%,492.75%,6.12%,6.12%
,,,,,,
12/31/2008,46.36,--,443.21%,458.55%,-3.48%,-3.48%
11/28/2008,48.04,--,462.82%,478.71%,-1.36%,-1.36%
10/31/2008,48.7,--,470.60%,486.71%,-13.31%,-13.31%
,,,,,,
9/30/2008,56.18,--,558.23%,576.82%,-10.38%,-10.38%
8/29/2008,62.69,--,634.47%,655.21%,1.84%,1.84%
7/31/2008,61.55,--,621.17%,641.53%,-8.90%,-8.90%
,,,,,,
6/30/2008,67.57,--,691.66%,714.01%,12.58%,12.58%
5/30/2008,60.02,--,603.17%,623.03%,-1.00%,-1.00%
4/30/2008,60.62,--,610.28%,630.34%,4.47%,4.47%
,,,,,,
