BCOMOJT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Orange Juice Subindex Total Return Max Cuml Total Return 70.9398% On 10/31/1991,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
4/30/2020,31.32,--,-70.62%,-67.81%,-8.77%,-8.77%
,,,,,,
3/31/2020,34.33,--,-67.80%,-64.72%,25.33%,25.33%
2/28/2020,27.39,--,-74.31%,-71.85%,-2.84%,-2.84%
1/31/2020,28.19,--,-73.56%,-71.03%,-3.68%,-3.68%
,,,,,,
12/31/2019,29.27,--,-72.54%,-69.92%,-1.57%,-1.57%
11/29/2019,29.74,--,-72.11%,-69.44%,-0.13%,-0.13%
10/31/2019,29.78,--,-72.07%,-69.40%,-3.85%,-3.85%
,,,,,,
9/30/2019,30.97,--,-70.95%,-68.18%,-3.69%,-3.69%
8/30/2019,32.16,--,-69.84%,-66.96%,-2.24%,-2.24%
7/31/2019,32.89,--,-69.15%,-66.20%,-0.38%,-0.38%
,,,,,,
6/28/2019,33.02,--,-69.03%,-66.07%,-6.13%,-6.13%
5/31/2019,35.18,--,-67.01%,-63.86%,11.92%,11.92%
4/30/2019,31.43,--,-70.52%,-67.71%,-21.47%,-21.47%
,,,,,,
3/29/2019,40.02,--,-62.46%,-58.88%,2.42%,2.42%
2/28/2019,39.08,--,-63.35%,-59.85%,-2.39%,-2.39%
1/31/2019,40.04,--,-62.45%,-58.86%,-4.33%,-4.33%
,,,,,,
12/31/2018,41.85,--,-60.75%,-57.00%,-12.34%,-12.34%
11/30/2018,47.74,--,-55.22%,-50.95%,4.82%,4.82%
10/31/2018,45.54,--,-57.28%,-53.20%,-6.72%,-6.72%
,,,,,,
9/28/2018,48.82,--,-54.21%,-49.83%,-4.28%,-4.28%
8/31/2018,51,--,-52.16%,-47.59%,-8.40%,-8.40%
7/31/2018,55.68,--,-47.77%,-42.79%,4.58%,4.58%
,,,,,,
6/29/2018,53.24,--,-50.06%,-45.29%,-1.87%,-1.87%
5/31/2018,54.26,--,-49.11%,-44.25%,4.08%,4.08%
4/30/2018,52.13,--,-51.10%,-46.43%,9.97%,9.97%
,,,,,,
3/30/2018,47.4,--,-55.54%,-51.29%,-2.32%,-2.32%
2/28/2018,48.53,--,-54.48%,-50.13%,-2.81%,-2.81%
1/31/2018,49.93,--,-53.16%,-48.69%,8.80%,8.80%
,,,,,,
12/29/2017,45.89,--,-56.95%,-52.84%,-14.72%,-14.72%
11/30/2017,53.81,--,-49.52%,-44.70%,3.73%,3.73%
10/31/2017,51.88,--,-51.34%,-46.69%,4.49%,4.49%
,,,,,,
9/29/2017,49.65,--,-53.43%,-48.98%,10.97%,10.97%
8/31/2017,44.74,--,-58.03%,-54.02%,2.32%,2.32%
7/31/2017,43.73,--,-58.98%,-55.07%,-0.59%,-0.59%
,,,,,,
6/30/2017,43.99,--,-58.74%,-54.80%,-0.06%,-0.06%
5/31/2017,44.01,--,-58.72%,-54.77%,-15.59%,-15.59%
4/28/2017,52.14,--,-51.09%,-46.42%,5.23%,5.23%
,,,,,,
3/31/2017,49.55,--,-53.52%,-49.08%,-3.03%,-3.03%
2/28/2017,51.1,--,-52.07%,-47.50%,-4.00%,-4.00%
1/31/2017,53.23,--,-50.07%,-45.31%,-10.77%,-10.77%
,,,,,,
12/30/2016,59.65,--,-44.05%,-38.71%,-9.55%,-9.55%
11/30/2016,65.95,--,-38.14%,-32.24%,1.89%,1.89%
10/31/2016,64.73,--,-39.29%,-33.49%,5.21%,5.21%
,,,,,,
9/30/2016,61.52,--,-42.29%,-36.78%,11.38%,11.38%
8/31/2016,55.23,--,-48.19%,-43.24%,4.81%,4.81%
7/29/2016,52.7,--,-50.57%,-45.85%,-1.42%,-1.42%
,,,,,,
6/30/2016,53.46,--,-49.86%,-45.07%,16.07%,16.07%
5/31/2016,46.06,--,-56.80%,-52.68%,18.79%,18.79%
4/29/2016,38.77,--,-63.63%,-60.16%,-12.91%,-12.91%
,,,,,,
3/31/2016,44.52,--,-58.24%,-54.26%,16.30%,16.30%
2/29/2016,38.28,--,-64.10%,-60.67%,-4.57%,-4.57%
1/29/2016,40.11,--,-62.38%,-58.78%,-8.45%,-8.45%
,,,,,,
12/31/2015,43.81,--,-58.90%,-54.98%,2.38%,2.38%
11/30/2015,42.8,--,-59.86%,-56.03%,5.99%,5.99%
10/30/2015,40.38,--,-62.13%,-58.51%,25.65%,25.65%
,,,,,,
9/30/2015,32.13,--,-69.86%,-66.98%,-18.21%,-18.21%
8/31/2015,39.29,--,-63.15%,-59.63%,3.99%,3.99%
7/31/2015,37.78,--,-64.57%,-61.18%,4.22%,4.22%
,,,,,,
6/30/2015,36.25,--,-66.00%,-62.75%,2.80%,2.80%
5/29/2015,35.26,--,-66.93%,-63.77%,-0.91%,-0.91%
4/30/2015,35.59,--,-66.62%,-63.44%,-9.38%,-9.38%
,,,,,,
3/31/2015,39.27,--,-63.17%,-59.65%,3.26%,3.26%
2/27/2015,38.03,--,-64.33%,-60.92%,-12.98%,-12.98%
1/30/2015,43.7,--,-59.01%,-55.10%,0.15%,0.15%
,,,,,,
12/31/2014,43.64,--,-59.07%,-55.16%,-6.71%,-6.71%
11/28/2014,46.77,--,-56.13%,-51.94%,7.20%,7.20%
10/31/2014,43.63,--,-59.07%,-55.17%,-5.35%,-5.35%
,,,,,,
9/30/2014,46.1,--,-56.76%,-52.63%,-3.53%,-3.53%
8/29/2014,47.79,--,-55.18%,-50.90%,4.38%,4.38%
7/31/2014,45.78,--,-57.06%,-52.96%,-4.12%,-4.12%
,,,,,,
6/30/2014,47.75,--,-55.21%,-50.94%,-9.14%,-9.14%
5/30/2014,52.55,--,-50.71%,-46.00%,-0.75%,-0.75%
4/30/2014,52.94,--,-50.34%,-45.60%,4.59%,4.59%
,,,,,,
3/31/2014,50.62,--,-52.52%,-47.99%,5.63%,5.63%
2/28/2014,47.92,--,-55.05%,-50.76%,2.51%,2.51%
1/31/2014,46.75,--,-56.15%,-51.96%,2.41%,2.41%
,,,,,,
12/31/2013,45.65,--,-57.18%,-53.09%,-0.82%,-0.82%
11/29/2013,46.03,--,-56.83%,-52.70%,14.14%,14.14%
10/31/2013,40.33,--,-62.17%,-58.56%,-8.23%,-8.23%
,,,,,,
9/30/2013,43.94,--,-58.78%,-54.85%,-4.40%,-4.40%
8/30/2013,45.97,--,-56.88%,-52.77%,-4.67%,-4.67%
7/31/2013,48.22,--,-54.77%,-50.45%,11.81%,11.81%
,,,,,,
6/28/2013,43.13,--,-59.55%,-55.69%,-14.91%,-14.91%
5/31/2013,50.68,--,-52.46%,-47.92%,7.80%,7.80%
4/30/2013,47.01,--,-55.90%,-51.69%,4.73%,4.73%
,,,,,,
3/29/2013,44.89,--,-57.90%,-53.88%,5.76%,5.76%
2/28/2013,42.44,--,-60.19%,-56.39%,6.67%,6.67%
1/31/2013,39.79,--,-62.68%,-59.12%,2.01%,2.01%
,,,,,,
12/31/2012,39,--,-63.41%,-59.92%,-5.08%,-5.08%
11/30/2012,41.09,--,-61.46%,-57.78%,15.74%,15.74%
10/31/2012,35.51,--,-66.70%,-63.52%,-5.93%,-5.93%
,,,,,,
9/28/2012,37.74,--,-64.60%,-61.22%,-4.87%,-4.87%
8/31/2012,39.68,--,-62.78%,-59.23%,13.36%,13.36%
7/31/2012,35,--,-67.17%,-64.04%,-9.73%,-9.73%
,,,,,,
6/29/2012,38.77,--,-63.63%,-60.16%,7.58%,7.58%
5/31/2012,36.04,--,-66.20%,-62.97%,-21.00%,-21.00%
4/30/2012,45.62,--,-57.21%,-53.12%,-13.98%,-13.98%
,,,,,,
3/30/2012,53.04,--,-50.25%,-45.50%,-11.43%,-11.43%
2/29/2012,59.89,--,-43.83%,-38.47%,-8.57%,-8.57%
1/31/2012,65.5,--,-38.56%,-32.70%,24.26%,24.26%
,,,,,,
12/30/2011,52.71,--,-50.56%,-45.84%,-1.60%,-1.60%
11/30/2011,53.57,--,-49.75%,-44.96%,3.99%,3.99%
10/31/2011,51.52,--,-51.68%,-47.07%,15.42%,15.42%
,,,,,,
9/30/2011,44.63,--,-58.14%,-54.14%,-5.54%,-5.54%
8/31/2011,47.25,--,-55.68%,-51.45%,-17.47%,-17.47%
7/29/2011,57.25,--,-46.30%,-41.17%,6.76%,6.76%
,,,,,,
6/30/2011,53.63,--,-49.70%,-44.90%,4.74%,4.74%
5/31/2011,51.2,--,-51.98%,-47.39%,8.18%,8.18%
4/29/2011,47.33,--,-55.61%,-51.37%,6.40%,6.40%
,,,,,,
3/31/2011,44.48,--,-58.28%,-54.30%,-6.78%,-6.78%
2/28/2011,47.71,--,-55.25%,-50.98%,4.35%,4.35%
1/31/2011,45.72,--,-57.11%,-53.02%,3.07%,3.07%
,,,,,,
12/31/2010,44.36,--,-58.39%,-54.42%,9.34%,9.34%
11/30/2010,40.57,--,-61.94%,-58.31%,-5.38%,-5.38%
10/29/2010,42.88,--,-59.78%,-55.94%,-0.98%,-0.98%
,,,,,,
9/30/2010,43.3,--,-59.38%,-55.50%,11.80%,11.80%
8/31/2010,38.73,--,-63.67%,-60.20%,-5.43%,-5.43%
7/30/2010,40.95,--,-61.59%,-57.92%,-1.17%,-1.17%
,,,,,,
6/30/2010,41.44,--,-61.13%,-57.42%,2.46%,2.46%
5/31/2010,40.44,--,-62.07%,-58.44%,3.75%,3.75%
4/30/2010,38.98,--,-63.44%,-59.95%,0.21%,0.21%
,,,,,,
3/31/2010,38.9,--,-63.51%,-60.03%,-5.77%,-5.77%
2/26/2010,41.28,--,-61.28%,-57.58%,2.88%,2.88%
1/29/2010,40.12,--,-62.37%,-58.77%,5.47%,5.47%
,,,,,,
12/31/2009,38.04,--,-64.32%,-60.91%,5.08%,5.08%
11/30/2009,36.21,--,-66.04%,-62.80%,3.03%,3.03%
10/30/2009,35.14,--,-67.04%,-63.89%,22.87%,22.87%
,,,,,,
9/30/2009,28.6,--,-73.17%,-70.61%,-3.01%,-3.01%
8/31/2009,29.49,--,-72.34%,-69.70%,0.67%,0.67%
7/31/2009,29.29,--,-72.53%,-69.90%,15.81%,15.81%
,,,,,,
6/30/2009,25.29,--,-76.28%,-74.01%,-19.22%,-19.22%
5/29/2009,31.31,--,-70.63%,-67.83%,13.11%,13.11%
4/30/2009,27.68,--,-74.04%,-71.56%,6.24%,6.24%
,,,,,,
3/31/2009,26.06,--,-75.56%,-73.23%,9.57%,9.57%
2/27/2009,23.78,--,-77.70%,-75.57%,-8.89%,-8.89%
1/30/2009,26.1,--,-75.52%,-73.18%,6.79%,6.79%
,,,,,,
12/31/2008,24.44,--,-77.08%,-74.89%,-9.55%,-9.55%
11/28/2008,27.02,--,-74.65%,-72.23%,-7.38%,-7.38%
10/31/2008,29.18,--,-72.63%,-70.02%,-13.91%,-13.91%
,,,,,,
9/30/2008,33.89,--,-68.21%,-65.18%,-20.36%,-20.36%
8/29/2008,42.55,--,-60.09%,-56.28%,1.50%,1.50%
7/31/2008,41.92,--,-60.68%,-56.93%,-12.96%,-12.96%
,,,,,,
6/30/2008,48.16,--,-54.83%,-50.51%,10.39%,10.39%
5/30/2008,43.63,--,-59.08%,-55.17%,-9.50%,-9.50%
4/30/2008,48.21,--,-54.78%,-50.46%,6.31%,6.31%
,,,,,,
3/31/2008,45.35,--,-57.47%,-53.41%,-15.45%,-15.45%
2/29/2008,53.63,--,-49.70%,-44.89%,-7.23%,-7.23%
1/31/2008,57.81,--,-45.78%,-40.60%,-4.66%,-4.66%
,,,,,,
12/31/2007,60.63,--,-43.13%,-37.70%,5.59%,5.59%
11/30/2007,57.43,--,-46.14%,-40.99%,-0.68%,-0.68%
10/31/2007,57.82,--,-45.77%,-40.59%,7.93%,7.93%
,,,,,,
9/28/2007,53.57,--,-49.75%,-44.96%,9.20%,9.20%
8/31/2007,49.06,--,-53.99%,-49.59%,-15.19%,-15.19%
7/31/2007,57.84,--,-45.74%,-40.56%,4.50%,4.50%
,,,,,,
6/29/2007,55.35,--,-48.08%,-43.12%,-11.12%,-11.12%
5/31/2007,62.28,--,-41.59%,-36.01%,-4.30%,-4.30%
4/30/2007,65.07,--,-38.96%,-33.14%,-14.54%,-14.54%
,,,,,,
3/30/2007,76.14,--,-28.58%,-21.76%,-5.22%,-5.22%
2/28/2007,80.33,--,-24.65%,-17.46%,10.41%,10.41%
1/31/2007,72.75,--,-31.76%,-25.24%,-5.22%,-5.22%
,,,,,,
12/29/2006,76.76,--,-28.00%,-21.12%,-1.96%,-1.96%
11/30/2006,78.3,--,-26.56%,-19.54%,2.88%,2.88%
10/31/2006,76.11,--,-28.61%,-21.79%,16.09%,16.09%
,,,,,,
9/29/2006,65.56,--,-38.50%,-32.63%,-5.90%,-5.90%
8/31/2006,69.68,--,-34.64%,-28.40%,7.21%,7.21%
7/31/2006,64.99,--,-39.04%,-33.22%,2.06%,2.06%
,,,,,,
6/30/2006,63.68,--,-40.27%,-34.57%,11.05%,11.05%
5/31/2006,57.34,--,-46.21%,-41.08%,4.20%,4.20%
4/28/2006,55.03,--,-48.38%,-43.45%,-1.17%,-1.17%
,,,,,,
3/31/2006,55.68,--,-47.77%,-42.79%,11.66%,11.66%
2/28/2006,49.87,--,-53.23%,-48.76%,8.60%,8.60%
1/31/2006,45.92,--,-56.93%,-52.82%,2.59%,2.59%
,,,,,,
12/30/2005,44.76,--,-58.02%,-54.01%,0.27%,0.27%
11/30/2005,44.64,--,-58.13%,-54.13%,0.87%,0.87%
10/31/2005,44.25,--,-58.49%,-54.53%,15.10%,15.10%
,,,,,,
9/30/2005,38.45,--,-63.94%,-60.50%,11.82%,11.82%
8/31/2005,34.38,--,-67.75%,-64.67%,-9.10%,-9.10%
7/29/2005,37.82,--,-64.52%,-61.14%,-1.31%,-1.31%
,,,,,,
6/30/2005,38.32,--,-64.05%,-60.62%,2.92%,2.92%
5/31/2005,37.24,--,-65.07%,-61.74%,-1.25%,-1.25%
4/29/2005,37.71,--,-64.63%,-61.25%,-4.23%,-4.23%
,,,,,,
3/31/2005,39.37,--,-63.07%,-59.54%,12.75%,12.75%
2/28/2005,34.92,--,-67.25%,-64.12%,4.72%,4.72%
1/31/2005,33.35,--,-68.72%,-65.74%,-6.29%,-6.29%
,,,,,,
12/31/2004,35.58,--,-66.62%,-63.44%,15.42%,15.42%
11/30/2004,30.83,--,-71.08%,-68.32%,-6.61%,-6.61%
10/29/2004,33.01,--,-69.03%,-66.08%,-10.62%,-10.62%
,,,,,,
9/30/2004,36.94,--,-65.35%,-62.05%,17.61%,17.61%
8/31/2004,31.41,--,-70.54%,-67.73%,18.27%,18.27%
7/30/2004,26.55,--,-75.09%,-72.71%,-1.57%,-1.57%
,,,,,,
6/30/2004,26.98,--,-74.70%,-72.28%,7.27%,7.27%
5/31/2004,25.15,--,-76.41%,-74.16%,-7.20%,-7.20%
4/30/2004,27.1,--,-74.58%,-72.15%,-2.84%,-2.84%
,,,,,,
3/31/2004,27.89,--,-73.84%,-71.34%,-2.50%,-2.50%
2/27/2004,28.61,--,-73.17%,-70.61%,-3.64%,-3.64%
1/30/2004,29.69,--,-72.15%,-69.50%,-3.83%,-3.83%
,,,,,,
12/31/2003,30.87,--,-71.05%,-68.28%,-10.59%,-10.59%
11/28/2003,34.52,--,-67.62%,-64.53%,-3.46%,-3.46%
10/31/2003,35.76,--,-66.46%,-63.26%,-9.64%,-9.64%
,,,,,,
9/30/2003,39.58,--,-62.88%,-59.34%,-2.29%,-2.29%
8/29/2003,40.5,--,-62.01%,-58.38%,-3.75%,-3.75%
7/31/2003,42.08,--,-60.53%,-56.76%,-6.78%,-6.78%
,,,,,,
6/30/2003,45.14,--,-57.66%,-53.61%,0.01%,0.01%
5/30/2003,45.14,--,-57.66%,-53.62%,1.48%,1.48%
4/30/2003,44.48,--,-58.28%,-54.29%,-6.53%,-6.53%
,,,,,,
3/31/2003,47.59,--,-55.36%,-51.10%,2.58%,2.58%
2/28/2003,46.4,--,-56.48%,-52.33%,-6.52%,-6.52%
1/31/2003,49.63,--,-53.45%,-49.00%,-4.25%,-4.25%
,,,,,,
12/31/2002,51.83,--,-51.39%,-46.74%,-10.83%,-10.83%
11/29/2002,58.12,--,-45.48%,-40.28%,3.18%,3.18%
10/31/2002,56.33,--,-47.16%,-42.12%,-0.86%,-0.86%
,,,,,,
9/30/2002,56.82,--,-46.71%,-41.62%,-5.00%,-5.00%
8/30/2002,59.81,--,-43.90%,-38.54%,-1.34%,-1.34%
7/31/2002,60.62,--,-43.14%,-37.71%,11.34%,11.34%
,,,,,,
6/28/2002,54.45,--,-48.93%,-44.05%,0.19%,0.19%
5/31/2002,54.35,--,-49.02%,-44.16%,3.07%,3.07%
4/30/2002,52.73,--,-50.54%,-45.82%,-3.77%,-3.77%
,,,,,,
3/29/2002,54.79,--,-48.60%,-43.70%,2.07%,2.07%
2/28/2002,53.68,--,-49.65%,-44.84%,4.06%,4.06%
1/31/2002,51.59,--,-51.61%,-46.99%,-5.08%,-5.08%
,,,,,,
12/31/2001,54.35,--,-49.02%,-44.15%,-6.64%,-6.64%
11/30/2001,58.21,--,-45.40%,-40.18%,1.93%,1.93%
10/31/2001,57.11,--,-46.43%,-41.31%,15.00%,15.00%
,,,,,,
9/28/2001,49.66,--,-53.42%,-48.97%,0.80%,0.80%
8/31/2001,49.27,--,-53.79%,-49.37%,-4.79%,-4.79%
7/31/2001,51.75,--,-51.46%,-46.83%,1.21%,1.21%
,,,,,,
6/29/2001,51.13,--,-52.04%,-47.46%,-5.64%,-5.64%
5/31/2001,54.18,--,-49.18%,-44.32%,5.20%,5.20%
4/30/2001,51.51,--,-51.69%,-47.07%,-3.35%,-3.35%
,,,,,,
3/30/2001,53.29,--,-50.01%,-45.24%,-1.65%,-1.65%
2/28/2001,54.19,--,-49.17%,-44.32%,-5.95%,-5.95%
1/31/2001,57.61,--,-45.96%,-40.80%,-2.34%,-2.34%
,,,,,,
12/29/2000,58.99,--,-44.66%,-39.38%,-2.16%,-2.16%
11/30/2000,60.3,--,-43.44%,-38.04%,11.41%,11.41%
10/31/2000,54.12,--,-49.24%,-44.39%,-4.56%,-4.56%
,,,,,,
9/29/2000,56.71,--,-46.81%,-41.73%,-1.51%,-1.51%
8/31/2000,57.57,--,-46.00%,-40.84%,-5.59%,-5.59%
7/31/2000,60.98,--,-42.80%,-37.34%,-9.68%,-9.68%
,,,,,,
6/30/2000,67.52,--,-36.67%,-30.62%,4.09%,4.09%
5/31/2000,64.87,--,-39.16%,-33.35%,2.56%,2.56%
4/28/2000,63.25,--,-40.68%,-35.01%,-1.19%,-1.19%
,,,,,,
3/31/2000,64.01,--,-39.96%,-34.23%,-0.41%,-0.41%
2/29/2000,64.28,--,-39.71%,-33.95%,4.73%,4.73%
1/31/2000,61.37,--,-42.43%,-36.94%,-6.24%,-6.24%
,,,,,,
12/31/1999,65.46,--,-38.60%,-32.74%,-9.49%,-9.49%
11/30/1999,72.32,--,-32.17%,-25.69%,8.08%,8.08%
10/29/1999,66.91,--,-37.24%,-31.24%,3.59%,3.59%
,,,,,,
9/30/1999,64.59,--,-39.41%,-33.63%,-4.47%,-4.47%
8/31/1999,67.61,--,-36.58%,-30.53%,24.05%,24.05%
7/30/1999,54.5,--,-48.88%,-44.00%,-5.14%,-5.14%
,,,,,,
6/30/1999,57.46,--,-46.11%,-40.96%,-6.67%,-6.67%
5/31/1999,61.56,--,-42.26%,-36.74%,10.61%,10.61%
4/30/1999,55.66,--,-47.80%,-42.81%,-1.48%,-1.48%
,,,,,,
3/31/1999,56.49,--,-47.01%,-41.95%,2.21%,2.21%
2/26/1999,55.27,--,-48.16%,-43.21%,-22.33%,-22.33%
1/29/1999,71.16,--,-33.26%,-26.88%,0.07%,0.07%
,,,,,,
12/31/1998,71.11,--,-33.30%,-26.93%,-14.33%,-14.33%
11/30/1998,83.01,--,-22.14%,-14.71%,1.02%,1.02%
10/30/1998,82.17,--,-22.93%,-15.57%,24.44%,24.44%
,,,,,,
9/30/1998,66.03,--,-38.07%,-32.15%,-13.93%,-13.93%
8/31/1998,76.72,--,-28.04%,-21.17%,5.37%,5.37%
7/31/1998,72.81,--,-31.71%,-25.19%,0.66%,0.66%
,,,,,,
6/30/1998,72.32,--,-32.16%,-25.68%,-4.18%,-4.18%
5/29/1998,75.48,--,-29.20%,-22.44%,2.33%,2.33%
4/30/1998,73.76,--,-30.81%,-24.21%,-0.21%,-0.21%
,,,,,,
3/31/1998,73.91,--,-30.67%,-24.05%,1.53%,1.53%
2/27/1998,72.8,--,-31.71%,-25.19%,-2.87%,-2.87%
1/30/1998,74.96,--,-29.69%,-22.98%,23.75%,23.75%
,,,,,,
12/31/1997,60.57,--,-43.18%,-37.76%,1.35%,1.35%
11/28/1997,59.76,--,-43.94%,-38.59%,13.48%,13.48%
10/31/1997,52.67,--,-50.60%,-45.88%,-5.69%,-5.69%
,,,,,,
9/30/1997,55.84,--,-47.62%,-42.62%,3.54%,3.54%
8/29/1997,53.93,--,-49.41%,-44.58%,-9.60%,-9.60%
7/31/1997,59.66,--,-44.04%,-38.70%,-0.29%,-0.29%
,,,,,,
6/30/1997,59.83,--,-43.88%,-38.52%,-2.92%,-2.92%
5/30/1997,61.63,--,-42.19%,-36.67%,1.29%,1.29%
4/30/1997,60.85,--,-42.93%,-37.48%,-3.92%,-3.92%
,,,,,,
3/31/1997,63.33,--,-40.60%,-34.92%,-3.05%,-3.05%
2/28/1997,65.32,--,-38.73%,-32.88%,-12.62%,-12.62%
1/31/1997,74.76,--,-29.88%,-23.18%,9.45%,9.45%
,,,,,,
12/31/1996,68.3,--,-35.93%,-29.82%,-20.39%,-20.39%
11/29/1996,85.8,--,-19.52%,-11.84%,-2.26%,-2.26%
10/31/1996,87.78,--,-17.66%,-9.80%,-7.44%,-7.44%
,,,,,,
9/30/1996,94.83,--,-11.05%,-2.55%,1.59%,1.59%
8/30/1996,93.35,--,-12.44%,-4.08%,1.56%,1.56%
7/31/1996,91.92,--,-13.78%,-5.55%,-2.17%,-2.17%
,,,,,,
6/28/1996,93.95,--,-11.87%,-3.46%,-1.39%,-1.39%
5/31/1996,95.28,--,-10.63%,-2.10%,-7.23%,-7.23%
4/30/1996,102.71,--,-3.66%,5.54%,5.47%,5.47%
,,,,,,
3/29/1996,97.38,--,-8.66%,0.06%,2.25%,2.25%
2/29/1996,95.23,--,-10.68%,-2.15%,0.20%,0.20%
1/31/1996,95.03,--,-10.86%,-2.35%,5.22%,5.22%
,,,,,,
12/29/1995,90.32,--,-15.28%,-7.19%,-7.38%,-7.38%
11/30/1995,97.51,--,-8.53%,0.20%,7.25%,7.25%
10/31/1995,90.92,--,-14.72%,-6.58%,7.32%,7.32%
,,,,,,
9/29/1995,84.72,--,-20.53%,-12.95%,-0.30%,-0.30%
8/31/1995,84.97,--,-20.30%,-12.69%,1.70%,1.70%
7/31/1995,83.55,--,-21.63%,-14.15%,4.60%,4.60%
,,,,,,
6/30/1995,79.88,--,-25.08%,-17.92%,-8.06%,-8.06%
5/31/1995,86.88,--,-18.51%,-10.73%,5.12%,5.12%
4/28/1995,82.65,--,-22.48%,-15.08%,-4.46%,-4.46%
,,,,,,
3/31/1995,86.5,--,-18.86%,-11.11%,5.62%,5.62%
2/28/1995,81.9,--,-23.17%,-15.84%,-5.83%,-5.83%
1/31/1995,86.98,--,-18.42%,-10.63%,-7.54%,-7.54%
,,,,,,
12/30/1994,94.06,--,-11.77%,-3.35%,7.15%,7.15%
11/30/1994,87.78,--,-17.66%,-9.80%,-7.41%,-7.41%
10/31/1994,94.81,--,-11.07%,-2.58%,13.35%,13.35%
,,,,,,
9/30/1994,83.64,--,-21.54%,-14.05%,-1.13%,-1.13%
8/31/1994,84.6,--,-20.65%,-13.07%,-5.35%,-5.35%
7/29/1994,89.39,--,-16.16%,-8.15%,10.72%,10.72%
,,,,,,
6/30/1994,80.73,--,-24.28%,-17.05%,-14.60%,-14.60%
5/31/1994,94.53,--,-11.34%,-2.87%,-4.02%,-4.02%
4/29/1994,98.48,--,-7.63%,1.20%,-3.12%,-3.12%
,,,,,,
3/31/1994,101.66,--,-4.65%,4.46%,-0.07%,-0.07%
2/28/1994,101.73,--,-4.58%,4.53%,0.80%,0.80%
1/31/1994,100.92,--,-5.34%,3.70%,-2.59%,-2.59%
,,,,,,
12/31/1993,103.61,--,-2.82%,6.46%,8.18%,8.18%
11/30/1993,95.77,--,-10.17%,-1.59%,-10.75%,-10.75%
10/29/1993,107.31,--,0.65%,10.26%,-18.22%,-18.22%
,,,,,,
9/30/1993,131.21,--,23.07%,34.82%,3.51%,3.51%
8/31/1993,126.76,--,18.90%,30.25%,4.65%,4.65%
7/30/1993,121.12,--,13.61%,24.46%,-5.00%,-5.00%
,,,,,,
6/30/1993,127.49,--,19.59%,31.01%,4.49%,4.49%
