BCOMCLTR Index Settings Total Return Analysis,,,,,,
Range01/31/1984 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 467 Month Holding Period Chart,,,,,,
Bloomberg WTI Crude Oil Subindex Total Return Max Cuml Total Return 4870.1695% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
4/30/2018,207.5,--,532.91%,546.11%,6.09%,6.09%
,,,,,,
3/30/2018,195.58,--,496.57%,509.01%,5.79%,5.79%
2/28/2018,184.88,--,463.92%,475.68%,-4.07%,-4.07%
1/31/2018,192.73,--,487.87%,500.13%,7.24%,7.24%
,,,,,,
12/29/2017,179.72,--,448.19%,459.62%,5.37%,5.37%
11/30/2017,170.56,--,420.26%,431.11%,5.25%,5.25%
10/31/2017,162.05,--,394.28%,404.59%,4.59%,4.59%
,,,,,,
9/29/2017,154.94,--,372.59%,382.44%,7.82%,7.82%
8/31/2017,143.69,--,338.29%,347.43%,-4.94%,-4.94%
7/31/2017,151.16,--,361.07%,370.68%,8.48%,8.48%
,,,,,,
6/30/2017,139.34,--,325.02%,333.88%,-5.11%,-5.11%
5/31/2017,146.84,--,347.90%,357.24%,-2.54%,-2.54%
4/28/2017,150.67,--,359.58%,369.16%,-3.20%,-3.20%
,,,,,,
3/31/2017,155.65,--,374.77%,384.67%,-6.98%,-6.98%
2/28/2017,167.33,--,410.39%,421.04%,1.23%,1.23%
1/31/2017,165.29,--,404.17%,414.69%,-3.34%,-3.34%
,,,,,,
12/30/2016,171,--,421.59%,432.47%,6.63%,6.63%
11/30/2016,160.37,--,389.15%,399.35%,4.21%,4.21%
10/31/2016,153.89,--,369.39%,379.17%,-3.56%,-3.56%
,,,,,,
9/30/2016,159.57,--,386.72%,396.87%,6.50%,6.50%
8/31/2016,149.84,--,357.04%,366.57%,5.19%,5.19%
7/29/2016,142.44,--,334.47%,343.53%,-15.10%,-15.10%
,,,,,,
